paper_id,author_id,author_position
ICML-2015-P0001,ICML-2015-A000001,1
ICML-2015-P0001,ICML-2015-A000002,2
ICML-2015-P0002,ICML-2015-A000003,1
ICML-2015-P0002,ICML-2015-A000004,2
ICML-2015-P0002,ICML-2015-A000005,3
ICML-2015-P0003,ICML-2015-A000006,1
ICML-2015-P0003,ICML-2015-A000007,2
ICML-2015-P0003,ICML-2015-A000008,3
ICML-2015-P0003,ICML-2015-A000009,4
ICML-2015-P0004,ICML-2015-A000010,1
ICML-2015-P0004,ICML-2015-A000011,2
ICML-2015-P0004,ICML-2015-A000012,3
ICML-2015-P0004,ICML-2015-A000013,4
ICML-2015-P0005,ICML-2015-A000014,1
ICML-2015-P0005,ICML-2015-A000015,2
ICML-2015-P0005,ICML-2015-A000016,3
ICML-2015-P0006,ICML-2015-A000017,1
ICML-2015-P0006,ICML-2015-A000018,2
ICML-2015-P0006,ICML-2015-A000019,3
ICML-2015-P0006,ICML-2015-A000020,4
ICML-2015-P0007,ICML-2015-A000021,1
ICML-2015-P0007,ICML-2015-A000022,2
ICML-2015-P0007,ICML-2015-A000023,3
ICML-2015-P0008,ICML-2015-A000024,1
ICML-2015-P0008,ICML-2015-A000025,2
ICML-2015-P0008,ICML-2015-A000026,3
ICML-2015-P0008,ICML-2015-A000027,4
ICML-2015-P0009,ICML-2015-A000028,1
ICML-2015-P0009,ICML-2015-A000029,2
ICML-2015-P0010,ICML-2015-A000030,1
ICML-2015-P0010,ICML-2015-A000031,2
ICML-2015-P0010,ICML-2015-A000032,3
ICML-2015-P0010,ICML-2015-A000033,4
ICML-2015-P0011,ICML-2015-A000034,1
ICML-2015-P0011,ICML-2015-A000035,2
ICML-2015-P0011,ICML-2015-A000036,3
ICML-2015-P0011,ICML-2015-A000037,4
ICML-2015-P0012,ICML-2015-A000038,1
ICML-2015-P0013,ICML-2015-A000039,1
ICML-2015-P0013,ICML-2015-A000040,2
ICML-2015-P0013,ICML-2015-A000041,3
ICML-2015-P0014,ICML-2015-A000042,1
ICML-2015-P0014,ICML-2015-A000043,2
ICML-2015-P0014,ICML-2015-A000044,3
ICML-2015-P0014,ICML-2015-A000045,4
ICML-2015-P0015,ICML-2015-A000046,1
ICML-2015-P0015,ICML-2015-A000047,2
ICML-2015-P0015,ICML-2015-A000048,3
ICML-2015-P0015,ICML-2015-A000049,4
ICML-2015-P0016,ICML-2015-A000050,1
ICML-2015-P0017,ICML-2015-A000051,1
ICML-2015-P0017,ICML-2015-A000052,2
ICML-2015-P0018,ICML-2015-A000053,1
ICML-2015-P0018,ICML-2015-A000054,2
ICML-2015-P0019,ICML-2015-A000055,1
ICML-2015-P0019,ICML-2015-A000056,2
ICML-2015-P0019,ICML-2015-A000057,3
ICML-2015-P0020,ICML-2015-A000058,1
ICML-2015-P0020,ICML-2015-A000059,2
ICML-2015-P0020,ICML-2015-A000060,3
ICML-2015-P0021,ICML-2015-A000061,1
ICML-2015-P0021,ICML-2015-A000062,2
ICML-2015-P0021,ICML-2015-A000063,3
ICML-2015-P0022,ICML-2015-A000064,1
ICML-2015-P0022,ICML-2015-A000065,2
ICML-2015-P0022,ICML-2015-A000066,3
ICML-2015-P0023,ICML-2015-A000067,1
ICML-2015-P0023,ICML-2015-A000068,2
ICML-2015-P0023,ICML-2015-A000069,3
ICML-2015-P0024,ICML-2015-A000070,1
ICML-2015-P0024,ICML-2015-A000071,2
ICML-2015-P0024,ICML-2015-A000072,3
ICML-2015-P0025,ICML-2015-A000073,1
ICML-2015-P0025,ICML-2015-A000074,2
ICML-2015-P0025,ICML-2015-A000075,3
ICML-2015-P0025,ICML-2015-A000076,4
ICML-2015-P0026,ICML-2015-A000077,1
ICML-2015-P0026,ICML-2015-A000078,2
ICML-2015-P0026,ICML-2015-A000079,3
ICML-2015-P0027,ICML-2015-A000080,1
ICML-2015-P0027,ICML-2015-A000081,2
ICML-2015-P0027,ICML-2015-A000082,3
ICML-2015-P0028,ICML-2015-A000083,1
ICML-2015-P0028,ICML-2015-A000084,2
ICML-2015-P0028,ICML-2015-A000085,3
ICML-2015-P0029,ICML-2015-A000086,1
ICML-2015-P0029,ICML-2015-A000087,2
ICML-2015-P0030,ICML-2015-A000088,1
ICML-2015-P0030,ICML-2015-A000089,2
ICML-2015-P0031,ICML-2015-A000090,1
ICML-2015-P0031,ICML-2015-A000091,2
ICML-2015-P0031,ICML-2015-A000092,3
ICML-2015-P0031,ICML-2015-A000093,4
ICML-2015-P0032,ICML-2015-A000094,1
ICML-2015-P0032,ICML-2015-A000095,2
ICML-2015-P0032,ICML-2015-A000096,3
ICML-2015-P0033,ICML-2015-A000097,1
ICML-2015-P0033,ICML-2015-A000098,2
ICML-2015-P0033,ICML-2015-A000099,3
ICML-2015-P0033,ICML-2015-A000100,4
ICML-2015-P0034,ICML-2015-A000101,1
ICML-2015-P0034,ICML-2015-A000102,2
ICML-2015-P0035,ICML-2015-A000103,1
ICML-2015-P0035,ICML-2015-A000104,2
ICML-2015-P0035,ICML-2015-A000105,3
ICML-2015-P0036,ICML-2015-A000106,1
ICML-2015-P0036,ICML-2015-A000107,2
ICML-2015-P0036,ICML-2015-A000108,3
ICML-2015-P0037,ICML-2015-A000109,1
ICML-2015-P0037,ICML-2015-A000110,2
ICML-2015-P0037,ICML-2015-A000111,3
ICML-2015-P0037,ICML-2015-A000112,4
ICML-2015-P0037,ICML-2015-A000113,5
ICML-2015-P0038,ICML-2015-A000114,1
ICML-2015-P0038,ICML-2015-A000115,2
ICML-2015-P0039,ICML-2015-A000116,1
ICML-2015-P0039,ICML-2015-A000117,2
ICML-2015-P0040,ICML-2015-A000118,1
ICML-2015-P0040,ICML-2015-A000119,2
ICML-2015-P0041,ICML-2015-A000120,1
ICML-2015-P0041,ICML-2015-A000121,2
ICML-2015-P0041,ICML-2015-A000122,3
ICML-2015-P0041,ICML-2015-A000123,4
ICML-2015-P0042,ICML-2015-A000124,1
ICML-2015-P0042,ICML-2015-A000125,2
ICML-2015-P0042,ICML-2015-A000126,3
ICML-2015-P0042,ICML-2015-A000127,4
ICML-2015-P0043,ICML-2015-A000128,1
ICML-2015-P0043,ICML-2015-A000129,2
ICML-2015-P0044,ICML-2015-A000130,1
ICML-2015-P0044,ICML-2015-A000131,2
ICML-2015-P0044,ICML-2015-A000132,3
ICML-2015-P0045,ICML-2015-A000133,1
ICML-2015-P0045,ICML-2015-A000134,2
ICML-2015-P0046,ICML-2015-A000135,1
ICML-2015-P0046,ICML-2015-A000136,2
ICML-2015-P0046,ICML-2015-A000137,3
ICML-2015-P0047,ICML-2015-A000138,1
ICML-2015-P0047,ICML-2015-A000139,2
ICML-2015-P0047,ICML-2015-A000140,3
ICML-2015-P0048,ICML-2015-A000141,1
ICML-2015-P0048,ICML-2015-A000142,2
ICML-2015-P0049,ICML-2015-A000143,1
ICML-2015-P0049,ICML-2015-A000144,2
ICML-2015-P0049,ICML-2015-A000145,3
ICML-2015-P0050,ICML-2015-A000146,1
ICML-2015-P0050,ICML-2015-A000147,2
ICML-2015-P0051,ICML-2015-A000148,1
ICML-2015-P0051,ICML-2015-A000149,2
ICML-2015-P0052,ICML-2015-A000150,1
ICML-2015-P0052,ICML-2015-A000151,2
ICML-2015-P0053,ICML-2015-A000152,1
ICML-2015-P0053,ICML-2015-A000153,2
ICML-2015-P0054,ICML-2015-A000154,1
ICML-2015-P0054,ICML-2015-A000155,2
ICML-2015-P0055,ICML-2015-A000156,1
ICML-2015-P0055,ICML-2015-A000157,2
ICML-2015-P0055,ICML-2015-A000158,3
ICML-2015-P0056,ICML-2015-A000159,1
ICML-2015-P0056,ICML-2015-A000160,2
