author_id,author_name,institution,country,conference,year
NEURIPS-2018-A000001,Hexiang Hu,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000002,Liyu Chen,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000003,Boqing Gong,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000004,Fei Sha,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000005,Pedro Morgado,"University of California, San Diego∗ Nuno Vasconcelos University of California, San Diego",United States,NeurIPS,2018
NEURIPS-2018-A000006,Nuno Nvasconcelos,UNKNOWN,UNKNOWN,NeurIPS,2018
NEURIPS-2018-A000007,Timothy Langlois,"Adobe Research, Seattle",United States,NeurIPS,2018
NEURIPS-2018-A000008,Oliver Wang,"Adobe Research, Seattle",United States,NeurIPS,2018
NEURIPS-2018-A000009,Eitan Richardson,UNKNOWN,Israel,NeurIPS,2018
NEURIPS-2018-A000010,Yair Weiss,UNKNOWN,Israel,NeurIPS,2018
NEURIPS-2018-A000011,Hyeonseob Nam,UNKNOWN,South Korea,NeurIPS,2018
NEURIPS-2018-A000012,Hyo-Eun Kim,UNKNOWN,South Korea,NeurIPS,2018
NEURIPS-2018-A000013,Sungryull Sohn,"Google Brain University of Michigan graphs. In addition, we compare our agent with a Monte-Carlo tree search (MCTS) generalize over unseen task descriptions is an important problem for building scalable reinforcement learning (RL) agents. Recently, there have been a few attempts to define and solve different forms of task descriptions such as natural language [",United States,NeurIPS,2018
NEURIPS-2018-A000014,Junhyuk Oh,"Google Brain University of Michigan graphs. In addition, we compare our agent with a Monte-Carlo tree search (MCTS) generalize over unseen task descriptions is an important problem for building scalable reinforcement learning (RL) agents. Recently, there have been a few attempts to define and solve different forms of task descriptions such as natural language [",United States,NeurIPS,2018
NEURIPS-2018-A000015,Honglak Lee,"Google Brain University of Michigan graphs. In addition, we compare our agent with a Monte-Carlo tree search (MCTS) generalize over unseen task descriptions is an important problem for building scalable reinforcement learning (RL) agents. Recently, there have been a few attempts to define and solve different forms of task descriptions such as natural language [",United States,NeurIPS,2018
NEURIPS-2018-A000016,Xiaojie Wang,UNKNOWN,Australia,NeurIPS,2018
NEURIPS-2018-A000017,Rui Zhang,UNKNOWN,Australia,NeurIPS,2018
NEURIPS-2018-A000018,Yu Sun,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000019,Jianzhong Qi,UNKNOWN,Australia,NeurIPS,2018
NEURIPS-2018-A000020,Alexandre Marques,UNKNOWN,UNKNOWN,NeurIPS,2018
NEURIPS-2018-A000021,Remi Lam,UNKNOWN,UNKNOWN,NeurIPS,2018
NEURIPS-2018-A000022,Karen Willcox,UNKNOWN,UNKNOWN,NeurIPS,2018
NEURIPS-2018-A000023,Dylan J Foster,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000024,Akshay Krishnamurthy,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000025,Wenbing Huang,Tencent AI Lab.,China,NeurIPS,2018
NEURIPS-2018-A000026,Tong Zhang,Australian National University,Australia,NeurIPS,2018
NEURIPS-2018-A000027,Yu Rong,Tencent AI Lab.,China,NeurIPS,2018
NEURIPS-2018-A000028,Junzhou Huang,Tencent AI Lab.,China,NeurIPS,2018
NEURIPS-2018-A000029,Tom Michoel,UNKNOWN,United Kingdom | Norway,NeurIPS,2018
NEURIPS-2018-A000030,Eli Sherman,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000031,Ilya Shpitser,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000032,Aditya Grover,Computer Science Department Stanford University,United States,NeurIPS,2018
NEURIPS-2018-A000033,Tudor Achim,Computer Science Department Stanford University,United States,NeurIPS,2018
NEURIPS-2018-A000034,Stefano Ermon,Computer Science Department Stanford University,United States,NeurIPS,2018
NEURIPS-2018-A000035,Shivam Garg,Stanford University,United States,NeurIPS,2018
NEURIPS-2018-A000036,Vatsal Sharan,Stanford University,United States,NeurIPS,2018
NEURIPS-2018-A000037,Brian Zhang,Stanford University,United States,NeurIPS,2018
NEURIPS-2018-A000038,Gregory Valiant,Stanford University,United States,NeurIPS,2018
NEURIPS-2018-A000039,Kry Lui,UNKNOWN,Canada,NeurIPS,2018
NEURIPS-2018-A000040,Gavin Weiguang Ding,UNKNOWN,Canada,NeurIPS,2018
NEURIPS-2018-A000041,Ruitong Huang,UNKNOWN,Canada,NeurIPS,2018
NEURIPS-2018-A000042,Robert McCann,UNKNOWN,Canada,NeurIPS,2018
NEURIPS-2018-A000043,Vikas Garg,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000044,Ofer Dekel,UNKNOWN,Israel,NeurIPS,2018
NEURIPS-2018-A000045,Lin Xiao,UNKNOWN,UNKNOWN,NeurIPS,2018
NEURIPS-2018-A000046,Hongzhou Lin,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000047,Stefanie Jegelka,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000048,Simon S Du,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000049,Yining Wang,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000050,Xiyu Zhai,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000051,Sivaraman Balakrishnan,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000052,Ruslan Salakhutdinov,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000053,Aarti Singh,UNKNOWN,United States,NeurIPS,2018
NEURIPS-2018-A000054,Yu Terada,Laboratory for Neural Computation and Adaptation | Department of Mathematical and Computer Science,Japan,NeurIPS,2018
NEURIPS-2018-A000055,Tomoyuki Obuchi,Department of Mathematical and Computer Science,Japan,NeurIPS,2018
NEURIPS-2018-A000056,Takuya Isomura,Laboratory for Neural Computation and Adaptation,Japan,NeurIPS,2018
NEURIPS-2018-A000057,Yoshiyuki Kabashima,Department of Mathematical and Computer Science,Japan,NeurIPS,2018
NEURIPS-2018-A000058,Ayush Jaiswal,USC Information Sciences Institute,United States,NeurIPS,2018
NEURIPS-2018-A000059,Rex Yue Wu,USC Information Sciences Institute,United States,NeurIPS,2018
NEURIPS-2018-A000060,Wael Abd-Almageed,USC Information Sciences Institute,United States,NeurIPS,2018
NEURIPS-2018-A000061,Prem Natarajan,USC Information Sciences Institute,United States,NeurIPS,2018
NEURIPS-2018-A000062,Arnu Pretorius,UNKNOWN,South Africa,NeurIPS,2018
NEURIPS-2018-A000063,Elan van Biljon,UNKNOWN,South Africa,NeurIPS,2018
NEURIPS-2018-A000064,Steve Kroon,Computer Science Division Stellenbosch University,South Africa,NeurIPS,2018
NEURIPS-2018-A000065,Herman Kamper,Department of Electrical and Electronic Engineering Stellenbosch University,South Africa,NeurIPS,2018
NEURIPS-2018-A000066,Enzo Tartaglione,UNKNOWN,Italy,NeurIPS,2018
NEURIPS-2018-A000067,Skjalg Lepsøy,UNKNOWN,Italy,NeurIPS,2018
NEURIPS-2018-A000068,Attilio Fiandrotti,UNKNOWN,Italy | France,NeurIPS,2018
NEURIPS-2018-A000069,Gianluca Francini,UNKNOWN,Italy,NeurIPS,2018
NEURIPS-2018-A000070,Harsh Shrivastava,"Dept. of Comp. Sci. & Eng. Georgia Institute of Technology Atlanta, GA",United States,NeurIPS,2018
NEURIPS-2018-A000071,Eugene Bart,"Dept. of Comp. Sci. & Eng. Georgia Institute of Technology Atlanta, GA",United States,NeurIPS,2018
NEURIPS-2018-A000072,Bob Price,"Dept. of Comp. Sci. & Eng. Georgia Institute of Technology Atlanta, GA",United States,NeurIPS,2018
