paper_id,author_id,author_position
AAAI-2019-P0001,AAAI-2019-A000001,1
AAAI-2019-P0001,AAAI-2019-A000002,2
AAAI-2019-P0001,AAAI-2019-A000003,3
AAAI-2019-P0001,AAAI-2019-A000004,4
AAAI-2019-P0001,AAAI-2019-A000005,5
AAAI-2019-P0001,AAAI-2019-A000006,6
AAAI-2019-P0002,AAAI-2019-A000007,1
AAAI-2019-P0002,AAAI-2019-A000008,2
AAAI-2019-P0003,AAAI-2019-A000009,1
AAAI-2019-P0003,AAAI-2019-A000010,2
AAAI-2019-P0003,AAAI-2019-A000011,3
AAAI-2019-P0003,AAAI-2019-A000012,4
AAAI-2019-P0004,AAAI-2019-A000013,1
AAAI-2019-P0004,AAAI-2019-A000014,2
AAAI-2019-P0004,AAAI-2019-A000015,3
AAAI-2019-P0004,AAAI-2019-A000016,4
AAAI-2019-P0005,AAAI-2019-A000017,1
AAAI-2019-P0005,AAAI-2019-A000018,2
AAAI-2019-P0005,AAAI-2019-A000019,3
AAAI-2019-P0005,AAAI-2019-A000020,4
AAAI-2019-P0005,AAAI-2019-A000021,5
AAAI-2019-P0005,AAAI-2019-A000022,6
AAAI-2019-P0006,AAAI-2019-A000023,1
AAAI-2019-P0006,AAAI-2019-A000024,2
AAAI-2019-P0006,AAAI-2019-A000025,3
AAAI-2019-P0006,AAAI-2019-A000026,4
AAAI-2019-P0006,AAAI-2019-A000027,5
AAAI-2019-P0007,AAAI-2019-A000028,1
AAAI-2019-P0007,AAAI-2019-A000029,2
AAAI-2019-P0007,AAAI-2019-A000030,3
AAAI-2019-P0007,AAAI-2019-A000031,4
AAAI-2019-P0007,AAAI-2019-A000032,5
AAAI-2019-P0007,AAAI-2019-A000033,6
AAAI-2019-P0008,AAAI-2019-A000034,1
AAAI-2019-P0008,AAAI-2019-A000035,2
AAAI-2019-P0008,AAAI-2019-A000036,3
AAAI-2019-P0008,AAAI-2019-A000037,4
AAAI-2019-P0009,AAAI-2019-A000038,1
AAAI-2019-P0009,AAAI-2019-A000039,2
AAAI-2019-P0009,AAAI-2019-A000040,3
AAAI-2019-P0009,AAAI-2019-A000041,4
AAAI-2019-P0010,AAAI-2019-A000042,1
AAAI-2019-P0010,AAAI-2019-A000043,2
AAAI-2019-P0010,AAAI-2019-A000044,3
AAAI-2019-P0011,AAAI-2019-A000045,1
AAAI-2019-P0011,AAAI-2019-A000046,2
AAAI-2019-P0011,AAAI-2019-A000047,3
AAAI-2019-P0011,AAAI-2019-A000048,4
AAAI-2019-P0011,AAAI-2019-A000049,5
AAAI-2019-P0012,AAAI-2019-A000050,1
AAAI-2019-P0012,AAAI-2019-A000051,2
AAAI-2019-P0012,AAAI-2019-A000052,3
AAAI-2019-P0012,AAAI-2019-A000053,4
AAAI-2019-P0012,AAAI-2019-A000054,5
AAAI-2019-P0012,AAAI-2019-A000055,6
AAAI-2019-P0012,AAAI-2019-A000056,7
AAAI-2019-P0013,AAAI-2019-A000057,1
AAAI-2019-P0013,AAAI-2019-A000058,2
AAAI-2019-P0013,AAAI-2019-A000059,3
AAAI-2019-P0013,AAAI-2019-A000060,4
AAAI-2019-P0013,AAAI-2019-A000061,5
AAAI-2019-P0014,AAAI-2019-A000062,1
AAAI-2019-P0014,AAAI-2019-A000063,2
AAAI-2019-P0015,AAAI-2019-A000064,1
AAAI-2019-P0015,AAAI-2019-A000065,2
AAAI-2019-P0015,AAAI-2019-A000066,3
AAAI-2019-P0015,AAAI-2019-A000067,4
AAAI-2019-P0015,AAAI-2019-A000068,5
AAAI-2019-P0015,AAAI-2019-A000069,6
AAAI-2019-P0015,AAAI-2019-A000070,7
AAAI-2019-P0015,AAAI-2019-A000071,8
AAAI-2019-P0016,AAAI-2019-A000072,1
AAAI-2019-P0016,AAAI-2019-A000073,2
AAAI-2019-P0016,AAAI-2019-A000074,3
AAAI-2019-P0016,AAAI-2019-A000075,4
AAAI-2019-P0017,AAAI-2019-A000076,1
AAAI-2019-P0017,AAAI-2019-A000077,2
AAAI-2019-P0017,AAAI-2019-A000078,3
AAAI-2019-P0017,AAAI-2019-A000079,4
AAAI-2019-P0017,AAAI-2019-A000080,5
AAAI-2019-P0017,AAAI-2019-A000081,6
AAAI-2019-P0018,AAAI-2019-A000082,1
AAAI-2019-P0018,AAAI-2019-A000083,2
AAAI-2019-P0018,AAAI-2019-A000084,3
AAAI-2019-P0018,AAAI-2019-A000085,4
AAAI-2019-P0018,AAAI-2019-A000086,5
AAAI-2019-P0018,AAAI-2019-A000087,6
AAAI-2019-P0019,AAAI-2019-A000088,1
AAAI-2019-P0019,AAAI-2019-A000089,2
AAAI-2019-P0019,AAAI-2019-A000090,3
AAAI-2019-P0019,AAAI-2019-A000091,4
AAAI-2019-P0019,AAAI-2019-A000092,5
AAAI-2019-P0020,AAAI-2019-A000093,1
AAAI-2019-P0020,AAAI-2019-A000094,2
AAAI-2019-P0020,AAAI-2019-A000095,3
AAAI-2019-P0020,AAAI-2019-A000096,4
AAAI-2019-P0020,AAAI-2019-A000097,5
AAAI-2019-P0020,AAAI-2019-A000098,6
AAAI-2019-P0021,AAAI-2019-A000099,1
AAAI-2019-P0021,AAAI-2019-A000100,2
AAAI-2019-P0021,AAAI-2019-A000101,3
AAAI-2019-P0021,AAAI-2019-A000102,4
AAAI-2019-P0021,AAAI-2019-A000103,5
AAAI-2019-P0022,AAAI-2019-A000104,1
AAAI-2019-P0022,AAAI-2019-A000105,2
AAAI-2019-P0022,AAAI-2019-A000106,3
AAAI-2019-P0022,AAAI-2019-A000107,4
AAAI-2019-P0022,AAAI-2019-A000108,5
AAAI-2019-P0022,AAAI-2019-A000109,6
AAAI-2019-P0023,AAAI-2019-A000110,1
AAAI-2019-P0023,AAAI-2019-A000111,2
AAAI-2019-P0023,AAAI-2019-A000112,3
AAAI-2019-P0023,AAAI-2019-A000113,4
AAAI-2019-P0023,AAAI-2019-A000114,5
AAAI-2019-P0024,AAAI-2019-A000115,1
