author_id,author_name,country,institution,conference,year,source_url,source_note
AAAI-2019-A000001,Yu-Hang Zhou,China,"Alibaba Group, Hangzhou, China",AAAI,2019,https://cdn.aaai.org/ojs/3818/3818-13-6876-1-10-20190701.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2019-A000002,Chen Liang,UNKNOWN,UNKNOWN,AAAI,2019,https://aaai.org/papers/00459-robust-online-matching-with-user-arrival-distribution-drift/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2019-A000003,Nan Li,UNKNOWN,UNKNOWN,AAAI,2019,https://aaai.org/papers/00459-robust-online-matching-with-user-arrival-distribution-drift/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2019-A000004,Cheng Yang,UNKNOWN,UNKNOWN,AAAI,2019,https://aaai.org/papers/00459-robust-online-matching-with-user-arrival-distribution-drift/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2019-A000005,Shenghuo Zhu,UNKNOWN,UNKNOWN,AAAI,2019,https://aaai.org/papers/00459-robust-online-matching-with-user-arrival-distribution-drift/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2019-A000006,Rong Jin,UNKNOWN,UNKNOWN,AAAI,2019,https://aaai.org/papers/00459-robust-online-matching-with-user-arrival-distribution-drift/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2019-A000007,Quoc-Tuan Truong,Singapore,School of Information Systems Singapore Management University,AAAI,2019,https://cdn.aaai.org/ojs/3799/3799-13-6857-1-10-20190701.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2019-A000008,Hady W. Lauw,Singapore,School of Information Systems Singapore Management University,AAAI,2019,https://cdn.aaai.org/ojs/3799/3799-13-6857-1-10-20190701.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2019-A000009,Chun-Hsiang Wang,Taiwan,"Department of Computer Science, National Chengchi University, Taiwan Research Center for Information Technology Innovation, Academia Sinica, Taiwan MOST Joint Research Center for AI Technology and All Vista Healthcare, Taiwan",AAAI,2019,https://cdn.aaai.org/ojs/3800/3800-13-6858-1-10-20190701.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2019-A000010,Kang-Chun Fan,Taiwan,"Department of Computer Science, National Chengchi University, Taiwan Research Center for Information Technology Innovation, Academia Sinica, Taiwan MOST Joint Research Center for AI Technology and All Vista Healthcare, Taiwan",AAAI,2019,https://cdn.aaai.org/ojs/3800/3800-13-6858-1-10-20190701.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2019-A000011,Chuan-Ju Wang,Taiwan,"Department of Computer Science, National Chengchi University, Taiwan Research Center for Information Technology Innovation, Academia Sinica, Taiwan MOST Joint Research Center for AI Technology and All Vista Healthcare, Taiwan",AAAI,2019,https://cdn.aaai.org/ojs/3800/3800-13-6858-1-10-20190701.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2019-A000012,Ming-Feng Tsai,Taiwan,"Department of Computer Science, National Chengchi University, Taiwan Research Center for Information Technology Innovation, Academia Sinica, Taiwan MOST Joint Research Center for AI Technology and All Vista Healthcare, Taiwan",AAAI,2019,https://cdn.aaai.org/ojs/3800/3800-13-6858-1-10-20190701.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2019-A000013,Yingkui Wang,China,"College of Intelligence and Computing, Tianjin University, Tianjin , China",AAAI,2019,https://cdn.aaai.org/ojs/3801/3801-13-6859-1-10-20190701.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2019-A000014,Di Jin,China,"College of Intelligence and Computing, Tianjin University, Tianjin , China",AAAI,2019,https://cdn.aaai.org/ojs/3801/3801-13-6859-1-10-20190701.pdf,Affiliation parsed from local first-page text extracted from paper PDF
