author_id,author_name,institution,country,conference,year
AAAI-2024-A000001,Yongkang Wang,"College of Informatics, Huazhong Agricultural University, Wuhan , China",China,AAAI,2024
AAAI-2024-A000002,Xuan Liu,"College of Informatics, Huazhong Agricultural University, Wuhan , China",China,AAAI,2024
AAAI-2024-A000003,Feng Huang,"College of Informatics, Huazhong Agricultural University, Wuhan , China",China,AAAI,2024
AAAI-2024-A000004,Zhankun Xiong,"College of Informatics, Huazhong Agricultural University, Wuhan , China",China,AAAI,2024
AAAI-2024-A000005,Wen Zhang,"College of Informatics, Huazhong Agricultural University, Wuhan , China",China,AAAI,2024
AAAI-2024-A000006,Chen Bai,The Chinese University of Hong Kong,China,AAAI,2024
AAAI-2024-A000007,Jianwang Zhai,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000008,Yuzhe Ma,The Hong Kong University of Science and Technology (Guangzhou),China,AAAI,2024
AAAI-2024-A000009,Bei Yu,The Chinese University of Hong Kong,China,AAAI,2024
AAAI-2024-A000010,Martin D. F. Wong,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000011,Shreyas Bhat Brahmavar,"Department of Electrical and Electronics Engineering, BITS Pilani, Goa Campus, India | Department of Biological Sciences, BITS Pilani, Goa Campus, India",India,AAAI,2024
AAAI-2024-A000012,Ashwin Srinivasan,"Department of Computer Science, BITS Pilani, Goa Campus, India",India,AAAI,2024
AAAI-2024-A000013,Tirtharaj Dash,"Department of Pediatrics, University of California, San Diego, USA",United States,AAAI,2024
AAAI-2024-A000014,Sowmya Ramaswamy Krishnan,"TCS Innovation Labs (Life Sciences Division), India",India,AAAI,2024
AAAI-2024-A000015,Lovekesh Vig,"TCS Research, India",India,AAAI,2024
AAAI-2024-A000016,Arijit Roy,"TCS Innovation Labs (Life Sciences Division), India",India,AAAI,2024
AAAI-2024-A000017,Raviprasad Aduri,"Department of Biological Sciences, BITS Pilani, Goa Campus, India",India,AAAI,2024
AAAI-2024-A000018,Ying-Ying Chang,"National Yang Ming Chiao Tung University, Hsinchu, Taiwan",Taiwan,AAAI,2024
AAAI-2024-A000019,Wei-Yao Wang,"National Yang Ming Chiao Tung University, Hsinchu, Taiwan",Taiwan,AAAI,2024
AAAI-2024-A000020,Wen-Chih Peng,"National Yang Ming Chiao Tung University, Hsinchu, Taiwan",Taiwan,AAAI,2024
AAAI-2024-A000021,Zhihao Chang,"The State Key Laboratory of Blockchain and Data Security, Zhejiang University, Hangzhou, China",China,AAAI,2024
AAAI-2024-A000022,Linzhu Yu,"College of Computer Science and Technology, Zhejiang University, Hangzhou, China",China,AAAI,2024
AAAI-2024-A000023,Yanchao Xu,"College of Computer Science and Technology, Zhejiang University, Hangzhou, China",China,AAAI,2024
AAAI-2024-A000024,Wentao Hu,"Zhejiang Police College, Hangzhou, China",China,AAAI,2024
AAAI-2024-A000025,Haoyang Chen,"Southeast Univeristy, China National University of Singapore Nanjing University of Science and Technology",China | Singapore,AAAI,2024
AAAI-2024-A000026,Peiyan Sun,"Southeast Univeristy, China National University of Singapore Nanjing University of Science and Technology",China | Singapore,AAAI,2024
AAAI-2024-A000027,Qiyuan Song,"Southeast Univeristy, China National University of Singapore Nanjing University of Science and Technology",China | Singapore,AAAI,2024
AAAI-2024-A000028,Wanyuan Wang,"Southeast Univeristy, China National University of Singapore Nanjing University of Science and Technology",China | Singapore,AAAI,2024
AAAI-2024-A000029,Weiwei Wu,"Southeast Univeristy, China National University of Singapore Nanjing University of Science and Technology",China | Singapore,AAAI,2024
AAAI-2024-A000030,Wencan Zhang,"Southeast Univeristy, China National University of Singapore Nanjing University of Science and Technology",China | Singapore,AAAI,2024
AAAI-2024-A000031,Guanyu Gao,"Southeast Univeristy, China National University of Singapore Nanjing University of Science and Technology",China | Singapore,AAAI,2024
AAAI-2024-A000032,Yan Lyu,"Southeast Univeristy, China National University of Singapore Nanjing University of Science and Technology",China | Singapore,AAAI,2024
AAAI-2024-A000033,Le Cheng,"School of Computer Science, Northwestern Polytechnical University (NWPU) | School of Artificial Intelligence, Optics and Electronics (iOPEN), Northwestern Polytechnical University (NWPU)",China,AAAI,2024
AAAI-2024-A000034,Peican Zhu,"School of Artificial Intelligence, Optics and Electronics (iOPEN), Northwestern Polytechnical University (NWPU)",China,AAAI,2024
AAAI-2024-A000035,Keke Tang,"Cyberspace Institute of Advanced Technology, Guangzhou University",China,AAAI,2024
AAAI-2024-A000036,Chao Gao,"School of Artificial Intelligence, Optics and Electronics (iOPEN), Northwestern Polytechnical University (NWPU)",China,AAAI,2024
AAAI-2024-A000037,Zhen Wang,"School of Computer Science, Northwestern Polytechnical University (NWPU) | School of Artificial Intelligence, Optics and Electronics (iOPEN), Northwestern Polytechnical University (NWPU)",China,AAAI,2024
AAAI-2024-A000038,Yoni Choukroun,The Blavatnik School of Computer Science Tel Aviv University,Israel,AAAI,2024
AAAI-2024-A000039,Lior Wolf,The Blavatnik School of Computer Science Tel Aviv University,Israel,AAAI,2024
AAAI-2024-A000040,Chaoqun Cui,"School of Computer and Information Technology & Beijing Key Lab of Traffic Data Analysis and Mining Beijing Jiaotong University, Beijing , China",China,AAAI,2024
AAAI-2024-A000041,Caiyan Jia,"School of Computer and Information Technology & Beijing Key Lab of Traffic Data Analysis and Mining Beijing Jiaotong University, Beijing , China",China,AAAI,2024
AAAI-2024-A000042,Longchao Da,Arizona State University Johns Hopkins University,United States,AAAI,2024
AAAI-2024-A000043,Minquan Gao,Arizona State University Johns Hopkins University,United States,AAAI,2024
AAAI-2024-A000044,Hao Mei,Arizona State University Johns Hopkins University,United States,AAAI,2024
AAAI-2024-A000045,Hua Wei,Arizona State University Johns Hopkins University,United States,AAAI,2024
AAAI-2024-A000046,Na Fan,The Hong Kong University of Science and Technology,Hong Kong,AAAI,2024
AAAI-2024-A000047,Zeyue Tian,The Hong Kong University of Science and Technology,Hong Kong,AAAI,2024
AAAI-2024-A000048,Amartansh Dubey,The Hong Kong University of Science and Technology,Hong Kong,AAAI,2024
AAAI-2024-A000049,Samruddhi Deshmukh,The Hong Kong University of Science and Technology,Hong Kong,AAAI,2024
AAAI-2024-A000050,Ross Murch,The Hong Kong University of Science and Technology,Hong Kong,AAAI,2024
AAAI-2024-A000051,Qifeng Chen,The Hong Kong University of Science and Technology,Hong Kong,AAAI,2024
AAAI-2024-A000052,Haisong Gong,"Center for Research on Intelligent Perception and Computing | School of Artificial Intelligence, University of Chinese Academy of Sciences",China,AAAI,2024
AAAI-2024-A000053,Weizhi Xu,ByteDance Inc.,China,AAAI,2024
AAAI-2024-A000054,Shu Wu,"Center for Research on Intelligent Perception and Computing | School of Artificial Intelligence, University of Chinese Academy of Sciences",China,AAAI,2024
AAAI-2024-A000055,Qiang Liu,"Center for Research on Intelligent Perception and Computing | School of Artificial Intelligence, University of Chinese Academy of Sciences",China,AAAI,2024
AAAI-2024-A000056,Liang Wang,"Center for Research on Intelligent Perception and Computing | School of Artificial Intelligence, University of Chinese Academy of Sciences",China,AAAI,2024
AAAI-2024-A000057,Haisong Gong,"Center for Research on Intelligent Perception and Computing | School of Artificial Intelligence, University of Chinese Academy of Sciences",China,AAAI,2024
AAAI-2024-A000058,Qiang Liu,"Center for Research on Intelligent Perception and Computing | School of Artificial Intelligence, University of Chinese Academy of Sciences",China,AAAI,2024
AAAI-2024-A000059,Shu Wu,"Center for Research on Intelligent Perception and Computing | School of Artificial Intelligence, University of Chinese Academy of Sciences",China,AAAI,2024
AAAI-2024-A000060,Liang Wang,"Center for Research on Intelligent Perception and Computing | School of Artificial Intelligence, University of Chinese Academy of Sciences",China,AAAI,2024
AAAI-2024-A000061,Jiazhi Guan,"DCST, BNRist, Tsinghua University Beijing Institute of Technology Ant Group Zhongguancun Laboratory",China,AAAI,2024
AAAI-2024-A000062,Yi Zhao,Beijing Institute of Technology,China,AAAI,2024
AAAI-2024-A000063,Zhuoer Xu,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000064,Changhua Meng,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000065,Ke Xu,"DCST, BNRist, Tsinghua University | Zhongguancun Laboratory",China,AAAI,2024
AAAI-2024-A000066,Youjian Zhao,"DCST, BNRist, Tsinghua University | Zhongguancun Laboratory",China,AAAI,2024
AAAI-2024-A000067,Dongyue Guo,"College of Computer Science, Sichuan University, Chengdu , China",China,AAAI,2024
AAAI-2024-A000068,Zheng Zhang,"College of Computer Science, Sichuan University, Chengdu , China",China,AAAI,2024
AAAI-2024-A000069,Zhen Yan,"College of Computer Science, Sichuan University, Chengdu , China",China,AAAI,2024
AAAI-2024-A000070,Jianwei Zhang,"College of Computer Science, Sichuan University, Chengdu , China",China,AAAI,2024
AAAI-2024-A000071,Yi Lin,"College of Computer Science, Sichuan University, Chengdu , China",China,AAAI,2024
AAAI-2024-A000072,Hongcheng Guo,"State Key Lab of Software Development Environment, Beihang University, Beijing, China",China,AAAI,2024
AAAI-2024-A000073,Jian Yang,"State Key Lab of Software Development Environment, Beihang University, Beijing, China",China,AAAI,2024
AAAI-2024-A000074,Jiaheng Liu,"State Key Lab of Software Development Environment, Beihang University, Beijing, China",China,AAAI,2024
AAAI-2024-A000075,Jiaqi Bai,"State Key Lab of Software Development Environment, Beihang University, Beijing, China",China,AAAI,2024
AAAI-2024-A000076,Boyang Wang,"State Key Lab of Software Development Environment, Beihang University, Beijing, China",China,AAAI,2024
AAAI-2024-A000077,Zhoujun Li,"State Key Lab of Software Development Environment, Beihang University, Beijing, China",China,AAAI,2024
AAAI-2024-A000078,Tieqiao Zheng,"Cloudwise Research, Beijing, China",China,AAAI,2024
AAAI-2024-A000079,Bo Zhang,"Cloudwise Research, Beijing, China",China,AAAI,2024
AAAI-2024-A000080,Junran Peng,"State Key Lab of Software Development Environment, Beihang University, Beijing, China",China,AAAI,2024
AAAI-2024-A000081,Qi Tian,"Huawei, Beijing, China",China,AAAI,2024
AAAI-2024-A000082,Zhi Jin,Shanghai Artificial Intelligence Laboratory,China,AAAI,2024
AAAI-2024-A000083,Sheng Xu,"Research Institute of Intelligent Complex Systems, Fudan University | Shanghai Artificial Intelligence Laboratory",China,AAAI,2024
AAAI-2024-A000084,Xiang Zhang,Shanghai Artificial Intelligence Laboratory | University of British Columbia,China | Canada,AAAI,2024
AAAI-2024-A000085,Tianze Ling,National Center for Protein Sciences (Beijing),China,AAAI,2024
AAAI-2024-A000086,Nanqing Dong,Shanghai Artificial Intelligence Laboratory,China,AAAI,2024
AAAI-2024-A000087,Wanli Ouyang,Shanghai Artificial Intelligence Laboratory,China,AAAI,2024
AAAI-2024-A000088,Zhiqiang Gao,Shanghai Artificial Intelligence Laboratory,China,AAAI,2024
AAAI-2024-A000089,Cheng Chang,National Center for Protein Sciences (Beijing),China,AAAI,2024
AAAI-2024-A000090,Siqi Sun,"Research Institute of Intelligent Complex Systems, Fudan University | Shanghai Artificial Intelligence Laboratory",China,AAAI,2024
AAAI-2024-A000091,Seungjun Lee,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000092,TaeiL Oh,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000093,Tong Li,Shanghai Jiao Tong University Alibaba Group,China,AAAI,2024
AAAI-2024-A000094,Zhaoyang Liu,Shanghai Jiao Tong University Alibaba Group,China,AAAI,2024
AAAI-2024-A000095,Yanyan Shen,Shanghai Jiao Tong University Alibaba Group,China,AAAI,2024
AAAI-2024-A000096,Xue Wang,Shanghai Jiao Tong University Alibaba Group,China,AAAI,2024
AAAI-2024-A000097,Haokun Chen,Shanghai Jiao Tong University Alibaba Group,China,AAAI,2024
AAAI-2024-A000098,Sen Huang,Shanghai Jiao Tong University Alibaba Group,China,AAAI,2024
AAAI-2024-A000099,Yanhong Li,"Santa Clara University, Santa Clara, CA, USA",United States,AAAI,2024
AAAI-2024-A000100,Jack Xu,"Santa Clara University, Santa Clara, CA, USA",United States,AAAI,2024
AAAI-2024-A000101,David Anastasiu,"Santa Clara University, Santa Clara, CA, USA",United States,AAAI,2024
AAAI-2024-A000102,Yijun Li,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000103,Cheuk Hang Leung,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000104,Xiangqian Sun,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000105,Chaoqun Wang,"School of Data Science, City University of Hong Kong",Hong Kong,AAAI,2024
AAAI-2024-A000106,Yiyan Huang,"School of Data Science, City University of Hong Kong",Hong Kong,AAAI,2024
AAAI-2024-A000107,Xing Yan,"Institute of Statistics and Big Data, Renmin University of China",China,AAAI,2024
AAAI-2024-A000108,Qi Wu,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000109,Dongdong Wang,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000110,Zhixiang Huang,UNKNOWN,UNKNOWN,AAAI,2024
AAAI-2024-A000111,Zhengyi Li,"College of Informatics, Huazhong Agricultural University, Wuhan , China",China,AAAI,2024
AAAI-2024-A000112,Menglu Li,"College of Informatics, Huazhong Agricultural University, Wuhan , China",China,AAAI,2024
AAAI-2024-A000113,Lida Zhu,"College of Informatics, Huazhong Agricultural University, Wuhan , China",China,AAAI,2024
AAAI-2024-A000114,Wen Zhang,"College of Informatics, Huazhong Agricultural University, Wuhan , China | Engineering Research Center of Intelligent Technology for Agriculture, Ministry of Education, Wuhan , China",China,AAAI,2024
AAAI-2024-A000115,Minghui Liao,"National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, China",China,AAAI,2024
AAAI-2024-A000116,Guojia Wan,"National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, China",China,AAAI,2024
AAAI-2024-A000117,Bo Du,"National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, China",China,AAAI,2024
AAAI-2024-A000118,Cheng-Ming Lin,"National Yang Ming Chiao Tung University, Hsinchu, Taiwan",Taiwan,AAAI,2024
AAAI-2024-A000119,Ching Chang,"National Yang Ming Chiao Tung University, Hsinchu, Taiwan",Taiwan,AAAI,2024
AAAI-2024-A000120,Wei-Yao Wang,"National Yang Ming Chiao Tung University, Hsinchu, Taiwan",Taiwan,AAAI,2024
AAAI-2024-A000121,Kuang-Da Wang,"National Yang Ming Chiao Tung University, Hsinchu, Taiwan",Taiwan,AAAI,2024
AAAI-2024-A000122,Wen-Chih Peng,"National Yang Ming Chiao Tung University, Hsinchu, Taiwan",Taiwan,AAAI,2024
AAAI-2024-A000123,Shengheng Liu,"National Mobile Communications Research Laboratory, Southeast University, Nanjing, China",China,AAAI,2024
AAAI-2024-A000124,Xingkang Li,"National Mobile Communications Research Laboratory, Southeast University, Nanjing, China",China,AAAI,2024
AAAI-2024-A000125,Zihuan Mao,"National Mobile Communications Research Laboratory, Southeast University, Nanjing, China",China,AAAI,2024
AAAI-2024-A000126,Peng Liu,"Purple Mountain Laboratories, Nanjing, China",China,AAAI,2024
AAAI-2024-A000127,Yongming Huang,"National Mobile Communications Research Laboratory, Southeast University, Nanjing, China",China,AAAI,2024
AAAI-2024-A000128,Jesung Ryu,"Duke University, United States",United States | United Kingdom,AAAI,2024
AAAI-2024-A000129,Seungyeon Rhyu,"Duke University, United States",United States | United Kingdom,AAAI,2024
AAAI-2024-A000130,Hong-Gyu Yoon,"Duke University, United States",United States | United Kingdom,AAAI,2024
AAAI-2024-A000131,Eunchong Kim,"Duke University, United States",United States | United Kingdom,AAAI,2024
AAAI-2024-A000132,Ju Young Yang,"Duke University, United States",United States | United Kingdom,AAAI,2024
