paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
AAAI-2022-P0001,AAAI-2022-A000001,Abhishek Banerjee,stacked,2,3,3,"Department of Computer Science, University of Maryland College Park, Maryland , USA",3,data/raw/aaai/2022/first_pages/AAAI-2022-P0001.txt,https://cdn.aaai.org/ojs/19873/19873-13-23886-1-2-20220628.pdf
AAAI-2022-P0001,AAAI-2022-A000002,Uttaran Bhattacharya,stacked,2,3,3,"Department of Computer Science, University of Maryland College Park, Maryland , USA",3,data/raw/aaai/2022/first_pages/AAAI-2022-P0001.txt,https://cdn.aaai.org/ojs/19873/19873-13-23886-1-2-20220628.pdf
AAAI-2022-P0001,AAAI-2022-A000003,Aniket Bera,stacked,2,3,3,"Department of Computer Science, University of Maryland College Park, Maryland , USA",3,data/raw/aaai/2022/first_pages/AAAI-2022-P0001.txt,https://cdn.aaai.org/ojs/19873/19873-13-23886-1-2-20220628.pdf
AAAI-2022-P0001,AAAI-2022-A000001,Abhishek Banerjee,shared,3,3,3,"Department of Computer Science, University of Maryland College Park, Maryland , USA",3,data/raw/aaai/2022/first_pages/AAAI-2022-P0001.txt,https://cdn.aaai.org/ojs/19873/19873-13-23886-1-2-20220628.pdf
AAAI-2022-P0001,AAAI-2022-A000002,Uttaran Bhattacharya,shared,3,3,3,"Department of Computer Science, University of Maryland College Park, Maryland , USA",3,data/raw/aaai/2022/first_pages/AAAI-2022-P0001.txt,https://cdn.aaai.org/ojs/19873/19873-13-23886-1-2-20220628.pdf
AAAI-2022-P0001,AAAI-2022-A000003,Aniket Bera,shared,3,3,3,"Department of Computer Science, University of Maryland College Park, Maryland , USA",3,data/raw/aaai/2022/first_pages/AAAI-2022-P0001.txt,https://cdn.aaai.org/ojs/19873/19873-13-23886-1-2-20220628.pdf
AAAI-2022-P0002,AAAI-2022-A000004,Tong Bu,numbered,0,3,4,"Institute for Artificial Intelligence, Peking University",4,data/raw/aaai/2022/first_pages/AAAI-2022-P0002.txt,https://cdn.aaai.org/ojs/19874/19874-13-23887-1-2-20220628.pdf
AAAI-2022-P0002,AAAI-2022-A000005,Jianhao Ding,numbered,0,3,4,UNKNOWN,-1000,data/raw/aaai/2022/first_pages/AAAI-2022-P0002.txt,https://cdn.aaai.org/ojs/19874/19874-13-23887-1-2-20220628.pdf
AAAI-2022-P0002,AAAI-2022-A000006,Zhaofei Yu,numbered,0,3,4,"Institute for Artificial Intelligence, Peking University",4,data/raw/aaai/2022/first_pages/AAAI-2022-P0002.txt,https://cdn.aaai.org/ojs/19874/19874-13-23887-1-2-20220628.pdf
AAAI-2022-P0002,AAAI-2022-A000007,Tiejun Huang,numbered,0,3,4,"Institute for Artificial Intelligence, Peking University",4,data/raw/aaai/2022/first_pages/AAAI-2022-P0002.txt,https://cdn.aaai.org/ojs/19874/19874-13-23887-1-2-20220628.pdf
