author_id,author_name,institution,country,conference,year
AAAI-2022-A000001,Abhishek Banerjee,"Department of Computer Science, University of Maryland College Park, Maryland , USA",United States,AAAI,2022
AAAI-2022-A000002,Uttaran Bhattacharya,"Department of Computer Science, University of Maryland College Park, Maryland , USA",United States,AAAI,2022
AAAI-2022-A000003,Aniket Bera,"Department of Computer Science, University of Maryland College Park, Maryland , USA",United States,AAAI,2022
AAAI-2022-A000004,Tong Bu,"Institute for Artificial Intelligence, Peking University",UNKNOWN,AAAI,2022
AAAI-2022-A000005,Jianhao Ding,UNKNOWN,UNKNOWN,AAAI,2022
AAAI-2022-A000006,Zhaofei Yu,"Institute for Artificial Intelligence, Peking University",UNKNOWN,AAAI,2022
AAAI-2022-A000007,Tiejun Huang,"Institute for Artificial Intelligence, Peking University",UNKNOWN,AAAI,2022
AAAI-2022-A000008,Francesco d'Amore,UNKNOWN,UNKNOWN,AAAI,2022
AAAI-2022-A000009,Daniel Mitropolsky,"Université Côte d’Azur, Inria, CNRS, I3S, Sophia Antipolis, France",France,AAAI,2022
AAAI-2022-A000010,Pierluigi Crescenzi,"Gran Sasso Science Institute, L’Aquila, Italia",UNKNOWN,AAAI,2022
AAAI-2022-A000011,Emanuele Natale,"Department of Computer Science, Columbia University, New York, USA",United States,AAAI,2022
AAAI-2022-A000012,Christos H. Papadimitriou,"Université Côte d’Azur, Inria, CNRS, I3S, Sophia Antipolis, France Department of Computer Science, Columbia University, New York, USA Gran Sasso Science Institute, L’Aquila, Italia",United States | France,AAAI,2022
AAAI-2022-A000013,Alexander G. Ororbia,Rochester Institute of Technology,UNKNOWN,AAAI,2022
AAAI-2022-A000014,Ankur Mali,The Pennsylvania State University,UNKNOWN,AAAI,2022
AAAI-2022-A000015,Kwanyoung Park,"Department of Computer Science and Engineering, Seoul National University, South Korea",South Korea,AAAI,2022
AAAI-2022-A000016,Hyunseok Oh,"Department of Computer Science and Engineering, Seoul National University, South Korea",South Korea,AAAI,2022
AAAI-2022-A000017,Youngki Lee,"Department of Computer Science and Engineering, Seoul National University, South Korea",South Korea,AAAI,2022
AAAI-2022-A000018,Yuqi Ren,"College of Intelligence and Computing, Tianjin University, Tianjin, China",China,AAAI,2022
AAAI-2022-A000019,Deyi Xiong,"College of Intelligence and Computing, Tianjin University, Tianjin, China",China,AAAI,2022
AAAI-2022-A000020,Duzhen Zhang,"Research Center for Brain-inspired Intelligence, Institute of Automation, Chinese Academy of Sciences, Beijing, China | School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2022
AAAI-2022-A000021,Tielin Zhang,"Research Center for Brain-inspired Intelligence, Institute of Automation, Chinese Academy of Sciences, Beijing, China | School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2022
AAAI-2022-A000022,Shuncheng Jia,"Research Center for Brain-inspired Intelligence, Institute of Automation, Chinese Academy of Sciences, Beijing, China | School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2022
AAAI-2022-A000023,Bo Xu,"Research Center for Brain-inspired Intelligence, Institute of Automation, Chinese Academy of Sciences, Beijing, China | School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China | Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Shanghai, China",China,AAAI,2022
AAAI-2022-A000024,Sunwoo Kim,"Korea University, Seoul, Korea",South Korea,AAAI,2022
AAAI-2022-A000025,Soohyun Kim,"Korea University, Seoul, Korea",South Korea,AAAI,2022
AAAI-2022-A000026,Seungryong Kim,"Korea University, Seoul, Korea",South Korea,AAAI,2022
AAAI-2022-A000027,Youngeun Kim,"Department of Electrical Engineering Yale University New Haven, CT, USA",United States,AAAI,2022
AAAI-2022-A000028,Yeshwanth Venkatesha,"Department of Electrical Engineering Yale University New Haven, CT, USA",United States,AAAI,2022
AAAI-2022-A000029,Priyadarshini Panda,"Department of Electrical Engineering Yale University New Haven, CT, USA",United States,AAAI,2022
AAAI-2022-A000030,Yujin Kim,"Korea University, Republic of Korea Korea Institute of Science and Technology, Republic of Korea",South Korea,AAAI,2022
AAAI-2022-A000031,Dogyun Park,"Korea University, Republic of Korea Korea Institute of Science and Technology, Republic of Korea",South Korea,AAAI,2022
AAAI-2022-A000032,Dohee Kim,"Korea University, Republic of Korea Korea Institute of Science and Technology, Republic of Korea",South Korea,AAAI,2022
AAAI-2022-A000033,Suhyun Kim,"Korea University, Republic of Korea Korea Institute of Science and Technology, Republic of Korea",South Korea,AAAI,2022
AAAI-2022-A000034,Junho Koh,Hanyang University Korea Advanced Institute of Science and Technology (KAIST),South Korea,AAAI,2022
AAAI-2022-A000035,Jaekyum Kim,Hanyang University Korea Advanced Institute of Science and Technology (KAIST),South Korea,AAAI,2022
AAAI-2022-A000036,Jin Hyeok Yoo,Hanyang University Korea Advanced Institute of Science and Technology (KAIST),South Korea,AAAI,2022
AAAI-2022-A000037,Yecheol Kim,Hanyang University Korea Advanced Institute of Science and Technology (KAIST),South Korea,AAAI,2022
AAAI-2022-A000038,Dongsuk Kum,Hanyang University Korea Advanced Institute of Science and Technology (KAIST),South Korea,AAAI,2022
AAAI-2022-A000039,Jun Won Choi,Hanyang University Korea Advanced Institute of Science and Technology (KAIST),South Korea,AAAI,2022
AAAI-2022-A000040,Wei Huang,University of Science and Technology of China,China,AAAI,2022
AAAI-2022-A000041,Shiyu Deng,University of Science and Technology of China,China,AAAI,2022
AAAI-2022-A000042,Chang Chen,University of Science and Technology of China,China,AAAI,2022
AAAI-2022-A000043,Xueyang Fu,University of Science and Technology of China,China,AAAI,2022
AAAI-2022-A000044,Zhiwei Xiong,"University of Science and Technology of China | Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",China,AAAI,2022
AAAI-2022-A000045,Ye Huang,University of Technology Sydney,UNKNOWN,AAAI,2022
AAAI-2022-A000046,Di Kang,Tencent AI LAB,UNKNOWN,AAAI,2022
AAAI-2022-A000047,Wenjing Jia,University of Technology Sydney,UNKNOWN,AAAI,2022
AAAI-2022-A000048,Liu Liu,University of Sydney,UNKNOWN,AAAI,2022
AAAI-2022-A000049,Xiangjian He,University of Technology Sydney,UNKNOWN,AAAI,2022
AAAI-2022-A000050,Yecheng Huang,"State Key Laboratory of Software Development Environment, Beihang University, Beijing, China",China,AAAI,2022
AAAI-2022-A000051,Jiaxin Chen,"School of Computer Science and Engineering, Beihang University, Beijing, China",China,AAAI,2022
AAAI-2022-A000052,Di Huang,"State Key Laboratory of Software Development Environment, Beihang University, Beijing, China",China,AAAI,2022
AAAI-2022-A000053,Zhipeng Huang,"University of Science and Technology of China Institute of Computing Technology, Chinese Academy of Sciences",China,AAAI,2022
AAAI-2022-A000054,Jiawei Liu,"University of Science and Technology of China Institute of Computing Technology, Chinese Academy of Sciences",China,AAAI,2022
AAAI-2022-A000055,Liang Li,"University of Science and Technology of China Institute of Computing Technology, Chinese Academy of Sciences",China,AAAI,2022
AAAI-2022-A000056,Kecheng Zheng,"University of Science and Technology of China Institute of Computing Technology, Chinese Academy of Sciences",China,AAAI,2022
AAAI-2022-A000057,Zheng-Jun Zha,"University of Science and Technology of China Institute of Computing Technology, Chinese Academy of Sciences",China,AAAI,2022
AAAI-2022-A000058,Md Mofijul Islam,"School of Engineering and Applied Science, University of Virginia",UNKNOWN,AAAI,2022
AAAI-2022-A000059,Tariq Iqbal,"School of Engineering and Applied Science, University of Virginia",UNKNOWN,AAAI,2022
AAAI-2022-A000060,Haedong Jeong,"Ulsan National Institute of Science and Technology (UNIST), South Korea | Korea Advanced Institute of Science and Technology (KAIST), South Korea",South Korea,AAAI,2022
AAAI-2022-A000061,Jiyeon Han,"Korea Advanced Institute of Science and Technology (KAIST), South Korea",South Korea,AAAI,2022
AAAI-2022-A000062,Jaesik Choi,"Korea Advanced Institute of Science and Technology (KAIST), South Korea | INEEJI, South Korea",South Korea,AAAI,2022
AAAI-2022-A000063,Yonghyun Jeong,"Samsung SDS, Seoul, Korea",South Korea,AAAI,2022
AAAI-2022-A000064,Doyeon Kim,"Samsung SDS, Seoul, Korea",South Korea,AAAI,2022
AAAI-2022-A000065,Youngmin Ro,"Samsung SDS, Seoul, Korea | Department of Artificial Intelligence, University of Seoul, Seoul, Korea",South Korea,AAAI,2022
AAAI-2022-A000066,Jongwon Choi,"Department of Advanced Imaging, Chung-Ang University, Seoul, Korea",South Korea,AAAI,2022
AAAI-2022-A000067,Jian Jia,"School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2022
AAAI-2022-A000068,Naiyu Gao,"School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2022
AAAI-2022-A000069,Fei He,"School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2022
AAAI-2022-A000070,Xiaotang Chen,"School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2022
