paper_id,title,author_ids,conference,year,source_url
NEURIPS-2019-P0001,Compositional Plan Vectors,NEURIPS-2019-A000001|NEURIPS-2019-A000002|NEURIPS-2019-A000003|NEURIPS-2019-A000004|NEURIPS-2019-A000005,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/00989c20ff1386dc386d8124ebcba1a5-Abstract.html
NEURIPS-2019-P0002,Learning to Propagate for Graph Meta-Learning,NEURIPS-2019-A000006|NEURIPS-2019-A000007|NEURIPS-2019-A000008|NEURIPS-2019-A000009|NEURIPS-2019-A000010,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/00ac8ed3b4327bdd4ebbebcb2ba10a00-Abstract.html
NEURIPS-2019-P0003,XNAS: Neural Architecture Search with Expert Advice,NEURIPS-2019-A000011|NEURIPS-2019-A000012|NEURIPS-2019-A000013|NEURIPS-2019-A000014|NEURIPS-2019-A000015|NEURIPS-2019-A000016,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/00e26af6ac3b1c1c49d7c3d79c60d000-Abstract.html
NEURIPS-2019-P0004,Multi-resolution Multi-task Gaussian Processes,NEURIPS-2019-A000017|NEURIPS-2019-A000018|NEURIPS-2019-A000019|NEURIPS-2019-A000020,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/0118a063b4aae95277f0bc1752c75abf-Abstract.html
NEURIPS-2019-P0005,Deep Equilibrium Models,NEURIPS-2019-A000021|NEURIPS-2019-A000022|NEURIPS-2019-A000023,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/01386bd6d8e091c2ab4c7c7de644d37b-Abstract.html
NEURIPS-2019-P0006,Cross Attention Network for Few-shot Classification,NEURIPS-2019-A000024|NEURIPS-2019-A000025|NEURIPS-2019-A000026|NEURIPS-2019-A000027|NEURIPS-2019-A000028,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/01894d6f048493d2cacde3c579c315a3-Abstract.html
NEURIPS-2019-P0007,Order Optimal One-Shot Distributed Learning,NEURIPS-2019-A000029|NEURIPS-2019-A000030|NEURIPS-2019-A000031,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/018b59ce1fd616d874afad0f44ba338d-Abstract.html
NEURIPS-2019-P0008,Exact Gaussian Processes on a Million Data Points,NEURIPS-2019-A000032|NEURIPS-2019-A000033|NEURIPS-2019-A000034|NEURIPS-2019-A000035|NEURIPS-2019-A000036|NEURIPS-2019-A000037,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/01ce84968c6969bdd5d51c5eeaa3946a-Abstract.html
NEURIPS-2019-P0009,Asymmetric Valleys: Beyond Sharp and Flat Local Minima,NEURIPS-2019-A000038|NEURIPS-2019-A000039|NEURIPS-2019-A000040,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/01d8bae291b1e4724443375634ccfa0e-Abstract.html
NEURIPS-2019-P0010,Calculating Optimistic Likelihoods Using (Geodesically) Convex Optimization,NEURIPS-2019-A000041|NEURIPS-2019-A000042|NEURIPS-2019-A000043|NEURIPS-2019-A000044|NEURIPS-2019-A000045,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/021e1ea77bd91aaa0fc4d01a943a654e-Abstract.html
NEURIPS-2019-P0011,"Think out of the ""Box"": Generically-Constrained Asynchronous Composite Optimization and Hedging",NEURIPS-2019-A000046|NEURIPS-2019-A000047|NEURIPS-2019-A000048,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/0224cd598e48c5041c7947fd5cb20d53-Abstract.html
NEURIPS-2019-P0012,Improved Precision and Recall Metric for Assessing Generative Models,NEURIPS-2019-A000049|NEURIPS-2019-A000050|NEURIPS-2019-A000051|NEURIPS-2019-A000052|NEURIPS-2019-A000053,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/0234c510bc6d908b28c70ff313743079-Abstract.html
NEURIPS-2019-P0013,A Direct tilde{O}(1/epsilon) Iteration Parallel Algorithm for Optimal Transport,NEURIPS-2019-A000054|NEURIPS-2019-A000055|NEURIPS-2019-A000056,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/024d2d699e6c1a82c9ba986386f4d824-Abstract.html
NEURIPS-2019-P0014,Zero-Shot Semantic Segmentation,NEURIPS-2019-A000057|NEURIPS-2019-A000058|NEURIPS-2019-A000059|NEURIPS-2019-A000060,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/0266e33d3f546cb5436a10798e657d97-Abstract.html
NEURIPS-2019-P0015,Hyperspherical Prototype Networks,NEURIPS-2019-A000061|NEURIPS-2019-A000062|NEURIPS-2019-A000063,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/02a32ad2669e6fe298e607fe7cc0e1a0-Abstract.html
NEURIPS-2019-P0016,Lower Bounds on Adversarial Robustness from Optimal Transport,NEURIPS-2019-A000064|NEURIPS-2019-A000065|NEURIPS-2019-A000066,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/02bf86214e264535e3412283e817deaa-Abstract.html
NEURIPS-2019-P0017,A Nonconvex Approach for Exact and Efficient Multichannel Sparse Blind Deconvolution,NEURIPS-2019-A000067|NEURIPS-2019-A000068|NEURIPS-2019-A000069,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/02e656adee09f8394b402d9958389b7d-Abstract.html
NEURIPS-2019-P0018,Generalization of Reinforcement Learners with Working and Episodic Memory,NEURIPS-2019-A000070|NEURIPS-2019-A000071|NEURIPS-2019-A000072|NEURIPS-2019-A000073|NEURIPS-2019-A000074|NEURIPS-2019-A000075|NEURIPS-2019-A000076|NEURIPS-2019-A000077|NEURIPS-2019-A000078,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/02ed812220b0705fabb868ddbf17ea20-Abstract.html
NEURIPS-2019-P0019,DTWNet: a Dynamic Time Warping Network,NEURIPS-2019-A000079|NEURIPS-2019-A000080|NEURIPS-2019-A000081|NEURIPS-2019-A000082|NEURIPS-2019-A000083,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/02f063c236c7eef66324b432b748d15d-Abstract.html
NEURIPS-2019-P0020,Learning Mean-Field Games,NEURIPS-2019-A000084|NEURIPS-2019-A000085|NEURIPS-2019-A000086|NEURIPS-2019-A000087,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/030e65da2b1c944090548d36b244b28d-Abstract.html
NEURIPS-2019-P0021,Learning Erdos-Renyi Random Graphs via Edge Detecting Queries,NEURIPS-2019-A000088|NEURIPS-2019-A000089|NEURIPS-2019-A000090,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/0336dcbab05b9d5ad24f4333c7658a0e-Abstract.html
NEURIPS-2019-P0022,Cormorant: Covariant Molecular Neural Networks,NEURIPS-2019-A000091|NEURIPS-2019-A000092|NEURIPS-2019-A000093,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/03573b32b2746e6e8ca98b9123f2249b-Abstract.html
NEURIPS-2019-P0023,Flattening a Hierarchical Clustering through Active Learning,NEURIPS-2019-A000094|NEURIPS-2019-A000095|NEURIPS-2019-A000096,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/03793ef7d06ffd63d34ade9d091f1ced-Abstract.html
NEURIPS-2019-P0024,Random Projections and Sampling Algorithms for Clustering of High-Dimensional Polygonal Curves,NEURIPS-2019-A000097|NEURIPS-2019-A000098|NEURIPS-2019-A000099,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/0394ea68951e3299bcdfa75a097d7c11-Abstract.html
NEURIPS-2019-P0025,Explicit Explore-Exploit Algorithms in Continuous State Spaces,NEURIPS-2019-A000100,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/03b264c595403666634ac75d828439bc-Abstract.html
NEURIPS-2019-P0026,How degenerate is the parametrization of neural networks with the ReLU activation function?,NEURIPS-2019-A000101|NEURIPS-2019-A000102|NEURIPS-2019-A000103,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/04115ec378e476c56d19d827bcf8db56-Abstract.html
NEURIPS-2019-P0027,Hyperbolic Graph Convolutional Neural Networks,NEURIPS-2019-A000104|NEURIPS-2019-A000105|NEURIPS-2019-A000106|NEURIPS-2019-A000107,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/0415740eaa4d9decbc8da001d3fd805f-Abstract.html
NEURIPS-2019-P0028,Spherical Text Embedding,NEURIPS-2019-A000108|NEURIPS-2019-A000109|NEURIPS-2019-A000110|NEURIPS-2019-A000111|NEURIPS-2019-A000112|NEURIPS-2019-A000113|NEURIPS-2019-A000114,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/043ab21fc5a1607b381ac3896176dac6-Abstract.html
NEURIPS-2019-P0029,Random Tessellation Forests,NEURIPS-2019-A000115|NEURIPS-2019-A000116|NEURIPS-2019-A000117|NEURIPS-2019-A000118|NEURIPS-2019-A000119,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/043c2ec6c6390dd0ac5519190a57c88c-Abstract.html
NEURIPS-2019-P0030,SpArSe: Sparse Architecture Search for CNNs on Resource-Constrained Microcontrollers,NEURIPS-2019-A000120|NEURIPS-2019-A000121|NEURIPS-2019-A000122|NEURIPS-2019-A000123,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/044a23cadb567653eb51d4eb40acaa88-Abstract.html
NEURIPS-2019-P0031,Capacity Bounded Differential Privacy,NEURIPS-2019-A000124|NEURIPS-2019-A000125|NEURIPS-2019-A000126,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/04df4d434d481c5bb723be1b6df1ee65-Abstract.html
NEURIPS-2019-P0032,Information-Theoretic Generalization Bounds for SGLD via Data-Dependent Estimates,NEURIPS-2019-A000127|NEURIPS-2019-A000128|NEURIPS-2019-A000129|NEURIPS-2019-A000130|NEURIPS-2019-A000131,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/05ae14d7ae387b93370d142d82220f1b-Abstract.html
NEURIPS-2019-P0033,Efficient Algorithms for Smooth Minimax Optimization,NEURIPS-2019-A000132|NEURIPS-2019-A000133|NEURIPS-2019-A000134|NEURIPS-2019-A000135,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/05d0abb9a864ae4981e933685b8b915c-Abstract.html
NEURIPS-2019-P0034,Uniform convergence may be unable to explain generalization in deep learning,NEURIPS-2019-A000136|NEURIPS-2019-A000137,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/05e97c207235d63ceb1db43c60db7bbb-Abstract.html
NEURIPS-2019-P0035,First order expansion of convex regularized estimators,NEURIPS-2019-A000138|NEURIPS-2019-A000139,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/0609154fa35b3194026346c9cac2a248-Abstract.html
NEURIPS-2019-P0036,Robust exploration in linear quadratic reinforcement learning,NEURIPS-2019-A000140|NEURIPS-2019-A000141|NEURIPS-2019-A000142|NEURIPS-2019-A000143,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/060fd70a06ead2e1079d27612b84aff4-Abstract.html
NEURIPS-2019-P0037,Modeling Uncertainty by Learning a Hierarchy of Deep Neural Connections,NEURIPS-2019-A000144|NEURIPS-2019-A000145|NEURIPS-2019-A000146|NEURIPS-2019-A000147,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/063e26c670d07bb7c4d30e6fc69fe056-Abstract.html
NEURIPS-2019-P0038,Meta-Surrogate Benchmarking for Hyperparameter Optimization,NEURIPS-2019-A000148|NEURIPS-2019-A000149|NEURIPS-2019-A000150|NEURIPS-2019-A000151|NEURIPS-2019-A000152,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/0668e20b3c9e9185b04b3d2a9dc8fa2d-Abstract.html
NEURIPS-2019-P0039,Time/Accuracy Tradeoffs for Learning a ReLU with respect to Gaussian Marginals,NEURIPS-2019-A000153|NEURIPS-2019-A000154|NEURIPS-2019-A000155,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/067a26d87265ea39030f5bd82408ce7c-Abstract.html
NEURIPS-2019-P0040,Bayesian Optimization under Heavy-tailed Payoffs,NEURIPS-2019-A000156|NEURIPS-2019-A000157,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/06a50e3f66db4a334202d3adfd31c589-Abstract.html
NEURIPS-2019-P0041,Distribution Learning of a Random Spatial Field with a Location-Unaware Mobile Sensor,NEURIPS-2019-A000158|NEURIPS-2019-A000159,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/06bf16f1f0372a63d520eac6cf7c5af7-Abstract.html
NEURIPS-2019-P0042,State Aggregation Learning from Markov Transition Data,NEURIPS-2019-A000160|NEURIPS-2019-A000161|NEURIPS-2019-A000162,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/070dbb6024b5ef93784428afc71f2146-Abstract.html
NEURIPS-2019-P0043,Reliable training and estimation of variance networks,NEURIPS-2019-A000163|NEURIPS-2019-A000164|NEURIPS-2019-A000165,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/07211688a0869d995947a8fb11b215d6-Abstract.html
NEURIPS-2019-P0044,Meta-Learning with Implicit Gradients,NEURIPS-2019-A000166|NEURIPS-2019-A000167|NEURIPS-2019-A000168|NEURIPS-2019-A000169,NeurIPS,2019,https://proceedings.neurips.cc/paper_files/paper/2019/hash/072b030ba126b2f4b2374f342be9ed44-Abstract.html
