paper_id,title,author_ids,conference,year,source_url
ECCV-2016-P0001,CNN Image Retrieval Learns from BoW: Unsupervised Fine-Tuning with Hard Examples,ECCV-2016-A000001|ECCV-2016-A000002|ECCV-2016-A000003,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_1
ECCV-2016-P0002,SSD: Single Shot MultiBox Detector,ECCV-2016-A000004|ECCV-2016-A000005|ECCV-2016-A000006|ECCV-2016-A000007|ECCV-2016-A000008|ECCV-2016-A000009,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_2
ECCV-2016-P0003,A Recurrent Encoder-Decoder Network for Sequential Face Alignment,ECCV-2016-A000010|ECCV-2016-A000011|ECCV-2016-A000012|ECCV-2016-A000013,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_3
ECCV-2016-P0004,Robust Facial Landmark Detection via Recurrent Attentive-Refinement Networks,ECCV-2016-A000014|ECCV-2016-A000015|ECCV-2016-A000016|ECCV-2016-A000017|ECCV-2016-A000018|ECCV-2016-A000019,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_4
ECCV-2016-P0005,Learning to Refine Object Segments,ECCV-2016-A000020|ECCV-2016-A000021|ECCV-2016-A000022|ECCV-2016-A000023,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_5
ECCV-2016-P0006,Deep Automatic Portrait Matting,ECCV-2016-A000024|ECCV-2016-A000025|ECCV-2016-A000026|ECCV-2016-A000027|ECCV-2016-A000028,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_6
ECCV-2016-P0007,Segmentation from Natural Language Expressions,ECCV-2016-A000029|ECCV-2016-A000030|ECCV-2016-A000031,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_7
ECCV-2016-P0008,Semantic Object Parsing with Graph LSTM,ECCV-2016-A000032|ECCV-2016-A000033|ECCV-2016-A000034|ECCV-2016-A000035|ECCV-2016-A000036,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_8
ECCV-2016-P0009,SSHMT: Semi-supervised Hierarchical Merge Tree for Electron Microscopy Image Segmentation,ECCV-2016-A000037|ECCV-2016-A000038|ECCV-2016-A000039|ECCV-2016-A000040|ECCV-2016-A000041,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_9
ECCV-2016-P0010,Towards Viewpoint Invariant 3D Human Pose Estimation,ECCV-2016-A000042|ECCV-2016-A000043|ECCV-2016-A000044|ECCV-2016-A000045|ECCV-2016-A000046|ECCV-2016-A000047,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_10
ECCV-2016-P0011,Person Re-Identification by Unsupervised \(\ell _1\) Graph Learning,ECCV-2016-A000048|ECCV-2016-A000049|ECCV-2016-A000050|ECCV-2016-A000051,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_11
ECCV-2016-P0012,Deep Learning the City: Quantifying Urban Perception at a Global Scale,ECCV-2016-A000052|ECCV-2016-A000053|ECCV-2016-A000054|ECCV-2016-A000055|ECCV-2016-A000056,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_12
ECCV-2016-P0013,4D Match Trees for Non-rigid Surface Alignment,ECCV-2016-A000057|ECCV-2016-A000058|ECCV-2016-A000059,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_13
ECCV-2016-P0014,Eigen Appearance Maps of Dynamic Shapes,ECCV-2016-A000060|ECCV-2016-A000061|ECCV-2016-A000062|ECCV-2016-A000063,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_14
ECCV-2016-P0015,Learnable Histogram: Statistical Context Features for Deep Neural Networks,ECCV-2016-A000064|ECCV-2016-A000065|ECCV-2016-A000066|ECCV-2016-A000067,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_15
ECCV-2016-P0016,Pedestrian Behavior Understanding and Prediction with Deep Neural Networks,ECCV-2016-A000068|ECCV-2016-A000069|ECCV-2016-A000070,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_16
ECCV-2016-P0017,Real-Time RGB-D Activity Prediction by Soft Regression,ECCV-2016-A000071|ECCV-2016-A000072|ECCV-2016-A000073|ECCV-2016-A000074|ECCV-2016-A000075,ECCV,2016,https://link.springer.com/chapter/10.1007/978-3-319-46448-0_17
