paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
ICML-2024-P0001,ICML-2024-A000001,Elias Abad Rocamora,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0001,ICML-2024-A000002,Yongtao Wu,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0001,ICML-2024-A000003,Fanghui Liu,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0001,ICML-2024-A000004,Grigorios Chrysos,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0001,ICML-2024-A000005,Volkan Cevher,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0001,ICML-2024-A000001,Elias Abad Rocamora,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0001,ICML-2024-A000002,Yongtao Wu,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0001,ICML-2024-A000003,Fanghui Liu,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0001,ICML-2024-A000004,Grigorios Chrysos,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0001,ICML-2024-A000005,Volkan Cevher,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0001.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abad-rocamora24a/abad-rocamora24a.pdf
ICML-2024-P0002,ICML-2024-A000006,Kenshi Abe,numbered,0,0,4,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0002.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abe24a/abe24a.pdf
ICML-2024-P0002,ICML-2024-A000007,Kaito Ariu,numbered,0,0,4,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0002.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abe24a/abe24a.pdf
ICML-2024-P0002,ICML-2024-A000008,Mitsuki Sakamoto,numbered,0,0,4,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0002.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abe24a/abe24a.pdf
ICML-2024-P0002,ICML-2024-A000009,Atsushi Iwasaki,numbered,0,0,4,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0002.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abe24a/abe24a.pdf
ICML-2024-P0002,ICML-2024-A000006,Kenshi Abe,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0002.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abe24a/abe24a.pdf
ICML-2024-P0002,ICML-2024-A000007,Kaito Ariu,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0002.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abe24a/abe24a.pdf
ICML-2024-P0002,ICML-2024-A000008,Mitsuki Sakamoto,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0002.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abe24a/abe24a.pdf
ICML-2024-P0002,ICML-2024-A000009,Atsushi Iwasaki,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0002.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abe24a/abe24a.pdf
ICML-2024-P0003,ICML-2024-A000010,Reyna Abhyankar,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
ICML-2024-P0003,ICML-2024-A000011,Zijian He,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
ICML-2024-P0003,ICML-2024-A000012,Vikranth Srivatsa,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
ICML-2024-P0003,ICML-2024-A000013,Hao Zhang,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
ICML-2024-P0003,ICML-2024-A000014,Yiying Zhang,numbered,0,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
ICML-2024-P0003,ICML-2024-A000010,Reyna Abhyankar,symbol,1,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
ICML-2024-P0003,ICML-2024-A000011,Zijian He,symbol,1,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
ICML-2024-P0003,ICML-2024-A000012,Vikranth Srivatsa,symbol,1,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
ICML-2024-P0003,ICML-2024-A000013,Hao Zhang,symbol,1,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
ICML-2024-P0003,ICML-2024-A000014,Yiying Zhang,symbol,1,0,5,UNKNOWN,-1000,data/raw/icml/2024/first_pages/ICML-2024-P0003.txt,https://raw.githubusercontent.com/mlresearch/v235/main/assets/abhyankar24a/abhyankar24a.pdf
