author_id,author_name,country,institution,conference,year,source_url,source_note
ECCV-2020-A000001,Yongheng Zhao,United States | Italy,"University of Padova, Padova, Italy Stanford University, Stanford, USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000002,Tolga Birdal,United States | Italy,"University of Padova, Padova, Italy Stanford University, Stanford, USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000003,Jan Eric Lenssen,United States | Italy,"University of Padova, Padova, Italy Stanford University, Stanford, USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000004,Emanuele Menegatti,United States | Italy,"University of Padova, Padova, Italy Stanford University, Stanford, USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000005,Leonidas Guibas,United States | Italy,"University of Padova, Padova, Italy Stanford University, Stanford, USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000006,Federico Tombari,United States | Italy,"University of Padova, Padova, Italy Stanford University, Stanford, USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000007,Yizhak Ben-Shabat,Australia,"Australian Centre for Robotic Vision, Australian National University",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000008,Stephen Gould,Australia,"Australian Centre for Robotic Vision, Australian National University",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000009,Zhichao Lu,United States,"Michigan State University, East Lansing, MI , USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000010,Kalyanmoy Deb,United States,"Michigan State University, East Lansing, MI , USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000011,Erik Goodman,United States,"Michigan State University, East Lansing, MI , USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000012,Wolfgang Banzhaf,United States,"Michigan State University, East Lansing, MI , USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000013,Vishnu Naresh Boddeti,United States,"Michigan State University, East Lansing, MI , USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000014,Chenyun Wu,United States,"University of Massachusetts Amherst, Amherst, USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000015,Mikayla Timm,United States,"University of Massachusetts Amherst, Amherst, USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000016,Subhransu Maji,United States,"University of Massachusetts Amherst, Amherst, USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000017,Rizard Renanda Adhi Pramono,Taiwan,"National Taiwan University of Science and Technology, Taipei, Taiwan",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000018,Yie Tarng Chen,Taiwan,"National Taiwan University of Science and Technology, Taipei, Taiwan",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000019,Wen Hsien Fang,Taiwan,"National Taiwan University of Science and Technology, Taipei, Taiwan",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000020,Shi Chen,United States,"University of Minnesota, Minneapolis, MN , USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000021,Ming Jiang,United States,"University of Minnesota, Minneapolis, MN , USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000022,Jinhui Yang,United States,"University of Minnesota, Minneapolis, MN , USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000023,Qi Zhao,United States,"University of Minnesota, Minneapolis, MN , USA",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
ECCV-2020-A000024,Gu Wang,China,"BNRist, Tsinghua University, Beijing, China",ECCV,2020,https://link.springer.com/book/10.1007/978-3-030-58452-8,Affiliation parsed from local first-page text extracted from paper PDF
