paper_id,title,author_ids,conference,year,source_url
ECCV-2020-P0001,Quaternion Equivariant Capsule Networks for 3D Point Clouds,ECCV-2020-A000001|ECCV-2020-A000002|ECCV-2020-A000003|ECCV-2020-A000004|ECCV-2020-A000005|ECCV-2020-A000006,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_1
ECCV-2020-P0002,DeepFit: 3D Surface Fitting via Neural Network Weighted Least Squares,ECCV-2020-A000007|ECCV-2020-A000008,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_2
ECCV-2020-P0003,NSGANetV2: Evolutionary Multi-objective Surrogate-Assisted Neural Architecture Search,ECCV-2020-A000009|ECCV-2020-A000010|ECCV-2020-A000011|ECCV-2020-A000012|ECCV-2020-A000013,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_3
ECCV-2020-P0004,Describing Textures Using Natural Language,ECCV-2020-A000014|ECCV-2020-A000015|ECCV-2020-A000016,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_4
ECCV-2020-P0005,Empowering Relational Network by Self-attention Augmented Conditional Random Fields for Group Activity Recognition,ECCV-2020-A000017|ECCV-2020-A000018|ECCV-2020-A000019,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_5
ECCV-2020-P0006,AiR: Attention with Reasoning Capability,ECCV-2020-A000020|ECCV-2020-A000021|ECCV-2020-A000022|ECCV-2020-A000023,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_6
ECCV-2020-P0007,Self6D: Self-supervised Monocular 6D Object Pose Estimation,ECCV-2020-A000024|ECCV-2020-A000025|ECCV-2020-A000026|ECCV-2020-A000027|ECCV-2020-A000028|ECCV-2020-A000029,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_7
ECCV-2020-P0008,Invertible Image Rescaling,ECCV-2020-A000030|ECCV-2020-A000031|ECCV-2020-A000032|ECCV-2020-A000033|ECCV-2020-A000034|ECCV-2020-A000035,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_8
ECCV-2020-P0009,Synthesize Then Compare: Detecting Failures and Anomalies for Semantic Segmentation,ECCV-2020-A000036|ECCV-2020-A000037|ECCV-2020-A000038|ECCV-2020-A000039|ECCV-2020-A000040,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_9
ECCV-2020-P0010,House-GAN: Relational Generative Adversarial Networks for Graph-Constrained House Layout Generation,ECCV-2020-A000041|ECCV-2020-A000042|ECCV-2020-A000043|ECCV-2020-A000044|ECCV-2020-A000045,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_10
ECCV-2020-P0011,Crowdsampling the Plenoptic Function,ECCV-2020-A000046|ECCV-2020-A000047|ECCV-2020-A000048|ECCV-2020-A000049,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_11
ECCV-2020-P0012,VoxelPose: Towards Multi-camera 3D Human Pose Estimation in Wild Environment,ECCV-2020-A000050|ECCV-2020-A000051|ECCV-2020-A000052,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_12
ECCV-2020-P0013,End-to-End Object Detection with Transformers,ECCV-2020-A000053|ECCV-2020-A000054|ECCV-2020-A000055|ECCV-2020-A000056|ECCV-2020-A000057|ECCV-2020-A000058,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_13
ECCV-2020-P0014,DeepSFM: Structure from Motion via Deep Bundle Adjustment,ECCV-2020-A000059|ECCV-2020-A000060|ECCV-2020-A000061|ECCV-2020-A000062|ECCV-2020-A000063,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_14
ECCV-2020-P0015,Ladybird: Quasi-Monte Carlo Sampling for Deep Implicit Field Based 3D Reconstruction with Symmetry,ECCV-2020-A000064|ECCV-2020-A000065|ECCV-2020-A000066|ECCV-2020-A000067,ECCV,2020,https://link.springer.com/chapter/10.1007/978-3-030-58452-8_15
