paper_id,author_id,author_position
ICML-2020-P0001,ICML-2020-A000001,1
ICML-2020-P0001,ICML-2020-A000002,2
ICML-2020-P0001,ICML-2020-A000003,3
ICML-2020-P0001,ICML-2020-A000004,4
ICML-2020-P0002,ICML-2020-A000005,1
ICML-2020-P0002,ICML-2020-A000006,2
ICML-2020-P0002,ICML-2020-A000007,3
ICML-2020-P0002,ICML-2020-A000008,4
ICML-2020-P0002,ICML-2020-A000009,5
ICML-2020-P0002,ICML-2020-A000010,6
ICML-2020-P0002,ICML-2020-A000011,7
ICML-2020-P0002,ICML-2020-A000012,8
ICML-2020-P0002,ICML-2020-A000013,9
ICML-2020-P0002,ICML-2020-A000014,10
ICML-2020-P0003,ICML-2020-A000015,1
ICML-2020-P0003,ICML-2020-A000016,2
ICML-2020-P0004,ICML-2020-A000017,1
ICML-2020-P0004,ICML-2020-A000018,2
ICML-2020-P0004,ICML-2020-A000019,3
ICML-2020-P0005,ICML-2020-A000020,1
ICML-2020-P0005,ICML-2020-A000021,2
ICML-2020-P0006,ICML-2020-A000022,1
ICML-2020-P0006,ICML-2020-A000023,2
ICML-2020-P0006,ICML-2020-A000024,3
ICML-2020-P0006,ICML-2020-A000025,4
ICML-2020-P0006,ICML-2020-A000026,5
ICML-2020-P0007,ICML-2020-A000027,1
ICML-2020-P0007,ICML-2020-A000028,2
ICML-2020-P0007,ICML-2020-A000029,3
ICML-2020-P0007,ICML-2020-A000030,4
ICML-2020-P0008,ICML-2020-A000031,1
ICML-2020-P0008,ICML-2020-A000032,2
ICML-2020-P0009,ICML-2020-A000033,1
ICML-2020-P0009,ICML-2020-A000034,2
ICML-2020-P0009,ICML-2020-A000035,3
ICML-2020-P0009,ICML-2020-A000036,4
ICML-2020-P0010,ICML-2020-A000037,1
ICML-2020-P0010,ICML-2020-A000038,2
ICML-2020-P0010,ICML-2020-A000039,3
ICML-2020-P0010,ICML-2020-A000040,4
ICML-2020-P0011,ICML-2020-A000041,1
ICML-2020-P0011,ICML-2020-A000042,2
ICML-2020-P0011,ICML-2020-A000043,3
ICML-2020-P0012,ICML-2020-A000044,1
ICML-2020-P0012,ICML-2020-A000045,2
ICML-2020-P0013,ICML-2020-A000046,1
ICML-2020-P0013,ICML-2020-A000047,2
ICML-2020-P0013,ICML-2020-A000048,3
ICML-2020-P0014,ICML-2020-A000049,1
ICML-2020-P0014,ICML-2020-A000050,2
ICML-2020-P0014,ICML-2020-A000051,3
ICML-2020-P0015,ICML-2020-A000052,1
ICML-2020-P0015,ICML-2020-A000053,2
ICML-2020-P0015,ICML-2020-A000054,3
ICML-2020-P0015,ICML-2020-A000055,4
ICML-2020-P0016,ICML-2020-A000056,1
ICML-2020-P0017,ICML-2020-A000057,1
ICML-2020-P0017,ICML-2020-A000058,2
ICML-2020-P0018,ICML-2020-A000059,1
ICML-2020-P0018,ICML-2020-A000060,2
ICML-2020-P0019,ICML-2020-A000061,1
ICML-2020-P0019,ICML-2020-A000062,2
ICML-2020-P0019,ICML-2020-A000063,3
ICML-2020-P0020,ICML-2020-A000064,1
ICML-2020-P0020,ICML-2020-A000065,2
ICML-2020-P0020,ICML-2020-A000066,3
ICML-2020-P0020,ICML-2020-A000067,4
ICML-2020-P0021,ICML-2020-A000068,1
ICML-2020-P0021,ICML-2020-A000069,2
ICML-2020-P0021,ICML-2020-A000070,3
ICML-2020-P0022,ICML-2020-A000071,1
ICML-2020-P0022,ICML-2020-A000072,2
ICML-2020-P0022,ICML-2020-A000073,3
ICML-2020-P0023,ICML-2020-A000074,1
ICML-2020-P0023,ICML-2020-A000075,2
ICML-2020-P0023,ICML-2020-A000076,3
ICML-2020-P0024,ICML-2020-A000077,1
ICML-2020-P0024,ICML-2020-A000078,2
ICML-2020-P0024,ICML-2020-A000079,3
ICML-2020-P0024,ICML-2020-A000080,4
ICML-2020-P0025,ICML-2020-A000081,1
ICML-2020-P0025,ICML-2020-A000082,2
ICML-2020-P0025,ICML-2020-A000083,3
ICML-2020-P0025,ICML-2020-A000084,4
ICML-2020-P0026,ICML-2020-A000085,1
ICML-2020-P0026,ICML-2020-A000086,2
ICML-2020-P0026,ICML-2020-A000087,3
ICML-2020-P0027,ICML-2020-A000088,1
ICML-2020-P0027,ICML-2020-A000089,2
ICML-2020-P0027,ICML-2020-A000090,3
ICML-2020-P0027,ICML-2020-A000091,4
ICML-2020-P0027,ICML-2020-A000092,5
ICML-2020-P0028,ICML-2020-A000093,1
ICML-2020-P0028,ICML-2020-A000094,2
ICML-2020-P0029,ICML-2020-A000095,1
ICML-2020-P0029,ICML-2020-A000096,2
ICML-2020-P0029,ICML-2020-A000097,3
ICML-2020-P0030,ICML-2020-A000098,1
ICML-2020-P0030,ICML-2020-A000099,2
ICML-2020-P0030,ICML-2020-A000100,3
ICML-2020-P0030,ICML-2020-A000101,4
ICML-2020-P0030,ICML-2020-A000102,5
ICML-2020-P0031,ICML-2020-A000103,1
ICML-2020-P0031,ICML-2020-A000104,2
ICML-2020-P0031,ICML-2020-A000105,3
ICML-2020-P0031,ICML-2020-A000106,4
ICML-2020-P0031,ICML-2020-A000107,5
ICML-2020-P0031,ICML-2020-A000108,6
ICML-2020-P0031,ICML-2020-A000109,7
ICML-2020-P0031,ICML-2020-A000110,8
ICML-2020-P0032,ICML-2020-A000111,1
ICML-2020-P0032,ICML-2020-A000112,2
ICML-2020-P0033,ICML-2020-A000113,1
ICML-2020-P0033,ICML-2020-A000114,2
ICML-2020-P0033,ICML-2020-A000115,3
ICML-2020-P0033,ICML-2020-A000116,4
ICML-2020-P0033,ICML-2020-A000117,5
ICML-2020-P0034,ICML-2020-A000118,1
ICML-2020-P0034,ICML-2020-A000119,2
ICML-2020-P0034,ICML-2020-A000120,3
ICML-2020-P0034,ICML-2020-A000121,4
ICML-2020-P0034,ICML-2020-A000122,5
ICML-2020-P0035,ICML-2020-A000123,1
