paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,institution_normalized,candidate_score,first_page_text_path,source_url
CVPR-2020-P0001,CVPR-2020-A000001,Li Wang,numbered,complete_numbered_variant,"Xilinx Inc., Beijing, China.","Xilinx Inc., Beijing, China.",4,data/raw/cvpr/2020/first_pages/CVPR-2020-P0001.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Wang_Dual_Super-Resolution_Learning_for_Semantic_Segmentation_CVPR_2020_paper.pdf
CVPR-2020-P0001,CVPR-2020-A000002,Dong Li,numbered,complete_numbered_variant,"Xilinx Inc., Beijing, China.","Xilinx Inc., Beijing, China.",4,data/raw/cvpr/2020/first_pages/CVPR-2020-P0001.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Wang_Dual_Super-Resolution_Learning_for_Semantic_Segmentation_CVPR_2020_paper.pdf
CVPR-2020-P0001,CVPR-2020-A000003,Yousong Zhu,numbered,complete_numbered_variant,"Institute of Automation, Chinese Academy of Sciences, Beijing, China.","Institute of Automation, Chinese Academy of Sciences, Beijing, China.",6,data/raw/cvpr/2020/first_pages/CVPR-2020-P0001.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Wang_Dual_Super-Resolution_Learning_for_Semantic_Segmentation_CVPR_2020_paper.pdf
CVPR-2020-P0001,CVPR-2020-A000004,Lu Tian,numbered,complete_numbered_variant,"Xilinx Inc., Beijing, China.","Xilinx Inc., Beijing, China.",4,data/raw/cvpr/2020/first_pages/CVPR-2020-P0001.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Wang_Dual_Super-Resolution_Learning_for_Semantic_Segmentation_CVPR_2020_paper.pdf
CVPR-2020-P0001,CVPR-2020-A000005,Yi Shan,numbered,complete_numbered_variant,"Xilinx Inc., Beijing, China.","Xilinx Inc., Beijing, China.",4,data/raw/cvpr/2020/first_pages/CVPR-2020-P0001.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Wang_Dual_Super-Resolution_Learning_for_Semantic_Segmentation_CVPR_2020_paper.pdf
CVPR-2020-P0002,CVPR-2020-A000006,Kai Zhang,shared,complete_shared_variant,"Computer Vision Lab, ETH Zurich, Switzerland","Computer Vision Lab, ETH Zurich, Switzerland",4,data/raw/cvpr/2020/first_pages/CVPR-2020-P0002.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Zhang_Deep_Unfolding_Network_for_Image_Super-Resolution_CVPR_2020_paper.pdf
CVPR-2020-P0002,CVPR-2020-A000007,Luc Van Gool,shared,complete_shared_variant,"Computer Vision Lab, ETH Zurich, Switzerland","Computer Vision Lab, ETH Zurich, Switzerland",4,data/raw/cvpr/2020/first_pages/CVPR-2020-P0002.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Zhang_Deep_Unfolding_Network_for_Image_Super-Resolution_CVPR_2020_paper.pdf
CVPR-2020-P0002,CVPR-2020-A000008,Radu Timofte,shared,complete_shared_variant,"Computer Vision Lab, ETH Zurich, Switzerland","Computer Vision Lab, ETH Zurich, Switzerland",4,data/raw/cvpr/2020/first_pages/CVPR-2020-P0002.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Zhang_Deep_Unfolding_Network_for_Image_Super-Resolution_CVPR_2020_paper.pdf
CVPR-2020-P0003,CVPR-2020-A000009,Yunfei Liu,numbered,complete_numbered_variant,"State Key Laboratory of VR Technology and Systems, School of CSE, Beihang University","State Key Laboratory of VR Technology and Systems, School of CSE, Beihang University",3,data/raw/cvpr/2020/first_pages/CVPR-2020-P0003.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Liu_Unsupervised_Learning_for_Intrinsic_Image_Decomposition_From_a_Single_Image_CVPR_2020_paper.pdf
CVPR-2020-P0003,CVPR-2020-A000010,Yu Li,numbered,complete_numbered_variant,"Applied Research Center (ARC), Tencent PCG","Applied Research Center (ARC), Tencent PCG",4,data/raw/cvpr/2020/first_pages/CVPR-2020-P0003.txt,https://openaccess.thecvf.com/content_CVPR_2020/papers/Liu_Unsupervised_Learning_for_Intrinsic_Image_Decomposition_From_a_Single_Image_CVPR_2020_paper.pdf
