author_id,author_name,institution,country,conference,year
ICCV-2017-A000001,Dylan Campbell,Australian National University* | Data61 – CSIRO,Australia,ICCV,2017
ICCV-2017-A000002,Lars Petersson,Australian National University* | Data61 – CSIRO,Australia,ICCV,2017
ICCV-2017-A000003,Laurent Kneip,Australian National University*,Australia,ICCV,2017
ICCV-2017-A000004,Hongdong Li,Australian National University*,Australia,ICCV,2017
ICCV-2017-A000005,Chao-Tsung Huang,"National Tsing Hua University, Taiwan",Taiwan,ICCV,2017
ICCV-2017-A000006,Kihwan Kim,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000007,Jinwei Gu,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000008,Stephen Tyree,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000009,Pavlo Molchanov,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000010,Matthias Niessner,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000011,Jan Kautz,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000012,Runze Zhang,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000013,Siyu Zhu,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000014,Tian Fang,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000015,Long Quan,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000016,Ludovic Magerand,"Visual Geometry and Modelling (VGM) Lab, Istituto Italiano di Tecnologia (IIT) Via Morego , Genova, Italy",Italy,ICCV,2017
ICCV-2017-A000017,Alessio Del Bue,"Visual Geometry and Modelling (VGM) Lab, Istituto Italiano di Tecnologia (IIT) Via Morego , Genova, Italy",Italy,ICCV,2017
ICCV-2017-A000018,Tz-Ying Wu,"Dept. of Electrical Engineering, National Tsing Hua University, Taiwan.",Taiwan,ICCV,2017
ICCV-2017-A000019,Ting-An Chien,"Dept. of Electrical Engineering, National Tsing Hua University, Taiwan.",Taiwan,ICCV,2017
ICCV-2017-A000020,Cheng-Sheng Chan,"Dept. of Electrical Engineering, National Tsing Hua University, Taiwan.",Taiwan,ICCV,2017
ICCV-2017-A000021,Chan-Wei Hu,"Dept. of Electrical Engineering, National Tsing Hua University, Taiwan.",Taiwan,ICCV,2017
ICCV-2017-A000022,Min Sun,"Dept. of Electrical Engineering, National Tsing Hua University, Taiwan.",Taiwan,ICCV,2017
ICCV-2017-A000023,Rui Zhu,"The Robotics Institute, Carnegie Mellon University",United States,ICCV,2017
ICCV-2017-A000024,Hamed Kiani Galoogahi,"The Robotics Institute, Carnegie Mellon University",United States,ICCV,2017
ICCV-2017-A000025,Chaoyang Wang,"The Robotics Institute, Carnegie Mellon University",United States,ICCV,2017
ICCV-2017-A000026,Simon Lucey,"The Robotics Institute, Carnegie Mellon University",United States,ICCV,2017
ICCV-2017-A000027,Alex Kendall,Skydio Research,United States,ICCV,2017
ICCV-2017-A000028,Hayk Martirosyan,Skydio Research,United States,ICCV,2017
ICCV-2017-A000029,Saumitro Dasgupta,Skydio Research,United States,ICCV,2017
ICCV-2017-A000030,Peter Henry,Skydio Research,United States,ICCV,2017
ICCV-2017-A000031,Ryan Kennedy,Skydio Research,United States,ICCV,2017
ICCV-2017-A000032,Abraham Bachrach,Skydio Research,United States,ICCV,2017
ICCV-2017-A000033,Adam Bry,Skydio Research,United States,ICCV,2017
ICCV-2017-A000034,Janne Heikkila,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000035,Xiaoguang Han,The University of Hong Kong,Hong Kong,ICCV,2017
ICCV-2017-A000036,Zhen Li,The University of Hong Kong,Hong Kong,ICCV,2017
ICCV-2017-A000037,Haibin Huang,"University of Massachusetts, Amherst",United States,ICCV,2017
ICCV-2017-A000038,Evangelos Kalogerakis,"University of Massachusetts, Amherst",United States,ICCV,2017
ICCV-2017-A000039,Yizhou Yu,The University of Hong Kong,Hong Kong,ICCV,2017
ICCV-2017-A000040,Dotan Kaufman,"The Blavatnik School of Computer Science , Tel Aviv University, Israel",Israel,ICCV,2017
ICCV-2017-A000041,Gil Levi,"The Blavatnik School of Computer Science , Tel Aviv University, Israel",Israel,ICCV,2017
ICCV-2017-A000042,Tal Hassner,"Information Sciences Institute , USC , CA, USA | The Open University of Israel, Israel",United States | Israel,ICCV,2017
ICCV-2017-A000043,Lior Wolf,"The Blavatnik School of Computer Science , Tel Aviv University, Israel | Facebook AI Research",Israel,ICCV,2017
ICCV-2017-A000044,Chen Huang,"Robotics Institute, Carnegie Mellon University",United States,ICCV,2017
ICCV-2017-A000045,Simon Lucey,"Robotics Institute, Carnegie Mellon University",United States,ICCV,2017
ICCV-2017-A000046,Deva Ramanan,"Robotics Institute, Carnegie Mellon University",United States,ICCV,2017
ICCV-2017-A000047,Yuki Shiba,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000048,Satoshi Ono,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000049,Ryo Furukawa,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000050,Shinsaku Hiura,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000051,Hiroshi Kawasaki,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000052,Henning Tjaden,"RheinMain University of Applied Sciences Wiesbaden, Germany Elmar Schömer Johannes Gutenberg University Mainz Mainz, Germany",Germany,ICCV,2017
ICCV-2017-A000053,Ulrich Schwanecke,"RheinMain University of Applied Sciences Wiesbaden, Germany Elmar Schömer Johannes Gutenberg University Mainz Mainz, Germany",Germany,ICCV,2017
ICCV-2017-A000054,Elmar Schomer,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000055,Tolga Birdal,"Technische Universität München, Germany | Siemens AG, Munich, Germany",Germany,ICCV,2017
ICCV-2017-A000056,Slobodan Ilic,"Technische Universität München, Germany | Siemens AG, Munich, Germany",Germany,ICCV,2017
ICCV-2017-A000057,Jaesik Park,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000058,Qian-Yi Zhou,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000059,Vladlen Koltun,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000060,Marc Khoury,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000061,Qian-Yi Zhou,UNKNOWN,UNKNOWN,ICCV,2017
ICCV-2017-A000062,Vladlen Koltun,UNKNOWN,UNKNOWN,ICCV,2017
