paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
CVPR-2015-P0001,CVPR-2015-A000001,Christian Szegedy,numbered,0,9,9,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000002,Wei Liu,numbered,0,9,9,"University of North Carolina, Chapel Hill",4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000003,Yangqing Jia,numbered,0,9,9,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000004,Pierre Sermanet,numbered,0,9,9,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000005,Scott Reed,numbered,0,9,9,"University of Michigan, Ann Arbor",4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000006,Dragomir Anguelov,numbered,0,9,9,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000007,Dumitru Erhan,numbered,0,9,9,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000008,Vincent Vanhoucke,numbered,0,9,9,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000009,Andrew Rabinovich,numbered,0,9,9,Magic Leap Inc.,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000001,Christian Szegedy,stacked,2,4,9,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
