paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,institution_normalized,candidate_score,first_page_text_path,source_url
CVPR-2015-P0001,CVPR-2015-A000001,Christian Szegedy,numbered,complete_numbered_variant,Google Inc.,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000002,Wei Liu,numbered,complete_numbered_variant,"University of North Carolina, Chapel Hill","University of North Carolina, Chapel Hill",4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000003,Yangqing Jia,numbered,complete_numbered_variant,Google Inc.,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000004,Pierre Sermanet,numbered,complete_numbered_variant,Google Inc.,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000005,Scott Reed,numbered,complete_numbered_variant,"University of Michigan, Ann Arbor","University of Michigan, Ann Arbor",4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000006,Dragomir Anguelov,numbered,complete_numbered_variant,Google Inc.,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000007,Dumitru Erhan,numbered,complete_numbered_variant,Google Inc.,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000008,Vincent Vanhoucke,numbered,complete_numbered_variant,Google Inc.,Google Inc.,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0001,CVPR-2015-A000009,Andrew Rabinovich,numbered,complete_numbered_variant,Magic Leap Inc.,Magic Leap Inc.,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0001.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf
CVPR-2015-P0002,CVPR-2015-A000010,Jen-Hao Rick Chang,stacked,complete_stacked_variant,Dept. Electrical and Computer Engineering Carnegie Mellon University,Dept. Electrical and Computer Engineering Carnegie Mellon University,6,data/raw/cvpr/2015/first_pages/CVPR-2015-P0002.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Chang_Propagated_Image_Filtering_2015_CVPR_paper.pdf
CVPR-2015-P0002,CVPR-2015-A000011,Yu-Chiang Frank Wang,stacked,complete_stacked_variant,Research Center for IT Innovation Academia Sinica,Research Center for IT Innovation Academia Sinica,8,data/raw/cvpr/2015/first_pages/CVPR-2015-P0002.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Chang_Propagated_Image_Filtering_2015_CVPR_paper.pdf
CVPR-2015-P0003,CVPR-2015-A000012,Yunchao Gong,shared,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0003.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Gong_Web_Scale_Photo_2015_CVPR_paper.pdf
CVPR-2015-P0003,CVPR-2015-A000013,Marcin Pawlowski,shared,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0003.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Gong_Web_Scale_Photo_2015_CVPR_paper.pdf
CVPR-2015-P0003,CVPR-2015-A000014,Fei Yang,shared,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0003.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Gong_Web_Scale_Photo_2015_CVPR_paper.pdf
CVPR-2015-P0003,CVPR-2015-A000015,Louis Brandy,shared,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0003.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Gong_Web_Scale_Photo_2015_CVPR_paper.pdf
CVPR-2015-P0003,CVPR-2015-A000016,Lubomir Bourdev,shared,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0003.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Gong_Web_Scale_Photo_2015_CVPR_paper.pdf
CVPR-2015-P0003,CVPR-2015-A000017,Rob Fergus,shared,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0003.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Gong_Web_Scale_Photo_2015_CVPR_paper.pdf
CVPR-2015-P0004,CVPR-2015-A000018,Alina Kuznetsova,numbered,complete_numbered_variant,Leibniz University Hannover | Disney Research Pittsburgh,Leibniz University Hannover | Disney Research Pittsburgh,7,data/raw/cvpr/2015/first_pages/CVPR-2015-P0004.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Kuznetsova_Expanding_Object_Detectors_2015_CVPR_paper.pdf
CVPR-2015-P0004,CVPR-2015-A000019,Sung Ju Hwang,numbered,complete_numbered_variant,UNIST,UNIST,2,data/raw/cvpr/2015/first_pages/CVPR-2015-P0004.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Kuznetsova_Expanding_Object_Detectors_2015_CVPR_paper.pdf
CVPR-2015-P0004,CVPR-2015-A000020,Bodo Rosenhahn,numbered,complete_numbered_variant,Leibniz University Hannover,Leibniz University Hannover,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0004.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Kuznetsova_Expanding_Object_Detectors_2015_CVPR_paper.pdf
CVPR-2015-P0004,CVPR-2015-A000021,Leonid Sigal,numbered,complete_numbered_variant,Disney Research Pittsburgh,Disney Research Pittsburgh,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0004.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Kuznetsova_Expanding_Object_Detectors_2015_CVPR_paper.pdf
CVPR-2015-P0005,CVPR-2015-A000022,Fumin Shen,shared,complete_shared_variant, University of Electronic Science and Technology of China IBM Research University of Adelaide; and Australian Centre for Robotic Vision The University of Queensland, University of Electronic Science and Technology of China IBM Research University of Adelaide; and Australian Centre for Robotic Vision The University of Queensland,3,data/raw/cvpr/2015/first_pages/CVPR-2015-P0005.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Shen_Supervised_Discrete_Hashing_2015_CVPR_paper.pdf
CVPR-2015-P0005,CVPR-2015-A000023,Chunhua Shen,shared,complete_shared_variant, University of Electronic Science and Technology of China IBM Research University of Adelaide; and Australian Centre for Robotic Vision The University of Queensland, University of Electronic Science and Technology of China IBM Research University of Adelaide; and Australian Centre for Robotic Vision The University of Queensland,3,data/raw/cvpr/2015/first_pages/CVPR-2015-P0005.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Shen_Supervised_Discrete_Hashing_2015_CVPR_paper.pdf
CVPR-2015-P0005,CVPR-2015-A000024,Wei Liu,shared,complete_shared_variant, University of Electronic Science and Technology of China IBM Research University of Adelaide; and Australian Centre for Robotic Vision The University of Queensland, University of Electronic Science and Technology of China IBM Research University of Adelaide; and Australian Centre for Robotic Vision The University of Queensland,3,data/raw/cvpr/2015/first_pages/CVPR-2015-P0005.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Shen_Supervised_Discrete_Hashing_2015_CVPR_paper.pdf
CVPR-2015-P0005,CVPR-2015-A000025,Heng Tao Shen,shared,complete_shared_variant, University of Electronic Science and Technology of China IBM Research University of Adelaide; and Australian Centre for Robotic Vision The University of Queensland, University of Electronic Science and Technology of China IBM Research University of Adelaide; and Australian Centre for Robotic Vision The University of Queensland,3,data/raw/cvpr/2015/first_pages/CVPR-2015-P0005.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Shen_Supervised_Discrete_Hashing_2015_CVPR_paper.pdf
CVPR-2015-P0006,CVPR-2015-A000026,Mihir Jain,symbol,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0006.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Jain_What_do_15000_2015_CVPR_paper.pdf
CVPR-2015-P0006,CVPR-2015-A000027,Jan C. van Gemert,symbol,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0006.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Jain_What_do_15000_2015_CVPR_paper.pdf
CVPR-2015-P0006,CVPR-2015-A000028,Cees G. M. Snoek,symbol,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0006.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Jain_What_do_15000_2015_CVPR_paper.pdf
CVPR-2015-P0007,CVPR-2015-A000029,Rahaf Aljundi,stacked,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0007.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Aljundi_Landmarks-Based_Kernelized_Subspace_2015_CVPR_paper.pdf
CVPR-2015-P0007,CVPR-2015-A000030,Remi Emonet,stacked,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0007.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Aljundi_Landmarks-Based_Kernelized_Subspace_2015_CVPR_paper.pdf
CVPR-2015-P0007,CVPR-2015-A000031,Damien Muselet,stacked,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0007.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Aljundi_Landmarks-Based_Kernelized_Subspace_2015_CVPR_paper.pdf
CVPR-2015-P0007,CVPR-2015-A000032,Marc Sebban,stacked,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/cvpr/2015/first_pages/CVPR-2015-P0007.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Aljundi_Landmarks-Based_Kernelized_Subspace_2015_CVPR_paper.pdf
CVPR-2015-P0008,CVPR-2015-A000033,Wei-Sheng Lai,numbered,complete_numbered_variant,National Taiwan University,National Taiwan University,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0008.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Lai_Blur_Kernel_Estimation_2015_CVPR_paper.pdf
CVPR-2015-P0008,CVPR-2015-A000034,Jian-Jiun Ding,numbered,complete_numbered_variant,National Taiwan University,National Taiwan University,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0008.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Lai_Blur_Kernel_Estimation_2015_CVPR_paper.pdf
CVPR-2015-P0008,CVPR-2015-A000035,Yen-Yu Lin,numbered,complete_numbered_variant,"Academia Sinica, Taiwan","Academia Sinica, Taiwan",4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0008.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Lai_Blur_Kernel_Estimation_2015_CVPR_paper.pdf
CVPR-2015-P0008,CVPR-2015-A000036,Yung-Yu Chuang,numbered,complete_numbered_variant,National Taiwan University,National Taiwan University,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0008.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Lai_Blur_Kernel_Estimation_2015_CVPR_paper.pdf
CVPR-2015-P0009,CVPR-2015-A000037,Nikhil Naik,numbered,complete_numbered_variant,MIT Media Lab | Microsoft Research,MIT Media Lab | Microsoft Research,9,data/raw/cvpr/2015/first_pages/CVPR-2015-P0009.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Naik_A_Light_Transport_2015_CVPR_paper.pdf
CVPR-2015-P0009,CVPR-2015-A000038,Achuta Kadambi,numbered,complete_numbered_variant,MIT Media Lab,MIT Media Lab,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0009.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Naik_A_Light_Transport_2015_CVPR_paper.pdf
CVPR-2015-P0009,CVPR-2015-A000039,Christoph Rhemann,numbered,complete_numbered_variant,Microsoft Research,Microsoft Research,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0009.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Naik_A_Light_Transport_2015_CVPR_paper.pdf
CVPR-2015-P0009,CVPR-2015-A000040,Shahram Izadi,numbered,complete_numbered_variant,Microsoft Research,Microsoft Research,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0009.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Naik_A_Light_Transport_2015_CVPR_paper.pdf
CVPR-2015-P0009,CVPR-2015-A000041,Ramesh Raskar,numbered,complete_numbered_variant,MIT Media Lab,MIT Media Lab,4,data/raw/cvpr/2015/first_pages/CVPR-2015-P0009.txt,https://openaccess.thecvf.com/content_cvpr_2015/papers/Naik_A_Light_Transport_2015_CVPR_paper.pdf
