paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
ICML-2017-P0001,ICML-2017-A000001,Massil Achab,numbered,0,4,5,"Ecole Polytechnique, Palaiseau, France",2,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000002,Emmanuel Bacry,numbered,0,4,5,"Ecole Polytechnique, Palaiseau, France",2,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000003,Stéphane Gaı̈ffas,numbered,0,4,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000004,Iacopo Mastromatteo,numbered,0,4,5,"Capital Fund Management, Paris, France",2,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000005,Jean-François Muzy,numbered,0,4,5,"Ecole Polytechnique, Palaiseau, France",2,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000001,Massil Achab,stacked,2,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000002,Emmanuel Bacry,stacked,2,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000003,Stéphane Gaı̈ffas,stacked,2,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000004,Iacopo Mastromatteo,stacked,2,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000005,Jean-François Muzy,stacked,2,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000001,Massil Achab,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000002,Emmanuel Bacry,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000003,Stéphane Gaı̈ffas,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000004,Iacopo Mastromatteo,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0001,ICML-2017-A000005,Jean-François Muzy,shared,3,0,5,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0001.txt,http://proceedings.mlr.press/v70/achab17a/achab17a.pdf
ICML-2017-P0002,ICML-2017-A000006,Jayadev Acharya,numbered,0,4,4,"Cornell University, Ithaca, NY",2,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000007,Hirakendu Das,numbered,0,4,4,Yahoo,0,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000008,Alon Orlitsky,numbered,0,4,4,"University of California, San Diego",4,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000009,Ananda Theertha Suresh,numbered,0,4,4,Google Research.,4,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000006,Jayadev Acharya,symbol,1,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000007,Hirakendu Das,symbol,1,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000008,Alon Orlitsky,symbol,1,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000009,Ananda Theertha Suresh,symbol,1,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000006,Jayadev Acharya,stacked,2,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000007,Hirakendu Das,stacked,2,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000008,Alon Orlitsky,stacked,2,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000009,Ananda Theertha Suresh,stacked,2,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000006,Jayadev Acharya,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000007,Hirakendu Das,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000008,Alon Orlitsky,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0002,ICML-2017-A000009,Ananda Theertha Suresh,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2017/first_pages/ICML-2017-P0002.txt,http://proceedings.mlr.press/v70/acharya17a/acharya17a.pdf
ICML-2017-P0003,ICML-2017-A000010,Joshua Achiam,numbered,0,4,4,UC Berkeley,2,data/raw/icml/2017/first_pages/ICML-2017-P0003.txt,http://proceedings.mlr.press/v70/achiam17a/achiam17a.pdf
