author_id,author_name,institution,country,conference,year
ICML-2017-A000001,Massil Achab,"Ecole Polytechnique, Palaiseau, France",France,ICML,2017
ICML-2017-A000002,Emmanuel Bacry,"Ecole Polytechnique, Palaiseau, France",France,ICML,2017
ICML-2017-A000003,Stéphane Gaı̈ffas,UNKNOWN,UNKNOWN,ICML,2017
ICML-2017-A000004,Iacopo Mastromatteo,"Capital Fund Management, Paris, France",France,ICML,2017
ICML-2017-A000005,Jean-François Muzy,"Ecole Polytechnique, Palaiseau, France",France,ICML,2017
ICML-2017-A000006,Jayadev Acharya,"Cornell University, Ithaca, NY",United States,ICML,2017
ICML-2017-A000007,Hirakendu Das,UNKNOWN,UNKNOWN,ICML,2017
ICML-2017-A000008,Alon Orlitsky,"University of California, San Diego",United States,ICML,2017
ICML-2017-A000009,Ananda Theertha Suresh,Google Research.,UNKNOWN,ICML,2017
ICML-2017-A000010,Joshua Achiam,UC Berkeley,United States,ICML,2017
ICML-2017-A000011,David Held,UC Berkeley,United States,ICML,2017
ICML-2017-A000012,Aviv Tamar,UC Berkeley,United States,ICML,2017
ICML-2017-A000013,Pieter Abbeel,UC Berkeley,United States,ICML,2017
ICML-2017-A000014,Naman Agarwal,"Computer Science, Princeton University, Princeton, NJ, USA.",United States,ICML,2017
ICML-2017-A000015,Karan Singh,"Computer Science, Princeton University, Princeton, NJ, USA.",United States,ICML,2017
ICML-2017-A000016,Riad Akrour,"CLAS/IAS, TU Darmstadt, Darmstadt, Germany",Germany,ICML,2017
ICML-2017-A000017,Dmitry Sorokin,"CLAS/IAS, TU Darmstadt, Darmstadt, Germany",Germany,ICML,2017
ICML-2017-A000018,Jan Peters,"CLAS/IAS, TU Darmstadt, Darmstadt, Germany",Germany,ICML,2017
ICML-2017-A000019,Gerhard Neumann,"CLAS/IAS, TU Darmstadt, Darmstadt, Germany",Germany,ICML,2017
ICML-2017-A000020,Cem Aksoylar,"Boston University, Massachusetts, USA.",United States,ICML,2017
ICML-2017-A000021,Lorenzo Orecchia,"Boston University, Massachusetts, USA.",United States,ICML,2017
ICML-2017-A000022,Venkatesh Saligrama,"Boston University, Massachusetts, USA.",United States,ICML,2017
ICML-2017-A000023,Ahmed M. Alaa,UNKNOWN,United States | United Kingdom,ICML,2017
ICML-2017-A000024,Scott Hu,UNKNOWN,United States | United Kingdom,ICML,2017
ICML-2017-A000025,Mihaela Schaar,UNKNOWN,United States | United Kingdom,ICML,2017
ICML-2017-A000026,Alnur Ali,UNKNOWN,UNKNOWN,ICML,2017
ICML-2017-A000027,Eric Wong,UNKNOWN,UNKNOWN,ICML,2017
ICML-2017-A000028,J. Zico Kolter,"Computer Science Department, Carnegie",United States,ICML,2017
ICML-2017-A000029,Miltiadis Allamanis,Microsoft Research,United States,ICML,2017
ICML-2017-A000030,Pankajan Chanthirasegaran,"University of Edinburgh, UK",United Kingdom,ICML,2017
ICML-2017-A000031,Pushmeet Kohli,"DeepMind, London, UK",United Kingdom,ICML,2017
ICML-2017-A000032,Charles Sutton,"University of Edinburgh, UK",United Kingdom,ICML,2017
ICML-2017-A000033,Zeyuan Allen-Zhu,Microsoft Research.,United States,ICML,2017
ICML-2017-A000034,Zeyuan Allen-Zhu,Microsoft Research Princeton University. Correspondence,United States,ICML,2017
ICML-2017-A000035,Yuanzhi Li,Microsoft Research Princeton University. Correspondence,United States,ICML,2017
ICML-2017-A000036,Zeyuan Allen-Zhu,Microsoft Reseaerch Princeton University. Correspondence,United States,ICML,2017
ICML-2017-A000037,Yuanzhi Li,Microsoft Reseaerch Princeton University. Correspondence,United States,ICML,2017
ICML-2017-A000038,Zeyuan Allen-Zhu,Microsoft Research Princeton University. Correspondence,United States,ICML,2017
ICML-2017-A000039,Yuanzhi Li,Microsoft Research Princeton University. Correspondence,United States,ICML,2017
ICML-2017-A000040,Zeyuan Allen-Zhu,UNKNOWN,United States,ICML,2017
ICML-2017-A000041,Yuanzhi Li,UNKNOWN,United States,ICML,2017
ICML-2017-A000042,Aarti Singh,UNKNOWN,United States,ICML,2017
ICML-2017-A000043,Yining Wang,UNKNOWN,United States,ICML,2017
ICML-2017-A000044,Brandon Amos,"School of Computer Science, Carnegie Mellon University. Pittsburgh, PA, USA.",United States,ICML,2017
ICML-2017-A000045,J. Zico Kolter,"School of Computer Science, Carnegie Mellon University. Pittsburgh, PA, USA.",United States,ICML,2017
ICML-2017-A000046,Brandon Amos,"School of Computer Science, Carnegie Mellon University. Pittsburgh, PA, USA",United States,ICML,2017
ICML-2017-A000047,Lei Xu,Department of Computer Science and,China,ICML,2017
ICML-2017-A000048,J. Zico Kolter,"School of Computer Science, Carnegie Mellon University. Pittsburgh, PA, USA",United States,ICML,2017
ICML-2017-A000049,David Anderson,"University of California, Berkeley.",United States,ICML,2017
ICML-2017-A000050,Ming Gu,"University of California, Berkeley.",United States,ICML,2017
ICML-2017-A000051,Jacob Andreas,"University of California, Berkeley.",United States,ICML,2017
ICML-2017-A000052,Dan Klein,"University of California, Berkeley.",United States,ICML,2017
ICML-2017-A000053,Sergey Levine,"University of California, Berkeley.",United States,ICML,2017
ICML-2017-A000054,Oron Anschel,Department,Israel,ICML,2017
ICML-2017-A000055,Nir Baram,Department,Israel,ICML,2017
ICML-2017-A000056,Nahum Shimkin,Department,Israel,ICML,2017
ICML-2017-A000057,Ron Appel,UNKNOWN,United States,ICML,2017
ICML-2017-A000058,Pietro Perona,UNKNOWN,United States,ICML,2017
ICML-2017-A000059,Sercan Ö. Arık,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000060,Mike Chrzanowski,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000061,Adam Coates,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000062,Gregory Diamos,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000063,Andrew Gibiansky,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000064,Yongguo Kang,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",China,ICML,2017
ICML-2017-A000065,Xian Li,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",China,ICML,2017
ICML-2017-A000066,John Miller,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000067,Andrew Ng,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000068,Jonathan Raiman,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000069,Shubho Sengupta,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000070,Mohammad Shoeybi,"Listed alphabetically Baidu Silicon Valley Artificial Intelligence Lab, Bordeaux Dr. Sunnyvale, CA Baidu",United States | China,ICML,2017
ICML-2017-A000071,Yossi Arjevani,"Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel.",Israel,ICML,2017
ICML-2017-A000072,Ohad Shamir,"Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel.",Israel,ICML,2017
