author_id,author_name,institution,country,conference,year
NEURIPS-2020-A000001,Seongmin Ok,Samsung Advanced Institute of Technology,South Korea,NeurIPS,2020
NEURIPS-2020-A000002,Sangnie Bhardwaj,"Google Research can be costly to gather: large sets of class labels such as ImageNet, image quality ratings, or both. We combine recent advances in information-theoretic objective Many vision tasks require the assessment of subjective image quality for evaluation, including compression and restoration problems such as denoising, deblurring, colorization, etc. The success the actual scene luminances without the noise of the sensor, etc.). Predicting subjective image quality So far, the field has been dominated by simple models with few parameters that are hand-adjusted to correlate well with human mean opinion scores (MOS), such as SSIM and variants (Wang, Bovik, (Van Nes and Bouman, ), or are based on models of early sensory neurons, such as divisive normalization, which explains luminance and/or contrast adaptivity (Heeger, ). It is remarkable these models perform as well as they do given their simplicity. However, it is also clear that these that the same image features extracted for image classification are also useful for other tasks, including Code available at 34th Conference on Neural Information Processing Systems (NeurIPS ), Vancouver, Canada.",Canada,NeurIPS,2020
NEURIPS-2020-A000003,Ian Fischer,"Google Research can be costly to gather: large sets of class labels such as ImageNet, image quality ratings, or both. We combine recent advances in information-theoretic objective Many vision tasks require the assessment of subjective image quality for evaluation, including compression and restoration problems such as denoising, deblurring, colorization, etc. The success the actual scene luminances without the noise of the sensor, etc.). Predicting subjective image quality So far, the field has been dominated by simple models with few parameters that are hand-adjusted to correlate well with human mean opinion scores (MOS), such as SSIM and variants (Wang, Bovik, (Van Nes and Bouman, ), or are based on models of early sensory neurons, such as divisive normalization, which explains luminance and/or contrast adaptivity (Heeger, ). It is remarkable these models perform as well as they do given their simplicity. However, it is also clear that these that the same image features extracted for image classification are also useful for other tasks, including Code available at 34th Conference on Neural Information Processing Systems (NeurIPS ), Vancouver, Canada.",Canada,NeurIPS,2020
NEURIPS-2020-A000004,Johannes Ballé,"Google Research can be costly to gather: large sets of class labels such as ImageNet, image quality ratings, or both. We combine recent advances in information-theoretic objective Many vision tasks require the assessment of subjective image quality for evaluation, including compression and restoration problems such as denoising, deblurring, colorization, etc. The success the actual scene luminances without the noise of the sensor, etc.). Predicting subjective image quality So far, the field has been dominated by simple models with few parameters that are hand-adjusted to correlate well with human mean opinion scores (MOS), such as SSIM and variants (Wang, Bovik, (Van Nes and Bouman, ), or are based on models of early sensory neurons, such as divisive normalization, which explains luminance and/or contrast adaptivity (Heeger, ). It is remarkable these models perform as well as they do given their simplicity. However, it is also clear that these that the same image features extracted for image classification are also useful for other tasks, including Code available at 34th Conference on Neural Information Processing Systems (NeurIPS ), Vancouver, Canada.",Canada,NeurIPS,2020
NEURIPS-2020-A000005,Troy Chinen,"Google Research can be costly to gather: large sets of class labels such as ImageNet, image quality ratings, or both. We combine recent advances in information-theoretic objective Many vision tasks require the assessment of subjective image quality for evaluation, including compression and restoration problems such as denoising, deblurring, colorization, etc. The success the actual scene luminances without the noise of the sensor, etc.). Predicting subjective image quality So far, the field has been dominated by simple models with few parameters that are hand-adjusted to correlate well with human mean opinion scores (MOS), such as SSIM and variants (Wang, Bovik, (Van Nes and Bouman, ), or are based on models of early sensory neurons, such as divisive normalization, which explains luminance and/or contrast adaptivity (Heeger, ). It is remarkable these models perform as well as they do given their simplicity. However, it is also clear that these that the same image features extracted for image classification are also useful for other tasks, including Code available at 34th Conference on Neural Information Processing Systems (NeurIPS ), Vancouver, Canada.",Canada,NeurIPS,2020
NEURIPS-2020-A000006,Jean-Baptiste Alayrac,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000007,Adria Recasens,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000008,Rosalia Schneider,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000009,Relja Arandjelović,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000010,Jason Ramapuram,"Faculty of Science, Computer Science Dept., University of Geneva, HES-SO | Geneva School of Business Admin. (DMML Group)",Switzerland,NeurIPS,2020
NEURIPS-2020-A000011,Jeffrey De Fauw,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000012,Lucas Smaira,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000013,Sander Dieleman,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000014,Andrew Zisserman,"| VGG, Dept. of Eng. Science, University of Oxford",United Kingdom,NeurIPS,2020
NEURIPS-2020-A000015,Simiao Ren,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000016,Willie Padilla,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000017,Jordan Malof,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000018,Masatoshi Uehara,Cornell University,United States,NeurIPS,2020
NEURIPS-2020-A000019,Masahiro Kato,CyberAgent Inc.,Japan,NeurIPS,2020
NEURIPS-2020-A000020,Shota Yasui,CyberAgent Inc.,Japan,NeurIPS,2020
NEURIPS-2020-A000021,Yao-Hung Hubert Tsai,Carnegie Mellon University,United States,NeurIPS,2020
NEURIPS-2020-A000022,Han Zhao,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000023,Makoto Yamada,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000024,Louis-Philippe Morency,Carnegie Mellon University,United States,NeurIPS,2020
NEURIPS-2020-A000025,Ruslan Salakhutdinov,Carnegie Mellon University,United States,NeurIPS,2020
NEURIPS-2020-A000026,Oleksandr Shchur,"Technical University of Munich, Germany",Germany,NeurIPS,2020
NEURIPS-2020-A000027,Nicholas Gao,"Technical University of Munich, Germany",Germany,NeurIPS,2020
NEURIPS-2020-A000028,Marin Biloš,"Technical University of Munich, Germany",Germany,NeurIPS,2020
NEURIPS-2020-A000029,Stephan Günnemann,"Technical University of Munich, Germany",Germany,NeurIPS,2020
NEURIPS-2020-A000030,Yiwen Guo,ByteDance AI Lab,China,NeurIPS,2020
NEURIPS-2020-A000031,Qizhang Li,ByteDance AI Lab,China,NeurIPS,2020
NEURIPS-2020-A000032,Hao Chen,"University of California, Davis",United States,NeurIPS,2020
NEURIPS-2020-A000033,Daiyi Peng,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000034,Xuanyi Dong,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000035,Esteban Real,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000036,Mingxing Tan,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000037,Yifeng Lu,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000038,Gabriel Bender,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000039,Hanxiao Liu,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000040,Adam Kraft,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000041,Chen Liang,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000042,Quoc V. Le,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000043,Tamas Erdelyi,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000044,Cameron Musco,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000045,Christopher Musco,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000046,Nicholas Harvey,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000047,Christopher Liaw,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000048,Tasuku Soma,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000049,Alexandre Lacoste,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000050,Pau Rodríguez López,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000051,Frederic Branchaud-Charron,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000052,Parmida Atighehchian,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000053,Massimo Caccia,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000054,Issam Hadj Laradji,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000055,Alexandre Drouin,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000056,Matthew Craddock,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000057,Laurent Charlin,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000058,David Vázquez,• Poor exploration: Our research is biased toward fast methods.,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000059,Avinatan Hasidim,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000060,Haim Kaplan,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000061,Yishay Mansour,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000062,Yossi Matias,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000063,Uri Stemmer,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000064,Long Chen,Collaborative filtering has been widely used in recommender systems. Existing,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000065,Yuan Yao,Collaborative filtering has been widely used in recommender systems. Existing,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000066,Feng Xu,Collaborative filtering has been widely used in recommender systems. Existing,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000067,Miao Xu,"The University of Queensland, Australia | RIKEN AIP, Japan",Australia | Japan,NeurIPS,2020
NEURIPS-2020-A000068,Hanghang Tong,"University of Illinois Urbana-Champaign, USA",United States,NeurIPS,2020
NEURIPS-2020-A000069,Yuntian Deng,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000070,Alexander Rush,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000071,Shib Dasgupta,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000072,Michael Boratko,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000073,Dongxu Zhang,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000074,Luke Vilnis,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000075,Xiang Li,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000076,Andrew McCallum,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000077,Ryan McKenna,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000078,Daniel R. Sheldon,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000079,William Gilpin,Harvard University,United States,NeurIPS,2020
NEURIPS-2020-A000080,Shengxi Li,Imperial College London,United Kingdom,NeurIPS,2020
NEURIPS-2020-A000081,Zeyang Yu,Imperial College London,United Kingdom,NeurIPS,2020
NEURIPS-2020-A000082,Min Xiang,Imperial College London,United Kingdom,NeurIPS,2020
NEURIPS-2020-A000083,Danilo P. Mandic,Imperial College London,United Kingdom,NeurIPS,2020
NEURIPS-2020-A000084,Jiexin Duan,"Department of Statistics Purdue University West Lafayette, Indiana, USA Nearest neighbor is a popular nonparametric method for classification and regression with many appealing properties. In the big data era, the sheer volume and since the entire training data must be memorized. One effective way to overcome this issue is the distributed learning framework. Through majority voting, the by replacing majority voting with the weighted voting scheme. In addition, we the conceptually simplest and most popular of all classification methods. However, it is a memoryintensive method in that the entire training data must be memorized to make a prediction. Instead of In the era of big data, due to the unprecedented growth of the sample size and dimension of the Using this naive approach, a single search query has running time between O(N ) to O(N log(N )) depending on the efficiency of the sort method [",United States,NeurIPS,2020
NEURIPS-2020-A000085,Xingye Qiao,"Department of Statistics Purdue University West Lafayette, Indiana, USA Nearest neighbor is a popular nonparametric method for classification and regression with many appealing properties. In the big data era, the sheer volume and since the entire training data must be memorized. One effective way to overcome this issue is the distributed learning framework. Through majority voting, the by replacing majority voting with the weighted voting scheme. In addition, we the conceptually simplest and most popular of all classification methods. However, it is a memoryintensive method in that the entire training data must be memorized to make a prediction. Instead of In the era of big data, due to the unprecedented growth of the sample size and dimension of the Using this naive approach, a single search query has running time between O(N ) to O(N log(N )) depending on the efficiency of the sort method [",United States,NeurIPS,2020
NEURIPS-2020-A000086,Guang Cheng,"Department of Statistics Purdue University West Lafayette, Indiana, USA Nearest neighbor is a popular nonparametric method for classification and regression with many appealing properties. In the big data era, the sheer volume and since the entire training data must be memorized. One effective way to overcome this issue is the distributed learning framework. Through majority voting, the by replacing majority voting with the weighted voting scheme. In addition, we the conceptually simplest and most popular of all classification methods. However, it is a memoryintensive method in that the entire training data must be memorized to make a prediction. Instead of In the era of big data, due to the unprecedented growth of the sample size and dimension of the Using this naive approach, a single search query has running time between O(N ) to O(N log(N )) depending on the efficiency of the sort method [",United States,NeurIPS,2020
NEURIPS-2020-A000087,Mao Ye,"statistics and machine learning, with broad applications to enormous research fields that rely on",UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000088,Tongzheng Ren,"statistics and machine learning, with broad applications to enormous research fields that rely on",UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000089,Qiang Liu,"statistics and machine learning, with broad applications to enormous research fields that rely on",UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000090,Tomas Vaskevicius,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000091,Varun Kanade,Department of Computer Science,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000092,Patrick Rebeschini,Department of Statistics,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000093,Amir-Hossein Karimi,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000094,Julius von Kügelgen,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000095,Bernhard Schölkopf,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000096,Isabel Valera,"relationships between features into consideration. Unfortunately, in practice, the | Department of Computer Science, Saarland University, Saarbrücken, Germany",Germany,NeurIPS,2020
NEURIPS-2020-A000097,Valentin De Bortoli,University of Oxford,United Kingdom,NeurIPS,2020
NEURIPS-2020-A000098,Alain Durmus,University of Oxford,United Kingdom,NeurIPS,2020
NEURIPS-2020-A000099,Xavier Fontaine,University of Oxford,United Kingdom,NeurIPS,2020
NEURIPS-2020-A000100,Umut Simsekli,University of Oxford,United Kingdom,NeurIPS,2020
NEURIPS-2020-A000101,Cheng Zhang,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000102,Kun Zhang,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000103,Yingzhen Li,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000104,Santiago Mazuelas,"BCAM-Basque Center for Applied Mathematics Bilbao, Spain loss w.r.t. uncertainty sets that are defined by linear constraints and include the true underlying distribution. In addition, MRCs’ learning stage provides performance guarantees as lower and upper tight bounds for expected - loss. We also Supervised classification techniques use training samples to find classification rules that assign labels to instances with small expected - loss, also referred to as risk or probability of error. Most learning methods utilize empirical risk minimization (ERM) approach that minimizes the expectation w.r.t. the empirical distribution of training samples, see e.g., [",Spain,NeurIPS,2020
NEURIPS-2020-A000105,Andrea Zanoni,"BCAM-Basque Center for Applied Mathematics Bilbao, Spain loss w.r.t. uncertainty sets that are defined by linear constraints and include the true underlying distribution. In addition, MRCs’ learning stage provides performance guarantees as lower and upper tight bounds for expected - loss. We also Supervised classification techniques use training samples to find classification rules that assign labels to instances with small expected - loss, also referred to as risk or probability of error. Most learning methods utilize empirical risk minimization (ERM) approach that minimizes the expectation w.r.t. the empirical distribution of training samples, see e.g., [",Spain,NeurIPS,2020
NEURIPS-2020-A000106,Aritz Pérez,"BCAM-Basque Center for Applied Mathematics Bilbao, Spain loss w.r.t. uncertainty sets that are defined by linear constraints and include the true underlying distribution. In addition, MRCs’ learning stage provides performance guarantees as lower and upper tight bounds for expected - loss. We also Supervised classification techniques use training samples to find classification rules that assign labels to instances with small expected - loss, also referred to as risk or probability of error. Most learning methods utilize empirical risk minimization (ERM) approach that minimizes the expectation w.r.t. the empirical distribution of training samples, see e.g., [",Spain,NeurIPS,2020
NEURIPS-2020-A000107,Pierluca D'Oro,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000108,Wojciech Jaśkowski,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000109,Lingxiao Huang,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000110,K Sudhir,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000111,Nisheeth Vishnoi,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000112,Alex Beatson,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000113,Jordan Ash,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000114,Geoffrey Roeder,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000115,Tianju Xue,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000116,Ryan P. Adams,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000117,Maryam Majzoubi,New York University,United States,NeurIPS,2020
NEURIPS-2020-A000118,Chicheng Zhang,University of Arizona,United States,NeurIPS,2020
NEURIPS-2020-A000119,Rajan Chari,Microsoft Research,United States,NeurIPS,2020
NEURIPS-2020-A000120,Akshay Krishnamurthy,Microsoft Research,United States,NeurIPS,2020
NEURIPS-2020-A000121,John Langford,Microsoft Research,United States,NeurIPS,2020
NEURIPS-2020-A000122,Aleksandrs Slivkins,Microsoft Research,United States,NeurIPS,2020
NEURIPS-2020-A000123,Yaniv Romano,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000124,Stephen Bates,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000125,Emmanuel Candes,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000126,Wenhao Luo,"Microsoft Corporation Redmond, Washington under uncertainty, non-determinism and lack of complete information. This paper theoretical guarantee. By formulating the chance constrained safety set into deterministic control constraints with PrSBC, the method entails minimally modifying support, also enabling worst-case guarantees. We demonstrate effectiveness of the system (ACAS) for aerial robots that would scale up as the autonomous aerial traffic increases. Such a system needs to be computationally efficient for execution in real-time and robust to various realworld factors that include uncertainty, non-determinism and approximations made in the formulation collected in real-time to get robots state information. On the other hand, non-determinism often arises Work done while interning at Microsoft Corporation, Redmond. Code is available online at 34th Conference on Neural Information Processing Systems (NeurIPS ), Vancouver, Canada.",Canada,NeurIPS,2020
NEURIPS-2020-A000127,Wen Sun,"Microsoft Corporation Redmond, Washington under uncertainty, non-determinism and lack of complete information. This paper theoretical guarantee. By formulating the chance constrained safety set into deterministic control constraints with PrSBC, the method entails minimally modifying support, also enabling worst-case guarantees. We demonstrate effectiveness of the system (ACAS) for aerial robots that would scale up as the autonomous aerial traffic increases. Such a system needs to be computationally efficient for execution in real-time and robust to various realworld factors that include uncertainty, non-determinism and approximations made in the formulation collected in real-time to get robots state information. On the other hand, non-determinism often arises Work done while interning at Microsoft Corporation, Redmond. Code is available online at 34th Conference on Neural Information Processing Systems (NeurIPS ), Vancouver, Canada.",Canada,NeurIPS,2020
NEURIPS-2020-A000128,Ashish Kapoor,"Microsoft Corporation Redmond, Washington under uncertainty, non-determinism and lack of complete information. This paper theoretical guarantee. By formulating the chance constrained safety set into deterministic control constraints with PrSBC, the method entails minimally modifying support, also enabling worst-case guarantees. We demonstrate effectiveness of the system (ACAS) for aerial robots that would scale up as the autonomous aerial traffic increases. Such a system needs to be computationally efficient for execution in real-time and robust to various realworld factors that include uncertainty, non-determinism and approximations made in the formulation collected in real-time to get robots state information. On the other hand, non-determinism often arises Work done while interning at Microsoft Corporation, Redmond. Code is available online at 34th Conference on Neural Information Processing Systems (NeurIPS ), Vancouver, Canada.",Canada,NeurIPS,2020
NEURIPS-2020-A000129,Pierre-Cyril Aubin-Frankowski,"Center of Applied Mathematics, CNRS",France,NeurIPS,2020
NEURIPS-2020-A000130,Zoltan Szabo,"Center of Applied Mathematics, CNRS",France,NeurIPS,2020
NEURIPS-2020-A000131,JIAXIN CHEN,UNKNOWN,UNKNOWN,NeurIPS,2020
NEURIPS-2020-A000132,Xiao-Ming Wu,"Department of Computing, The Hong Kong Polytechnic University",Hong Kong,NeurIPS,2020
NEURIPS-2020-A000133,Yanke Li,"Department of Mathematics, ETH Zurich",Switzerland,NeurIPS,2020
NEURIPS-2020-A000134,Qimai LI,UNKNOWN,UNKNOWN,NeurIPS,2020
