author_id,author_name,country,institution,conference,year,source_url,source_note
CVPR-2015-A000001,Christian Szegedy,United States,Google Inc.,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000002,Wei Liu,United States,"University of North Carolina, Chapel Hill",CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000003,Yangqing Jia,United States,Google Inc.,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000004,Pierre Sermanet,United States,Google Inc.,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000005,Scott Reed,United States,"University of Michigan, Ann Arbor",CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000006,Dragomir Anguelov,United States,Google Inc.,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000007,Dumitru Erhan,United States,Google Inc.,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000008,Vincent Vanhoucke,United States,Google Inc.,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000009,Andrew Rabinovich,United States,Magic Leap Inc.,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Szegedy_Going_Deeper_With_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000010,Jen-Hao Rick Chang,United States,Dept. Electrical and Computer Engineering Carnegie Mellon University,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Chang_Propagated_Image_Filtering_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000011,Yu-Chiang Frank Wang,Taiwan,Research Center for IT Innovation Academia Sinica,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Chang_Propagated_Image_Filtering_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000012,Yunchao Gong,UNKNOWN,UNKNOWN,CVPR,2015,,
CVPR-2015-A000013,Marcin Pawlowski,UNKNOWN,UNKNOWN,CVPR,2015,,
CVPR-2015-A000014,Fei Yang,UNKNOWN,UNKNOWN,CVPR,2015,,
CVPR-2015-A000015,Louis Brandy,UNKNOWN,UNKNOWN,CVPR,2015,,
CVPR-2015-A000016,Lubomir Bourdev,UNKNOWN,UNKNOWN,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Gong_Web_Scale_Photo_2015_CVPR_paper.html,Parsed from proceedings page; affiliation enrichment pending from PDF or other raw sources
CVPR-2015-A000017,Rob Fergus,UNKNOWN,UNKNOWN,CVPR,2015,,
CVPR-2015-A000018,Alina Kuznetsova,United States | Germany,Leibniz University Hannover | Disney Research Pittsburgh,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Kuznetsova_Expanding_Object_Detectors_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2015-A000019,Sung Ju Hwang,South Korea,UNIST,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/papers/Kuznetsova_Expanding_Object_Detectors_2015_CVPR_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
