paper_id,title,author_ids,conference,year,source_url
CVPR-2015-P0001,Going Deeper With Convolutions,CVPR-2015-A000001|CVPR-2015-A000002|CVPR-2015-A000003|CVPR-2015-A000004|CVPR-2015-A000005|CVPR-2015-A000006|CVPR-2015-A000007|CVPR-2015-A000008|CVPR-2015-A000009,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Szegedy_Going_Deeper_With_2015_CVPR_paper.html
CVPR-2015-P0002,Propagated Image Filtering,CVPR-2015-A000010|CVPR-2015-A000011,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Chang_Propagated_Image_Filtering_2015_CVPR_paper.html
CVPR-2015-P0003,Web Scale Photo Hash Clustering on A Single Machine,CVPR-2015-A000012|CVPR-2015-A000013|CVPR-2015-A000014|CVPR-2015-A000015|CVPR-2015-A000016|CVPR-2015-A000017,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Gong_Web_Scale_Photo_2015_CVPR_paper.html
CVPR-2015-P0004,Expanding Object Detector's Horizon: Incremental Learning Framework for Object Detection in Videos,CVPR-2015-A000018|CVPR-2015-A000019|CVPR-2015-A000020|CVPR-2015-A000021,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Kuznetsova_Expanding_Object_Detectors_2015_CVPR_paper.html
CVPR-2015-P0005,Supervised Discrete Hashing,CVPR-2015-A000022|CVPR-2015-A000023|CVPR-2015-A000024|CVPR-2015-A000025,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Shen_Supervised_Discrete_Hashing_2015_CVPR_paper.html
CVPR-2015-P0006,"What do 15,000 Object Categories Tell Us About Classifying and Localizing Actions?",CVPR-2015-A000026|CVPR-2015-A000027|CVPR-2015-A000028,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Jain_What_do_15000_2015_CVPR_paper.html
CVPR-2015-P0007,Landmarks-Based Kernelized Subspace Alignment for Unsupervised Domain Adaptation,CVPR-2015-A000029|CVPR-2015-A000030|CVPR-2015-A000031|CVPR-2015-A000032,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Aljundi_Landmarks-Based_Kernelized_Subspace_2015_CVPR_paper.html
CVPR-2015-P0008,Blur Kernel Estimation Using Normalized Color-Line Prior,CVPR-2015-A000033|CVPR-2015-A000034|CVPR-2015-A000035|CVPR-2015-A000036,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Lai_Blur_Kernel_Estimation_2015_CVPR_paper.html
CVPR-2015-P0009,A Light Transport Model for Mitigating Multipath Interference in Time-of-Flight Sensors,CVPR-2015-A000037|CVPR-2015-A000038|CVPR-2015-A000039|CVPR-2015-A000040|CVPR-2015-A000041|CVPR-2015-A000042,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Naik_A_Light_Transport_2015_CVPR_paper.html
CVPR-2015-P0010,Traditional Saliency Reloaded: A Good Old Model in New Shape,CVPR-2015-A000043|CVPR-2015-A000044|CVPR-2015-A000045,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Frintrop_Traditional_Saliency_Reloaded_2015_CVPR_paper.html
CVPR-2015-P0011,Automatic Construction Of Robust Spherical Harmonic Subspaces,CVPR-2015-A000046|CVPR-2015-A000047|CVPR-2015-A000048,CVPR,2015,https://openaccess.thecvf.com/content_cvpr_2015/html/Snape_Automatic_Construction_Of_2015_CVPR_paper.html
