paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
ECCV-2022-P0001,ECCV-2022-A000001,Changyeon Won,stacked,2,0,2,UNKNOWN,-1000,data/raw/eccv/2022/first_pages/ECCV-2022-P0001.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0001,ECCV-2022-A000002,Hae-Gon Jeon,stacked,2,0,2,UNKNOWN,-1000,data/raw/eccv/2022/first_pages/ECCV-2022-P0001.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0001,ECCV-2022-A000001,Changyeon Won,shared,3,2,2,"Gwangju Institute of Science and Technology, Gwangju, South Korea",4,data/raw/eccv/2022/first_pages/ECCV-2022-P0001.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0001,ECCV-2022-A000002,Hae-Gon Jeon,shared,3,2,2,"Gwangju Institute of Science and Technology, Gwangju, South Korea",4,data/raw/eccv/2022/first_pages/ECCV-2022-P0001.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0002,ECCV-2022-A000003,Zheng Dang,numbered,0,2,4,"CVLab, EPFL, Lausanne, Switzerland",4,data/raw/eccv/2022/first_pages/ECCV-2022-P0002.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0002,ECCV-2022-A000004,Lizhou Wang,numbered,0,2,4,UNKNOWN,-1000,data/raw/eccv/2022/first_pages/ECCV-2022-P0002.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0002,ECCV-2022-A000005,Yu Guo,numbered,0,2,4,UNKNOWN,-1000,data/raw/eccv/2022/first_pages/ECCV-2022-P0002.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0002,ECCV-2022-A000006,Mathieu Salzmann,numbered,0,2,4,"CVLab, EPFL, Lausanne, Switzerland",4,data/raw/eccv/2022/first_pages/ECCV-2022-P0002.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0002,ECCV-2022-A000003,Zheng Dang,stacked,2,4,4,"CVLab, EPFL, Lausanne, Switzerland",4,data/raw/eccv/2022/first_pages/ECCV-2022-P0002.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0002,ECCV-2022-A000004,Lizhou Wang,stacked,2,4,4,"CVLab, EPFL, Lausanne, Switzerland",4,data/raw/eccv/2022/first_pages/ECCV-2022-P0002.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0002,ECCV-2022-A000005,Yu Guo,stacked,2,4,4,"CVLab, EPFL, Lausanne, Switzerland",4,data/raw/eccv/2022/first_pages/ECCV-2022-P0002.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0002,ECCV-2022-A000006,Mathieu Salzmann,stacked,2,4,4,"CVLab, EPFL, Lausanne, Switzerland",4,data/raw/eccv/2022/first_pages/ECCV-2022-P0002.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
ECCV-2022-P0002,ECCV-2022-A000003,Zheng Dang,shared,3,4,4,"CVLab, EPFL, Lausanne, Switzerland",4,data/raw/eccv/2022/first_pages/ECCV-2022-P0002.txt,https://link.springer.com/book/10.1007/978-3-031-19769-7
