author_id,author_name,institution,country,conference,year
ECCV-2018-A000001,Andreas Veit,"Department of Computer Science and Cornell Tech, Cornell University, New York, NY, USA",United States,ECCV,2018
ECCV-2018-A000002,Serge Belongie,"Department of Computer Science and Cornell Tech, Cornell University, New York, NY, USA",United States,ECCV,2018
ECCV-2018-A000003,Chenxi Liu,"Johns Hopkins University, Baltimore, USA",United States,ECCV,2018
ECCV-2018-A000004,Barret Zoph,"Johns Hopkins University, Baltimore, USA",United States,ECCV,2018
ECCV-2018-A000005,Maxim Neumann,"Johns Hopkins University, Baltimore, USA",United States,ECCV,2018
ECCV-2018-A000006,Jonathon Shlens,"Johns Hopkins University, Baltimore, USA",United States,ECCV,2018
ECCV-2018-A000007,Wei Hua,"Johns Hopkins University, Baltimore, USA",United States,ECCV,2018
ECCV-2018-A000008,Li-Jia Li et al.,"Johns Hopkins University, Baltimore, USA",United States,ECCV,2018
ECCV-2018-A000009,Hsin-Ying Lee,"University of California, Merced, USA",United States,ECCV,2018
ECCV-2018-A000010,Hung-Yu Tseng,"University of California, Merced, USA",United States,ECCV,2018
ECCV-2018-A000011,Jia-Bin Huang,"University of California, Merced, USA",United States,ECCV,2018
ECCV-2018-A000012,Maneesh Singh,"University of California, Merced, USA",United States,ECCV,2018
ECCV-2018-A000013,Ming-Hsuan Yang,"University of California, Merced, USA",United States,ECCV,2018
ECCV-2018-A000014,Peter Ochs,"Saarland University, Saarbrücken, Germany",Germany,ECCV,2018
ECCV-2018-A000015,Tim Meinhardt,"Saarland University, Saarbrücken, Germany",Germany,ECCV,2018
ECCV-2018-A000016,Laura Leal-Taixe,"Saarland University, Saarbrücken, Germany",Germany,ECCV,2018
ECCV-2018-A000017,Michael Moeller,"Saarland University, Saarbrücken, Germany",Germany,ECCV,2018
ECCV-2018-A000018,Xiyu Yu,"UBTECH Sydney AI Centre, SIT, FEIT, The University of Sydney, Sydney, Australia",Australia,ECCV,2018
ECCV-2018-A000019,Tongliang Liu,"UBTECH Sydney AI Centre, SIT, FEIT, The University of Sydney, Sydney, Australia",Australia,ECCV,2018
ECCV-2018-A000020,Mingming Gong,"UBTECH Sydney AI Centre, SIT, FEIT, The University of Sydney, Sydney, Australia",Australia,ECCV,2018
ECCV-2018-A000021,Dacheng Tao,"UBTECH Sydney AI Centre, SIT, FEIT, The University of Sydney, Sydney, Australia",Australia,ECCV,2018
ECCV-2018-A000022,David Novotny,"Visual Geometry Group, Department of Engineering Science, University of Oxford, Oxford, UK",United Kingdom,ECCV,2018
ECCV-2018-A000023,Samuel Albanie,"Visual Geometry Group, Department of Engineering Science, University of Oxford, Oxford, UK",United Kingdom,ECCV,2018
ECCV-2018-A000024,Diane Larlus,"Visual Geometry Group, Department of Engineering Science, University of Oxford, Oxford, UK",United Kingdom,ECCV,2018
