paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
ECCV-2018-P0001,ECCV-2018-A000001,Andreas Veit,stacked,2,2,2,"Department of Computer Science and Cornell Tech, Cornell University, New York, NY, USA",6,data/raw/eccv/2018/first_pages/ECCV-2018-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0001,ECCV-2018-A000002,Serge Belongie,stacked,2,2,2,"Department of Computer Science and Cornell Tech, Cornell University, New York, NY, USA",6,data/raw/eccv/2018/first_pages/ECCV-2018-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0001,ECCV-2018-A000001,Andreas Veit,shared,3,2,2,"Department of Computer Science and Cornell Tech, Cornell University",4,data/raw/eccv/2018/first_pages/ECCV-2018-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0001,ECCV-2018-A000002,Serge Belongie,shared,3,2,2,"Department of Computer Science and Cornell Tech, Cornell University",4,data/raw/eccv/2018/first_pages/ECCV-2018-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0002,ECCV-2018-A000003,Chenxi Liu,numbered,0,1,6,"Johns Hopkins University, Baltimore, USA",4,data/raw/eccv/2018/first_pages/ECCV-2018-P0002.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0002,ECCV-2018-A000004,Barret Zoph,numbered,0,1,6,UNKNOWN,-1000,data/raw/eccv/2018/first_pages/ECCV-2018-P0002.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0002,ECCV-2018-A000005,Maxim Neumann,numbered,0,1,6,UNKNOWN,-1000,data/raw/eccv/2018/first_pages/ECCV-2018-P0002.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0002,ECCV-2018-A000006,Jonathon Shlens,numbered,0,1,6,UNKNOWN,-1000,data/raw/eccv/2018/first_pages/ECCV-2018-P0002.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0002,ECCV-2018-A000007,Wei Hua,numbered,0,1,6,UNKNOWN,-1000,data/raw/eccv/2018/first_pages/ECCV-2018-P0002.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0002,ECCV-2018-A000008,Li-Jia Li et al.,numbered,0,1,6,UNKNOWN,-1000,data/raw/eccv/2018/first_pages/ECCV-2018-P0002.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0002,ECCV-2018-A000003,Chenxi Liu,stacked,2,0,6,UNKNOWN,-1000,data/raw/eccv/2018/first_pages/ECCV-2018-P0002.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0002,ECCV-2018-A000004,Barret Zoph,stacked,2,0,6,UNKNOWN,-1000,data/raw/eccv/2018/first_pages/ECCV-2018-P0002.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
ECCV-2018-P0002,ECCV-2018-A000005,Maxim Neumann,stacked,2,0,6,UNKNOWN,-1000,data/raw/eccv/2018/first_pages/ECCV-2018-P0002.txt,https://link.springer.com/book/10.1007/978-3-030-01246-5
