paper_id,author_id,author_position
ICCV-2017-P0001,ICCV-2017-A000001,1
ICCV-2017-P0001,ICCV-2017-A000002,2
ICCV-2017-P0001,ICCV-2017-A000003,3
ICCV-2017-P0001,ICCV-2017-A000004,4
ICCV-2017-P0002,ICCV-2017-A000005,1
ICCV-2017-P0003,ICCV-2017-A000006,1
ICCV-2017-P0003,ICCV-2017-A000007,2
ICCV-2017-P0003,ICCV-2017-A000008,3
ICCV-2017-P0003,ICCV-2017-A000009,4
ICCV-2017-P0003,ICCV-2017-A000010,5
ICCV-2017-P0003,ICCV-2017-A000011,6
ICCV-2017-P0004,ICCV-2017-A000012,1
ICCV-2017-P0004,ICCV-2017-A000013,2
ICCV-2017-P0004,ICCV-2017-A000014,3
ICCV-2017-P0004,ICCV-2017-A000015,4
ICCV-2017-P0005,ICCV-2017-A000016,1
ICCV-2017-P0005,ICCV-2017-A000017,2
ICCV-2017-P0006,ICCV-2017-A000018,1
ICCV-2017-P0006,ICCV-2017-A000019,2
ICCV-2017-P0006,ICCV-2017-A000020,3
ICCV-2017-P0006,ICCV-2017-A000021,4
ICCV-2017-P0006,ICCV-2017-A000022,5
ICCV-2017-P0007,ICCV-2017-A000023,1
ICCV-2017-P0007,ICCV-2017-A000024,2
ICCV-2017-P0007,ICCV-2017-A000025,3
ICCV-2017-P0007,ICCV-2017-A000026,4
ICCV-2017-P0008,ICCV-2017-A000027,1
ICCV-2017-P0008,ICCV-2017-A000028,2
ICCV-2017-P0008,ICCV-2017-A000029,3
ICCV-2017-P0008,ICCV-2017-A000030,4
ICCV-2017-P0008,ICCV-2017-A000031,5
ICCV-2017-P0008,ICCV-2017-A000032,6
ICCV-2017-P0008,ICCV-2017-A000033,7
ICCV-2017-P0009,ICCV-2017-A000034,1
ICCV-2017-P0010,ICCV-2017-A000035,1
ICCV-2017-P0010,ICCV-2017-A000036,2
ICCV-2017-P0010,ICCV-2017-A000037,3
ICCV-2017-P0010,ICCV-2017-A000038,4
ICCV-2017-P0010,ICCV-2017-A000039,5
ICCV-2017-P0011,ICCV-2017-A000040,1
ICCV-2017-P0011,ICCV-2017-A000041,2
ICCV-2017-P0011,ICCV-2017-A000042,3
ICCV-2017-P0011,ICCV-2017-A000043,4
ICCV-2017-P0012,ICCV-2017-A000044,1
ICCV-2017-P0012,ICCV-2017-A000045,2
ICCV-2017-P0012,ICCV-2017-A000046,3
ICCV-2017-P0013,ICCV-2017-A000047,1
ICCV-2017-P0013,ICCV-2017-A000048,2
ICCV-2017-P0013,ICCV-2017-A000049,3
ICCV-2017-P0013,ICCV-2017-A000050,4
ICCV-2017-P0013,ICCV-2017-A000051,5
ICCV-2017-P0014,ICCV-2017-A000052,1
ICCV-2017-P0014,ICCV-2017-A000053,2
ICCV-2017-P0014,ICCV-2017-A000054,3
ICCV-2017-P0015,ICCV-2017-A000055,1
ICCV-2017-P0015,ICCV-2017-A000056,2
ICCV-2017-P0016,ICCV-2017-A000057,1
ICCV-2017-P0016,ICCV-2017-A000058,2
ICCV-2017-P0016,ICCV-2017-A000059,3
ICCV-2017-P0017,ICCV-2017-A000060,1
ICCV-2017-P0017,ICCV-2017-A000061,2
ICCV-2017-P0017,ICCV-2017-A000062,3
ICCV-2017-P0018,ICCV-2017-A000063,1
ICCV-2017-P0018,ICCV-2017-A000064,2
ICCV-2017-P0018,ICCV-2017-A000065,3
ICCV-2017-P0018,ICCV-2017-A000066,4
ICCV-2017-P0019,ICCV-2017-A000067,1
ICCV-2017-P0019,ICCV-2017-A000068,2
ICCV-2017-P0019,ICCV-2017-A000069,3
ICCV-2017-P0019,ICCV-2017-A000070,4
ICCV-2017-P0020,ICCV-2017-A000071,1
ICCV-2017-P0020,ICCV-2017-A000072,2
ICCV-2017-P0020,ICCV-2017-A000073,3
ICCV-2017-P0020,ICCV-2017-A000074,4
ICCV-2017-P0020,ICCV-2017-A000075,5
ICCV-2017-P0020,ICCV-2017-A000076,6
ICCV-2017-P0020,ICCV-2017-A000077,7
ICCV-2017-P0020,ICCV-2017-A000078,8
ICCV-2017-P0020,ICCV-2017-A000079,9
ICCV-2017-P0021,ICCV-2017-A000080,1
ICCV-2017-P0021,ICCV-2017-A000081,2
ICCV-2017-P0021,ICCV-2017-A000082,3
ICCV-2017-P0021,ICCV-2017-A000083,4
ICCV-2017-P0021,ICCV-2017-A000084,5
ICCV-2017-P0021,ICCV-2017-A000085,6
ICCV-2017-P0022,ICCV-2017-A000086,1
ICCV-2017-P0022,ICCV-2017-A000087,2
ICCV-2017-P0022,ICCV-2017-A000088,3
ICCV-2017-P0022,ICCV-2017-A000089,4
ICCV-2017-P0022,ICCV-2017-A000090,5
ICCV-2017-P0023,ICCV-2017-A000091,1
ICCV-2017-P0023,ICCV-2017-A000092,2
ICCV-2017-P0023,ICCV-2017-A000093,3
ICCV-2017-P0023,ICCV-2017-A000094,4
ICCV-2017-P0023,ICCV-2017-A000095,5
ICCV-2017-P0024,ICCV-2017-A000096,1
ICCV-2017-P0024,ICCV-2017-A000097,2
ICCV-2017-P0024,ICCV-2017-A000098,3
ICCV-2017-P0024,ICCV-2017-A000099,4
ICCV-2017-P0024,ICCV-2017-A000100,5
ICCV-2017-P0025,ICCV-2017-A000101,1
ICCV-2017-P0025,ICCV-2017-A000102,2
ICCV-2017-P0025,ICCV-2017-A000103,3
ICCV-2017-P0025,ICCV-2017-A000104,4
ICCV-2017-P0026,ICCV-2017-A000105,1
ICCV-2017-P0026,ICCV-2017-A000106,2
ICCV-2017-P0026,ICCV-2017-A000107,3
ICCV-2017-P0026,ICCV-2017-A000108,4
ICCV-2017-P0027,ICCV-2017-A000109,1
ICCV-2017-P0027,ICCV-2017-A000110,2
ICCV-2017-P0027,ICCV-2017-A000111,3
ICCV-2017-P0027,ICCV-2017-A000112,4
ICCV-2017-P0027,ICCV-2017-A000113,5
ICCV-2017-P0027,ICCV-2017-A000114,6
ICCV-2017-P0028,ICCV-2017-A000115,1
ICCV-2017-P0028,ICCV-2017-A000116,2
ICCV-2017-P0028,ICCV-2017-A000117,3
ICCV-2017-P0029,ICCV-2017-A000118,1
ICCV-2017-P0029,ICCV-2017-A000119,2
ICCV-2017-P0029,ICCV-2017-A000120,3
ICCV-2017-P0030,ICCV-2017-A000121,1
ICCV-2017-P0030,ICCV-2017-A000122,2
ICCV-2017-P0030,ICCV-2017-A000123,3
ICCV-2017-P0030,ICCV-2017-A000124,4
ICCV-2017-P0030,ICCV-2017-A000125,5
ICCV-2017-P0030,ICCV-2017-A000126,6
ICCV-2017-P0031,ICCV-2017-A000127,1
ICCV-2017-P0031,ICCV-2017-A000128,2
ICCV-2017-P0031,ICCV-2017-A000129,3
ICCV-2017-P0031,ICCV-2017-A000130,4
ICCV-2017-P0032,ICCV-2017-A000131,1
ICCV-2017-P0032,ICCV-2017-A000132,2
ICCV-2017-P0032,ICCV-2017-A000133,3
ICCV-2017-P0033,ICCV-2017-A000134,1
ICCV-2017-P0033,ICCV-2017-A000135,2
ICCV-2017-P0034,ICCV-2017-A000136,1
ICCV-2017-P0034,ICCV-2017-A000137,2
ICCV-2017-P0035,ICCV-2017-A000138,1
ICCV-2017-P0035,ICCV-2017-A000139,2
ICCV-2017-P0035,ICCV-2017-A000140,3
ICCV-2017-P0035,ICCV-2017-A000141,4
ICCV-2017-P0036,ICCV-2017-A000142,1
ICCV-2017-P0036,ICCV-2017-A000143,2
ICCV-2017-P0036,ICCV-2017-A000144,3
ICCV-2017-P0037,ICCV-2017-A000145,1
ICCV-2017-P0037,ICCV-2017-A000146,2
ICCV-2017-P0037,ICCV-2017-A000147,3
ICCV-2017-P0037,ICCV-2017-A000148,4
ICCV-2017-P0037,ICCV-2017-A000149,5
ICCV-2017-P0037,ICCV-2017-A000150,6
ICCV-2017-P0037,ICCV-2017-A000151,7
ICCV-2017-P0037,ICCV-2017-A000152,8
ICCV-2017-P0038,ICCV-2017-A000153,1
ICCV-2017-P0038,ICCV-2017-A000154,2
ICCV-2017-P0038,ICCV-2017-A000155,3
ICCV-2017-P0038,ICCV-2017-A000156,4
ICCV-2017-P0038,ICCV-2017-A000157,5
ICCV-2017-P0039,ICCV-2017-A000158,1
ICCV-2017-P0039,ICCV-2017-A000159,2
ICCV-2017-P0040,ICCV-2017-A000160,1
ICCV-2017-P0040,ICCV-2017-A000161,2
ICCV-2017-P0040,ICCV-2017-A000162,3
ICCV-2017-P0040,ICCV-2017-A000163,4
ICCV-2017-P0040,ICCV-2017-A000164,5
ICCV-2017-P0040,ICCV-2017-A000165,6
ICCV-2017-P0040,ICCV-2017-A000166,7
ICCV-2017-P0040,ICCV-2017-A000167,8
ICCV-2017-P0040,ICCV-2017-A000168,9
