author_id,author_name,institution,country,conference,year
NEURIPS-2021-A000001,Christoph Dann,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000002,Teodor Vanislavov Marinov,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000003,Mehryar Mohri,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000004,Julian Zimmert,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000005,Ahmed Touati,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000006,Yann Ollivier,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000007,Nick Whiteley,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000008,Annie Gray,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000009,Patrick Rubin-Delanchy,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000010,Jiuxiang Gu,Adobe Research,United States,NeurIPS,2021
NEURIPS-2021-A000011,Jason Kuen,Adobe Research,United States,NeurIPS,2021
NEURIPS-2021-A000012,Vlad I Morariu,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000013,Handong Zhao,Adobe Research,United States,NeurIPS,2021
NEURIPS-2021-A000014,Rajiv Jain,Adobe Research,United States,NeurIPS,2021
NEURIPS-2021-A000015,Nikolaos Barmpalios,"Adobe Research, Adobe Document Cloud",United States,NeurIPS,2021
NEURIPS-2021-A000016,Ani Nenkova,Adobe Research,United States,NeurIPS,2021
NEURIPS-2021-A000017,Tong Sun,Adobe Research,United States,NeurIPS,2021
NEURIPS-2021-A000018,Liangbin Xie,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000019,Xintao Wang,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000020,Chao Dong,"Shenzhen Key Lab of Computer Vision and Pattern Recognition | Shanghai AI Laboratory, Shanghai, China",China,NeurIPS,2021
NEURIPS-2021-A000021,Zhongang Qi,"ARC Lab, Tencent PCG",China,NeurIPS,2021
NEURIPS-2021-A000022,Ying Shan,"ARC Lab, Tencent PCG",China,NeurIPS,2021
NEURIPS-2021-A000023,Dylan Slack,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000024,Anna Hilgard,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000025,Himabindu Lakkaraju,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000026,Sameer Singh,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000027,Hengrui Zhang,"Department of Computer Science, University of Illinois at Chicago",United States,NeurIPS,2021
NEURIPS-2021-A000028,Qitian Wu,"Department of Computer Science and Engineering, Shanghai Jiao Tong University",China,NeurIPS,2021
NEURIPS-2021-A000029,Junchi Yan,"Department of Computer Science and Engineering, Shanghai Jiao Tong University",China,NeurIPS,2021
NEURIPS-2021-A000030,David P. Wipf,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000031,Philip S Yu,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000032,Zhao Tang Luo,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000033,Huiyan Sang,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000034,Bani Mallick,UNKNOWN,UNKNOWN,NeurIPS,2021
NEURIPS-2021-A000035,Mina Ghadimi Atigh,"University of Amsterdam success of deep learning with prototypes in Euclidean and hyperspherical spaces, prototypes on the ideal boundary of the Poincaré ball, which does not require prior label knowledge. To be able to compute proximities to ideal prototypes, we Following approaches that learning a metric space for class prototypes [",Netherlands,NeurIPS,2021
NEURIPS-2021-A000036,Martin Keller-Ressel,"University of Amsterdam success of deep learning with prototypes in Euclidean and hyperspherical spaces, prototypes on the ideal boundary of the Poincaré ball, which does not require prior label knowledge. To be able to compute proximities to ideal prototypes, we Following approaches that learning a metric space for class prototypes [",Netherlands,NeurIPS,2021
