author_id,author_name,institution,country,conference,year
ICCV-2019-A004308,Tianren Zhang,"Department of Automation, Tsinghua University, China | State Key Lab of Intelligent Technologies and Systems, China | Beijing National Research Center for Information Science and Technology, China",China,ICCV,2019
ICCV-2019-A004309,Jiwen Lu,"Department of Automation, Tsinghua University, China | State Key Lab of Intelligent Technologies and Systems, China | Beijing National Research Center for Information Science and Technology, China",China,ICCV,2019
ICCV-2019-A004310,Jie Zhou,"Department of Automation, Tsinghua University, China | State Key Lab of Intelligent Technologies and Systems, China | Beijing National Research Center for Information Science and Technology, China",China,ICCV,2019
ICCV-2019-A004311,Chunluan Zhou,Baidu Research | Wormpex AI Research | State University of New York at Buffalo,UNKNOWN,ICCV,2019
ICCV-2019-A004312,Ming Yang,UNKNOWN,UNKNOWN,ICCV,2019
ICCV-2019-A004313,Junsong Yuan,State University of New York at Buffalo,United States,ICCV,2019
ICCV-2019-A004314,Supreeth Narasimhaswamy,"Joint First Authors, Stony Brook University, Caltech, VinAI Research",United States | Vietnam,ICCV,2019
ICCV-2019-A004315,Zhengwei Wei,"Joint First Authors, Stony Brook University, Caltech, VinAI Research",United States | Vietnam,ICCV,2019
ICCV-2019-A004316,Yang Wang,"Joint First Authors, Stony Brook University, Caltech, VinAI Research",United States | Vietnam,ICCV,2019
ICCV-2019-A004317,Justin Zhang,"Joint First Authors, Stony Brook University, Caltech, VinAI Research",United States | Vietnam,ICCV,2019
ICCV-2019-A004318,Minh Hoai,"Joint First Authors, Stony Brook University, Caltech, VinAI Research",United States | Vietnam,ICCV,2019
ICCV-2019-A004319,Xiaopeng Yan,Sun Yat-sen University,China,ICCV,2019
ICCV-2019-A004320,Ziliang Chen,Sun Yat-sen University,China,ICCV,2019
ICCV-2019-A004321,Anni Xu,Sun Yat-sen University,China,ICCV,2019
ICCV-2019-A004322,Xiaoxi Wang,Sun Yat-sen University,China,ICCV,2019
ICCV-2019-A004323,Xiaodan Liang,Sun Yat-sen University | DarkMatter AI Research,UNKNOWN,ICCV,2019
ICCV-2019-A004324,Liang Lin,Sun Yat-sen University | DarkMatter AI Research,UNKNOWN,ICCV,2019
ICCV-2019-A004325,Chi Zhang,Nanyang Technological University,Singapore,ICCV,2019
ICCV-2019-A004326,Guosheng Lin,Nanyang Technological University,Singapore,ICCV,2019
ICCV-2019-A004327,Fayao Liu,Institute for Infocomm Research A*STAR,Singapore,ICCV,2019
ICCV-2019-A004328,Jiushuang Guo,Stanford University,United States,ICCV,2019
ICCV-2019-A004329,Qingyao Wu,South China University of Technology,China,ICCV,2019
ICCV-2019-A004330,Rui Yao,China University of Mining and Technology,China,ICCV,2019
ICCV-2019-A004331,Oisin Mac Aodha,UNKNOWN,UNKNOWN,ICCV,2019
ICCV-2019-A004332,Elijah Cole,UNKNOWN,UNKNOWN,ICCV,2019
ICCV-2019-A004333,Pietro Perona,UNKNOWN,UNKNOWN,ICCV,2019
ICCV-2019-A004334,Junran Peng,"University of Chinese Academy of Sciences | SenseTime Group Limited | Center for Research on Intelligent Perception and Computing, CASIA",China,ICCV,2019
ICCV-2019-A004335,Ming Sun,UNKNOWN,UNKNOWN,ICCV,2019
ICCV-2019-A004336,Zhaoxiang Zhang,UNKNOWN,UNKNOWN,ICCV,2019
ICCV-2019-A004337,Tieniu Tan,"University of Chinese Academy of Sciences | Center for Research on Intelligent Perception and Computing, CASIA",China,ICCV,2019
ICCV-2019-A004338,Junjie Yan,UNKNOWN,UNKNOWN,ICCV,2019
ICCV-2019-A004339,Joshua C. Peterson,"Princeton University, Department of Computer Science",United States,ICCV,2019
ICCV-2019-A004340,Ruairidh M. Battleday,"Princeton University, Department of Computer Science",United States,ICCV,2019
ICCV-2019-A004341,Thomas L. Griffiths,"Princeton University, Department of Computer Science",United States,ICCV,2019
ICCV-2019-A004342,Olga Russakovsky,"Princeton University, Department of Computer Science",United States,ICCV,2019
ICCV-2019-A004343,Zhi Tian,"The University of Adelaide, Australia",Australia,ICCV,2019
ICCV-2019-A004344,Chunhua Shen,"The University of Adelaide, Australia",Australia,ICCV,2019
ICCV-2019-A004345,Hao Chen,"The University of Adelaide, Australia",Australia,ICCV,2019
ICCV-2019-A004346,Tong He,"The University of Adelaide, Australia",Australia,ICCV,2019
ICCV-2019-A004347,Guangyi Chen,"Department of Automation, Tsinghua University, China | State Key Lab of Intelligent Technologies and Systems, China | Beijing National Research Center for Information Science and Technology, China",China,ICCV,2019
