author_id,author_name,institution,country,conference,year
AAAI-2015-A000001,Jun Li,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",China,AAAI,2015
AAAI-2015-A000002,Heyou Chang,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",China,AAAI,2015
AAAI-2015-A000003,Jian Yang,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",China,AAAI,2015
AAAI-2015-A000004,Xi Peng,"Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Singapore College of Computer Science, Sichuan University, Chengdu , P.R. China.",China | Singapore,AAAI,2015
AAAI-2015-A000005,Zhang Yi,"Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Singapore College of Computer Science, Sichuan University, Chengdu , P.R. China.",China | Singapore,AAAI,2015
AAAI-2015-A000006,Huajin Tang,"Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Singapore College of Computer Science, Sichuan University, Chengdu , P.R. China.",China | Singapore,AAAI,2015
AAAI-2015-A000007,Wenhan Luo,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000008,Björn Stenger,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000009,Xiaowei Zhao,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000010,Tae-Kyun Kim,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000011,Yuchen Guo,"School of Software, Tsinghua University, Beijing , China",China,AAAI,2015
AAAI-2015-A000012,Guiguang Ding,"School of Software, Tsinghua University, Beijing , China",China,AAAI,2015
AAAI-2015-A000013,Xiaoming Jin,"School of Software, Tsinghua University, Beijing , China",China,AAAI,2015
AAAI-2015-A000014,Jianmin Wang,"School of Software, Tsinghua University, Beijing , China",China,AAAI,2015
AAAI-2015-A000015,Haonan Yu,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000016,Jeffrey Siskind,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000017,Junchi Yan,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000018,Jun Wang,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000019,Hongyuan Zha,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000020,Xiaokang Yang,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000021,Stephen Chu,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000022,Tarek El-Gaaly,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",United States,AAAI,2015
AAAI-2015-A000023,Vicky Froyen,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",United States,AAAI,2015
AAAI-2015-A000024,Ahmed Elgammal,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",United States,AAAI,2015
AAAI-2015-A000025,Jacob Feldman,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",United States,AAAI,2015
AAAI-2015-A000026,Manish Singh,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",United States,AAAI,2015
AAAI-2015-A000027,Jun Guo,"Sun Yat-sen University, Guangzhou, P.R.China Microsoft Research, Beijing, P.R.China Sun Yat-sen University, Guangzhou, P.R.China",China,AAAI,2015
AAAI-2015-A000028,Changhu Wang,"Sun Yat-sen University, Guangzhou, P.R.China Microsoft Research, Beijing, P.R.China Sun Yat-sen University, Guangzhou, P.R.China",China,AAAI,2015
AAAI-2015-A000029,Hongyang Chao,"Sun Yat-sen University, Guangzhou, P.R.China Microsoft Research, Beijing, P.R.China Sun Yat-sen University, Guangzhou, P.R.China",China,AAAI,2015
AAAI-2015-A000030,Shuo Yang,"Department of Information Engineering, The Chinese University of Hong Kong",UNKNOWN,AAAI,2015
AAAI-2015-A000031,Ping Luo,"Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology | Department of Information Engineering, The Chinese University of Hong Kong",UNKNOWN,AAAI,2015
AAAI-2015-A000032,Chen Change Loy,"Department of Information Engineering, The Chinese University of Hong Kong | Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology",UNKNOWN,AAAI,2015
AAAI-2015-A000033,Kenneth W. Shum,"Department of Information Engineering, The Chinese University of Hong Kong",UNKNOWN,AAAI,2015
AAAI-2015-A000034,Xiaoou Tang,"Department of Information Engineering, The Chinese University of Hong Kong | Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology",UNKNOWN,AAAI,2015
AAAI-2015-A000035,Erjin Zhou,"Tsinghua University, Beijing, China",China,AAAI,2015
AAAI-2015-A000036,Haoqiang Fan,"Tsinghua University, Beijing, China",China,AAAI,2015
AAAI-2015-A000037,Zhimin Cao,"Tsinghua University, Beijing, China",China,AAAI,2015
AAAI-2015-A000038,Yuning Jiang,"Tsinghua University, Beijing, China",China,AAAI,2015
AAAI-2015-A000039,Qi Yin,"Tsinghua University, Beijing, China",China,AAAI,2015
AAAI-2015-A000040,Chaochao Lu,Department of Information Engineering The Chinese University of Hong Kong,UNKNOWN,AAAI,2015
AAAI-2015-A000041,Xiaoou Tang,Department of Information Engineering The Chinese University of Hong Kong,UNKNOWN,AAAI,2015
AAAI-2015-A000042,Chao Zhu,"Institute of Computer Science and Technology, Peking University Beijing , China",China,AAAI,2015
AAAI-2015-A000043,Yuxin Peng,"Institute of Computer Science and Technology, Peking University Beijing , China",China,AAAI,2015
AAAI-2015-A000044,Jayanta Dutta,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000045,Bonny Banerjee,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000046,Chuang Gan,"Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China",China,AAAI,2015
AAAI-2015-A000047,Ming Lin,"School of Computer Science, Carnegie Mellon University, Pittsburgh, USA",United States,AAAI,2015
AAAI-2015-A000048,Yi Yang,"Centre for Quantum Computation and Intelligent Systems, University of Technology Sydney, Sydney, Australia",Australia,AAAI,2015
AAAI-2015-A000049,Yueting Zhuang,"College of Computer Science, Zhejiang University, Zhejiang, China",China,AAAI,2015
AAAI-2015-A000050,Alexander G.Hauptmann,UNKNOWN,UNKNOWN,AAAI,2015
AAAI-2015-A000051,Bonnie Dorr,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",UNKNOWN,AAAI,2015
AAAI-2015-A000052,Lucian Galescu,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",UNKNOWN,AAAI,2015
AAAI-2015-A000053,Ian Perera,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",UNKNOWN,AAAI,2015
AAAI-2015-A000054,Kristy Hollingshead-Seitz,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",UNKNOWN,AAAI,2015
AAAI-2015-A000055,David Atkinson,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",UNKNOWN,AAAI,2015
AAAI-2015-A000056,Micah Clark,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",UNKNOWN,AAAI,2015
AAAI-2015-A000057,William Clancey,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",UNKNOWN,AAAI,2015
