paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
AAAI-2015-P0001,AAAI-2015-A000001,Jun Li,stacked,2,3,3,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",6,data/raw/aaai/2015/first_pages/AAAI-2015-P0001.txt,https://cdn.aaai.org/ojs/9786/9786-13-13314-1-2-20201228.pdf
AAAI-2015-P0001,AAAI-2015-A000002,Heyou Chang,stacked,2,3,3,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",6,data/raw/aaai/2015/first_pages/AAAI-2015-P0001.txt,https://cdn.aaai.org/ojs/9786/9786-13-13314-1-2-20201228.pdf
AAAI-2015-P0001,AAAI-2015-A000003,Jian Yang,stacked,2,3,3,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",6,data/raw/aaai/2015/first_pages/AAAI-2015-P0001.txt,https://cdn.aaai.org/ojs/9786/9786-13-13314-1-2-20201228.pdf
AAAI-2015-P0001,AAAI-2015-A000001,Jun Li,shared,3,3,3,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",6,data/raw/aaai/2015/first_pages/AAAI-2015-P0001.txt,https://cdn.aaai.org/ojs/9786/9786-13-13314-1-2-20201228.pdf
AAAI-2015-P0001,AAAI-2015-A000002,Heyou Chang,shared,3,3,3,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",6,data/raw/aaai/2015/first_pages/AAAI-2015-P0001.txt,https://cdn.aaai.org/ojs/9786/9786-13-13314-1-2-20201228.pdf
AAAI-2015-P0001,AAAI-2015-A000003,Jian Yang,shared,3,3,3,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",6,data/raw/aaai/2015/first_pages/AAAI-2015-P0001.txt,https://cdn.aaai.org/ojs/9786/9786-13-13314-1-2-20201228.pdf
AAAI-2015-P0002,AAAI-2015-A000004,Xi Peng,numbered,0,3,3,"Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Singapore",1,data/raw/aaai/2015/first_pages/AAAI-2015-P0002.txt,https://cdn.aaai.org/ojs/9788/9788-13-13316-1-2-20201228.pdf
AAAI-2015-P0002,AAAI-2015-A000005,Zhang Yi,numbered,0,3,3,"College of Computer Science, Sichuan University, Chengdu , P.R. China.",6,data/raw/aaai/2015/first_pages/AAAI-2015-P0002.txt,https://cdn.aaai.org/ojs/9788/9788-13-13316-1-2-20201228.pdf
AAAI-2015-P0002,AAAI-2015-A000006,Huajin Tang,numbered,0,3,3,"Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Singapore",1,data/raw/aaai/2015/first_pages/AAAI-2015-P0002.txt,https://cdn.aaai.org/ojs/9788/9788-13-13316-1-2-20201228.pdf
AAAI-2015-P0002,AAAI-2015-A000004,Xi Peng,symbol,1,0,3,UNKNOWN,-1000,data/raw/aaai/2015/first_pages/AAAI-2015-P0002.txt,https://cdn.aaai.org/ojs/9788/9788-13-13316-1-2-20201228.pdf
AAAI-2015-P0002,AAAI-2015-A000005,Zhang Yi,symbol,1,0,3,UNKNOWN,-1000,data/raw/aaai/2015/first_pages/AAAI-2015-P0002.txt,https://cdn.aaai.org/ojs/9788/9788-13-13316-1-2-20201228.pdf
