author_id,author_name,institution,country,conference,year
AAAI-2018-A000001,Yang Yang,"College of Computer Science and Technology, Zhejiang University, China Department of Computer Science, University of Colorado Boulder, USA",United States | China,AAAI,2018
AAAI-2018-A000002,Chenhao Tan,"College of Computer Science and Technology, Zhejiang University, China Department of Computer Science, University of Colorado Boulder, USA",United States | China,AAAI,2018
AAAI-2018-A000003,Zongtao Liu,"College of Computer Science and Technology, Zhejiang University, China Department of Computer Science, University of Colorado Boulder, USA",United States | China,AAAI,2018
AAAI-2018-A000004,Fei Wu,"College of Computer Science and Technology, Zhejiang University, China Department of Computer Science, University of Colorado Boulder, USA",United States | China,AAAI,2018
AAAI-2018-A000005,Yueting Zhuang,"College of Computer Science and Technology, Zhejiang University, China Department of Computer Science, University of Colorado Boulder, USA",United States | China,AAAI,2018
AAAI-2018-A000006,Yang Liu,New Jersey Institute of Technology,United States,AAAI,2018
AAAI-2018-A000007,Yi-Fang Wu,New Jersey Institute of Technology,United States,AAAI,2018
AAAI-2018-A000008,Ke Tu,"Department of Computer Science and Technology, Tsinghua University",China,AAAI,2018
AAAI-2018-A000009,Peng Cui,"Department of Computer Science and Technology, Tsinghua University",China,AAAI,2018
AAAI-2018-A000010,Xiao Wang,"Department of Computer Science and Technology, Tsinghua University",China,AAAI,2018
AAAI-2018-A000011,Fei Wang,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000012,Wenwu Zhu,"Department of Computer Science and Technology, Tsinghua University",China,AAAI,2018
AAAI-2018-A000013,Daixin Wang,"Tsinghua National Laboratory for Information Science and Technology, Department of Computer Science and Technology, Tsinghua University, Beijing, China",China,AAAI,2018
AAAI-2018-A000014,Peng Cui,"Tsinghua National Laboratory for Information Science and Technology, Department of Computer Science and Technology, Tsinghua University, Beijing, China",China,AAAI,2018
AAAI-2018-A000015,Wenwu Zhu,"Tsinghua National Laboratory for Information Science and Technology, Department of Computer Science and Technology, Tsinghua University, Beijing, China",China,AAAI,2018
AAAI-2018-A000016,Bing-Jie Sun,"CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology | University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2018
AAAI-2018-A000017,Huawei Shen,"CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology",China,AAAI,2018
AAAI-2018-A000018,Jinhua Gao,"CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology | University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2018
AAAI-2018-A000019,Wentao Ouyang,"CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology",China,AAAI,2018
AAAI-2018-A000020,Xueqi Cheng,"CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology",China,AAAI,2018
AAAI-2018-A000021,Guibing Guo,"Northeastern University, China University of Glasgow, UK",United States | United Kingdom | China,AAAI,2018
AAAI-2018-A000022,Songlin Zhai,"Northeastern University, China University of Glasgow, UK",United States | United Kingdom | China,AAAI,2018
AAAI-2018-A000023,Fajie Yuan,"Northeastern University, China University of Glasgow, UK",United States | United Kingdom | China,AAAI,2018
AAAI-2018-A000024,Yuan Liu,"Northeastern University, China University of Glasgow, UK",United States | United Kingdom | China,AAAI,2018
AAAI-2018-A000025,Xingwei Wang,"Northeastern University, China University of Glasgow, UK",United States | United Kingdom | China,AAAI,2018
AAAI-2018-A000026,Shaobin Xu,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000027,David Smith,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000028,Ye Li,"Shanghai Key Laboratory of Intelligence Processing, School of Computer Science, Fudan University | Shanghai Key Laboratory of Data Science, School of Computer Science, Fudan University",China,AAAI,2018
AAAI-2018-A000029,Chaofeng Sha,"Shanghai Key Laboratory of Intelligence Processing, School of Computer Science, Fudan University",China,AAAI,2018
AAAI-2018-A000030,Xin Huang,"Department of Computer Science, Hong Kong Baptist University | HKBU Shenzhen Institute of Research and Continuing Education",UNKNOWN,AAAI,2018
AAAI-2018-A000031,Yanchun Zhang,"Shanghai Key Laboratory of Intelligence Processing, School of Computer Science, Fudan University | Shanghai Key Laboratory of Data Science, School of Computer Science, Fudan University | Centre for Applied Informatics, College of Engineering and Science, Victoria University",China | Australia,AAAI,2018
AAAI-2018-A000032,Jufeng Yang,"College of Computer and Control Engineering, Nankai University, Tianjin, China",China,AAAI,2018
AAAI-2018-A000033,Dongyu She,"College of Computer and Control Engineering, Nankai University, Tianjin, China",China,AAAI,2018
AAAI-2018-A000034,Yu-Kun Lai,School of Computer Science and Informatics,UNKNOWN,AAAI,2018
AAAI-2018-A000035,Ming-Hsuan Yang,"School of Engineering, University of California, Merced, USA",United States,AAAI,2018
AAAI-2018-A000036,Jingkuan Song,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000037,Tao He,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000038,Lianli Gao,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000039,Xing Xu,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000040,Alan Hanjalic,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000041,Heng Tao Shen,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000042,Jingkuan Song,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000043,Tao He,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000044,Lianli Gao,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000045,Xing Xu,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000046,Heng Tao Shen,"Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China.",China,AAAI,2018
AAAI-2018-A000047,Jun Guo,"Tsinghua-Berkeley Shenzhen Institue, Tsinghua University, Shenzhen , China",United States | China,AAAI,2018
AAAI-2018-A000048,Wenwu Zhu,"Tsinghua-Berkeley Shenzhen Institue, Tsinghua University, Shenzhen , China | Department of Computer Science and Technology, Tsinghua University, Beijing , China",United States | China,AAAI,2018
AAAI-2018-A000049,Suping Zhou,"Department of Computer Science and Technology, Tsinghua University, Beijing , China",China,AAAI,2018
AAAI-2018-A000050,Jia Jia,"Department of Computer Science and Technology, Tsinghua University, Beijing , China",China,AAAI,2018
AAAI-2018-A000051,Qi Wang,"Department of Computer Science and Technology, Tsinghua University, Beijing , China",China,AAAI,2018
AAAI-2018-A000052,Yufei Dong,"University of Science & Technology Beijing, Beijing, China",China,AAAI,2018
AAAI-2018-A000053,Yufeng Yin,"Department of Computer Science and Technology, Tsinghua University, Beijing , China",China,AAAI,2018
AAAI-2018-A000054,Kehua Lei,"Academy of Arts & Design, Tsinghua University, Beijing, China",China,AAAI,2018
AAAI-2018-A000055,Dongxiao He,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000056,Xinxin You,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000057,Zhiyong Feng,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000058,Di Jin,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000059,Xue Yang,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000060,Weixiong Zhang,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000061,Rediet Abebe,Cornell University,United States,AAAI,2018
AAAI-2018-A000062,Lada Adamic,Cornell University,United States,AAAI,2018
AAAI-2018-A000063,Jon Kleinberg,Cornell University,United States,AAAI,2018
AAAI-2018-A000064,Brian McMahan,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000065,Delip Rao,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000066,Di Jin,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000067,Xiaobao Wang,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000068,Ruifang He,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000069,Dongxiao He,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000070,Jianwu Dang,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000071,Weixiong Zhang,UNKNOWN,UNKNOWN,AAAI,2018
AAAI-2018-A000072,Jian Zhang,"Institute of Computer Science and Technology, Peking University Beijing , China",China,AAAI,2018
AAAI-2018-A000073,Yuxin Peng,"Institute of Computer Science and Technology, Peking University Beijing , China",China,AAAI,2018
AAAI-2018-A000074,Mingkuan Yuan,"Institute of Computer Science and Technology, Peking University Beijing , China",China,AAAI,2018
AAAI-2018-A000075,Jianxin Ma,"Department of Computer Science and Technology, Tsinghua University, China",China,AAAI,2018
AAAI-2018-A000076,Peng Cui,"Department of Computer Science and Technology, Tsinghua University, China",China,AAAI,2018
AAAI-2018-A000077,Wenwu Zhu,"Department of Computer Science and Technology, Tsinghua University, China",China,AAAI,2018
AAAI-2018-A000078,Chao Zhang,"University of Illinois at Urbana-Champaign, Urbana, IL, USA",United States,AAAI,2018
AAAI-2018-A000079,Mengxiong Liu,"University of Illinois at Urbana-Champaign, Urbana, IL, USA",United States,AAAI,2018
AAAI-2018-A000080,Zhengchao Liu,"University of Illinois at Urbana-Champaign, Urbana, IL, USA",United States,AAAI,2018
AAAI-2018-A000081,Carl Yang,"University of Illinois at Urbana-Champaign, Urbana, IL, USA",United States,AAAI,2018
