paper_id,title,author_ids,conference,year,source_url
NEURIPS-2021-P0001,Beyond Value-Function Gaps: Improved Instance-Dependent Regret Bounds for Episodic Reinforcement Learning,NEURIPS-2021-A000001|NEURIPS-2021-A000002|NEURIPS-2021-A000003|NEURIPS-2021-A000004,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/000c076c390a4c357313fca29e390ece-Abstract.html
NEURIPS-2021-P0002,Learning One Representation to Optimize All Rewards,NEURIPS-2021-A000005|NEURIPS-2021-A000006,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/003dd617c12d444ff9c80f717c3fa982-Abstract.html
NEURIPS-2021-P0003,Matrix factorisation and the interpretation of geodesic distance,NEURIPS-2021-A000007|NEURIPS-2021-A000008|NEURIPS-2021-A000009,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/007ff380ee5ac49ffc34442f5c2a2b86-Abstract.html
NEURIPS-2021-P0004,UniDoc: Unified Pretraining Framework for Document Understanding,NEURIPS-2021-A000010|NEURIPS-2021-A000011|NEURIPS-2021-A000012|NEURIPS-2021-A000013|NEURIPS-2021-A000014|NEURIPS-2021-A000015|NEURIPS-2021-A000016|NEURIPS-2021-A000017,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/0084ae4bc24c0795d1e6a4f58444d39b-Abstract.html
NEURIPS-2021-P0005,Finding Discriminative Filters for Specific Degradations in Blind Super-Resolution,NEURIPS-2021-A000018|NEURIPS-2021-A000019|NEURIPS-2021-A000020|NEURIPS-2021-A000021|NEURIPS-2021-A000022,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/008bd5ad93b754d500338c253d9c1770-Abstract.html
NEURIPS-2021-P0006,Counterfactual Explanations Can Be Manipulated,NEURIPS-2021-A000023|NEURIPS-2021-A000024|NEURIPS-2021-A000025|NEURIPS-2021-A000026,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/009c434cab57de48a31f6b669e7ba266-Abstract.html
NEURIPS-2021-P0007,From Canonical Correlation Analysis to Self-supervised Graph Neural Networks,NEURIPS-2021-A000027|NEURIPS-2021-A000028|NEURIPS-2021-A000029|NEURIPS-2021-A000030|NEURIPS-2021-A000031,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/00ac8ed3b4327bdd4ebbebcb2ba10a00-Abstract.html
NEURIPS-2021-P0008,BAST: Bayesian Additive Regression Spanning Trees for Complex Constrained Domain,NEURIPS-2021-A000032|NEURIPS-2021-A000033|NEURIPS-2021-A000034,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/00b76fddeaaa7d8c2c43d504b2babd8a-Abstract.html
NEURIPS-2021-P0009,Hyperbolic Busemann Learning with Ideal Prototypes,NEURIPS-2021-A000035|NEURIPS-2021-A000036|NEURIPS-2021-A000037,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/01259a0cb2431834302abe2df60a1327-Abstract.html
NEURIPS-2021-P0010,Backward-Compatible Prediction Updates: A Probabilistic Approach,NEURIPS-2021-A000038|NEURIPS-2021-A000039|NEURIPS-2021-A000040|NEURIPS-2021-A000041|NEURIPS-2021-A000042|NEURIPS-2021-A000043,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/012d9fe15b2493f21902cd55603382ec-Abstract.html
NEURIPS-2021-P0011,Truncated Marginal Neural Ratio Estimation,NEURIPS-2021-A000044|NEURIPS-2021-A000045|NEURIPS-2021-A000046|NEURIPS-2021-A000047|NEURIPS-2021-A000048,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/01632f7b7a127233fa1188bd6c2e42e1-Abstract.html
NEURIPS-2021-P0012,ReAct: Out-of-distribution Detection With Rectified Activations,NEURIPS-2021-A000049|NEURIPS-2021-A000050|NEURIPS-2021-A000051,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/01894d6f048493d2cacde3c579c315a3-Abstract.html
NEURIPS-2021-P0013,Non-local Latent Relation Distillation for Self-Adaptive 3D Human Pose Estimation,NEURIPS-2021-A000052|NEURIPS-2021-A000053|NEURIPS-2021-A000054|NEURIPS-2021-A000055|NEURIPS-2021-A000056|NEURIPS-2021-A000057|NEURIPS-2021-A000058,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/018b59ce1fd616d874afad0f44ba338d-Abstract.html
NEURIPS-2021-P0014,Fast Training of Neural Lumigraph Representations using Meta Learning,NEURIPS-2021-A000059|NEURIPS-2021-A000060|NEURIPS-2021-A000061,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/01931a6925d3de09e5f87419d9d55055-Abstract.html
NEURIPS-2021-P0015,Analytical Study of Momentum-Based Acceleration Methods in Paradigmatic High-Dimensional Non-Convex Problems,NEURIPS-2021-A000062|NEURIPS-2021-A000063,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/019f8b946a256d9357eadc5ace2c8678-Abstract.html
NEURIPS-2021-P0016,Multimodal Few-Shot Learning with Frozen Language Models,NEURIPS-2021-A000064|NEURIPS-2021-A000065|NEURIPS-2021-A000066|NEURIPS-2021-A000067|NEURIPS-2021-A000068|NEURIPS-2021-A000069,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/01b7575c38dac42f3cfb7d500438b875-Abstract.html
NEURIPS-2021-P0017,Approximating the Permanent with Deep Rejection Sampling,NEURIPS-2021-A000070|NEURIPS-2021-A000071|NEURIPS-2021-A000072,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/01d8bae291b1e4724443375634ccfa0e-Abstract.html
NEURIPS-2021-P0018,Revisiting Model Stitching to Compare Neural Representations,NEURIPS-2021-A000073|NEURIPS-2021-A000074|NEURIPS-2021-A000075,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/01ded4259d101feb739b06c399e9cd9c-Abstract.html
NEURIPS-2021-P0019,AugMax: Adversarial Composition of Random Augmentations for Robust Training,NEURIPS-2021-A000076|NEURIPS-2021-A000077|NEURIPS-2021-A000078|NEURIPS-2021-A000079|NEURIPS-2021-A000080|NEURIPS-2021-A000081,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/01e9565cecc4e989123f9620c1d09c09-Abstract.html
NEURIPS-2021-P0020,Habitat 2.0: Training Home Assistants to Rearrange their Habitat,NEURIPS-2021-A000082|NEURIPS-2021-A000083|NEURIPS-2021-A000084|NEURIPS-2021-A000085|NEURIPS-2021-A000086|NEURIPS-2021-A000087|NEURIPS-2021-A000088|NEURIPS-2021-A000089|NEURIPS-2021-A000090|NEURIPS-2021-A000091|NEURIPS-2021-A000092|NEURIPS-2021-A000093|NEURIPS-2021-A000094|NEURIPS-2021-A000095|NEURIPS-2021-A000096|NEURIPS-2021-A000097|NEURIPS-2021-A000098|NEURIPS-2021-A000099|NEURIPS-2021-A000100|NEURIPS-2021-A000101|NEURIPS-2021-A000102,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/021bbc7ee20b71134d53e20206bd6feb-Abstract.html
NEURIPS-2021-P0021,Time Discretization-Invariant Safe Action Repetition for Policy Gradient Methods,NEURIPS-2021-A000103|NEURIPS-2021-A000104|NEURIPS-2021-A000105,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/024677efb8e4aee2eaeef17b54695bbe-Abstract.html
NEURIPS-2021-P0022,Meta-Learning Reliable Priors in the Function Space,NEURIPS-2021-A000106|NEURIPS-2021-A000107|NEURIPS-2021-A000108|NEURIPS-2021-A000109,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/024d2d699e6c1a82c9ba986386f4d824-Abstract.html
NEURIPS-2021-P0023,VoiceMixer: Adversarial Voice Style Mixup,NEURIPS-2021-A000110|NEURIPS-2021-A000111|NEURIPS-2021-A000112|NEURIPS-2021-A000113,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/0266e33d3f546cb5436a10798e657d97-Abstract.html
NEURIPS-2021-P0024,Predicting What You Already Know Helps: Provable Self-Supervised Learning,NEURIPS-2021-A000114|NEURIPS-2021-A000115|NEURIPS-2021-A000116|NEURIPS-2021-A000117,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/02e656adee09f8394b402d9958389b7d-Abstract.html
NEURIPS-2021-P0025,Oracle Complexity in Nonsmooth Nonconvex Optimization,NEURIPS-2021-A000118|NEURIPS-2021-A000119,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/030e65da2b1c944090548d36b244b28d-Abstract.html
NEURIPS-2021-P0026,CentripetalText: An Efficient Text Instance Representation for Scene Text Detection,NEURIPS-2021-A000120|NEURIPS-2021-A000121|NEURIPS-2021-A000122,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/03227b950778ab86436ff79fe975b596-Abstract.html
NEURIPS-2021-P0027,Learning to Select Exogenous Events for Marked Temporal Point Process,NEURIPS-2021-A000123|NEURIPS-2021-A000124|NEURIPS-2021-A000125|NEURIPS-2021-A000126|NEURIPS-2021-A000127,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/032abcd424b4312e7087f434ef1c0094-Abstract.html
NEURIPS-2021-P0028,DRIVE: One-bit Distributed Mean Estimation,NEURIPS-2021-A000128|NEURIPS-2021-A000129|NEURIPS-2021-A000130|NEURIPS-2021-A000131|NEURIPS-2021-A000132|NEURIPS-2021-A000133,NeurIPS,2021,https://proceedings.neurips.cc/paper_files/paper/2021/hash/0397758f8990c1b41b81b43ac389ab9f-Abstract.html
