paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,candidate_score,first_page_text_path,source_url
ICML-2019-P0001,ICML-2019-A000001,Gabriele Abbati,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0001.txt,http://proceedings.mlr.press/v97/abbati19a/abbati19a.pdf
ICML-2019-P0001,ICML-2019-A000002,Philippe Wenk,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0001.txt,http://proceedings.mlr.press/v97/abbati19a/abbati19a.pdf
ICML-2019-P0001,ICML-2019-A000003,Michael A. Osborne,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0001.txt,http://proceedings.mlr.press/v97/abbati19a/abbati19a.pdf
ICML-2019-P0001,ICML-2019-A000004,Andreas Krause,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0001.txt,http://proceedings.mlr.press/v97/abbati19a/abbati19a.pdf
ICML-2019-P0001,ICML-2019-A000005,Bernhard Schölkopf,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0001.txt,http://proceedings.mlr.press/v97/abbati19a/abbati19a.pdf
ICML-2019-P0001,ICML-2019-A000006,Stefan Bauer,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0001.txt,http://proceedings.mlr.press/v97/abbati19a/abbati19a.pdf
ICML-2019-P0002,ICML-2019-A000007,Axel Abels,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0002.txt,http://proceedings.mlr.press/v97/abels19a/abels19a.pdf
ICML-2019-P0002,ICML-2019-A000008,Diederik Roijers,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0002.txt,http://proceedings.mlr.press/v97/abels19a/abels19a.pdf
ICML-2019-P0002,ICML-2019-A000009,Tom Lenaerts,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0002.txt,http://proceedings.mlr.press/v97/abels19a/abels19a.pdf
ICML-2019-P0002,ICML-2019-A000010,Ann Nowé,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2019/first_pages/ICML-2019-P0002.txt,http://proceedings.mlr.press/v97/abels19a/abels19a.pdf
