paper_id,title,author_ids,conference,year,source_url
CVPR-2016-P0001,Deep Compositional Captioning: Describing Novel Object Categories Without Paired Training Data,CVPR-2016-A000001|CVPR-2016-A000002|CVPR-2016-A000003|CVPR-2016-A000004|CVPR-2016-A000005|CVPR-2016-A000006,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Hendricks_Deep_Compositional_Captioning_CVPR_2016_paper.html
CVPR-2016-P0002,Generation and Comprehension of Unambiguous Object Descriptions,CVPR-2016-A000007|CVPR-2016-A000008|CVPR-2016-A000009|CVPR-2016-A000010|CVPR-2016-A000011|CVPR-2016-A000012,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Mao_Generation_and_Comprehension_CVPR_2016_paper.html
CVPR-2016-P0003,Stacked Attention Networks for Image Question Answering,CVPR-2016-A000013|CVPR-2016-A000014|CVPR-2016-A000015|CVPR-2016-A000016|CVPR-2016-A000017,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Yang_Stacked_Attention_Networks_CVPR_2016_paper.html
CVPR-2016-P0004,Image Question Answering Using Convolutional Neural Network With Dynamic Parameter Prediction,CVPR-2016-A000018|CVPR-2016-A000019|CVPR-2016-A000020,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Noh_Image_Question_Answering_CVPR_2016_paper.html
CVPR-2016-P0005,Neural Module Networks,CVPR-2016-A000021|CVPR-2016-A000022|CVPR-2016-A000023|CVPR-2016-A000024,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Andreas_Neural_Module_Networks_CVPR_2016_paper.html
CVPR-2016-P0006,Learning Deep Representations of Fine-Grained Visual Descriptions,CVPR-2016-A000025|CVPR-2016-A000026|CVPR-2016-A000027|CVPR-2016-A000028,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Reed_Learning_Deep_Representations_CVPR_2016_paper.html
CVPR-2016-P0007,Multi-Cue Zero-Shot Learning With Strong Supervision,CVPR-2016-A000029|CVPR-2016-A000030|CVPR-2016-A000031|CVPR-2016-A000032,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Akata_Multi-Cue_Zero-Shot_Learning_CVPR_2016_paper.html
CVPR-2016-P0008,Latent Embeddings for Zero-Shot Classification,CVPR-2016-A000033|CVPR-2016-A000034|CVPR-2016-A000035|CVPR-2016-A000036|CVPR-2016-A000037|CVPR-2016-A000038,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Xian_Latent_Embeddings_for_CVPR_2016_paper.html
CVPR-2016-P0009,One-Shot Learning of Scene Locations via Feature Trajectory Transfer,CVPR-2016-A000039|CVPR-2016-A000040|CVPR-2016-A000041,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Kwitt_One-Shot_Learning_of_CVPR_2016_paper.html
CVPR-2016-P0010,Learning Attributes Equals Multi-Source Domain Generalization,CVPR-2016-A000042|CVPR-2016-A000043|CVPR-2016-A000044,CVPR,2016,https://openaccess.thecvf.com/content_cvpr_2016/html/Gan_Learning_Attributes_Equals_CVPR_2016_paper.html
