paper_id,author_id,author_position
CVPR-2016-P0001,CVPR-2016-A000001,1
CVPR-2016-P0001,CVPR-2016-A000002,2
CVPR-2016-P0001,CVPR-2016-A000003,3
CVPR-2016-P0001,CVPR-2016-A000004,4
CVPR-2016-P0001,CVPR-2016-A000005,5
CVPR-2016-P0001,CVPR-2016-A000006,6
CVPR-2016-P0002,CVPR-2016-A000007,1
CVPR-2016-P0002,CVPR-2016-A000008,2
CVPR-2016-P0002,CVPR-2016-A000009,3
CVPR-2016-P0002,CVPR-2016-A000010,4
CVPR-2016-P0002,CVPR-2016-A000011,5
CVPR-2016-P0002,CVPR-2016-A000012,6
CVPR-2016-P0003,CVPR-2016-A000013,1
CVPR-2016-P0003,CVPR-2016-A000014,2
CVPR-2016-P0003,CVPR-2016-A000015,3
CVPR-2016-P0003,CVPR-2016-A000016,4
CVPR-2016-P0003,CVPR-2016-A000017,5
CVPR-2016-P0004,CVPR-2016-A000018,1
CVPR-2016-P0004,CVPR-2016-A000019,2
CVPR-2016-P0004,CVPR-2016-A000020,3
CVPR-2016-P0005,CVPR-2016-A000021,1
CVPR-2016-P0005,CVPR-2016-A000022,2
CVPR-2016-P0005,CVPR-2016-A000023,3
CVPR-2016-P0005,CVPR-2016-A000024,4
CVPR-2016-P0006,CVPR-2016-A000025,1
CVPR-2016-P0006,CVPR-2016-A000026,2
CVPR-2016-P0006,CVPR-2016-A000027,3
CVPR-2016-P0006,CVPR-2016-A000028,4
CVPR-2016-P0007,CVPR-2016-A000029,1
CVPR-2016-P0007,CVPR-2016-A000030,2
CVPR-2016-P0007,CVPR-2016-A000031,3
CVPR-2016-P0007,CVPR-2016-A000032,4
CVPR-2016-P0008,CVPR-2016-A000033,1
CVPR-2016-P0008,CVPR-2016-A000034,2
CVPR-2016-P0008,CVPR-2016-A000035,3
CVPR-2016-P0008,CVPR-2016-A000036,4
CVPR-2016-P0008,CVPR-2016-A000037,5
CVPR-2016-P0008,CVPR-2016-A000038,6
CVPR-2016-P0009,CVPR-2016-A000039,1
CVPR-2016-P0009,CVPR-2016-A000040,2
CVPR-2016-P0009,CVPR-2016-A000041,3
CVPR-2016-P0010,CVPR-2016-A000042,1
CVPR-2016-P0010,CVPR-2016-A000043,2
CVPR-2016-P0010,CVPR-2016-A000044,3
CVPR-2016-P0011,CVPR-2016-A000045,1
CVPR-2016-P0011,CVPR-2016-A000046,2
CVPR-2016-P0011,CVPR-2016-A000047,3
CVPR-2016-P0012,CVPR-2016-A000048,1
CVPR-2016-P0012,CVPR-2016-A000049,2
CVPR-2016-P0012,CVPR-2016-A000050,3
CVPR-2016-P0012,CVPR-2016-A000051,4
CVPR-2016-P0013,CVPR-2016-A000052,1
CVPR-2016-P0013,CVPR-2016-A000053,2
CVPR-2016-P0013,CVPR-2016-A000054,3
CVPR-2016-P0013,CVPR-2016-A000055,4
CVPR-2016-P0013,CVPR-2016-A000056,5
CVPR-2016-P0014,CVPR-2016-A000057,1
CVPR-2016-P0014,CVPR-2016-A000058,2
CVPR-2016-P0014,CVPR-2016-A000059,3
CVPR-2016-P0014,CVPR-2016-A000060,4
CVPR-2016-P0014,CVPR-2016-A000061,5
CVPR-2016-P0015,CVPR-2016-A000062,1
CVPR-2016-P0015,CVPR-2016-A000063,2
CVPR-2016-P0015,CVPR-2016-A000064,3
CVPR-2016-P0015,CVPR-2016-A000065,4
CVPR-2016-P0015,CVPR-2016-A000066,5
CVPR-2016-P0015,CVPR-2016-A000067,6
CVPR-2016-P0016,CVPR-2016-A000068,1
CVPR-2016-P0016,CVPR-2016-A000069,2
CVPR-2016-P0016,CVPR-2016-A000070,3
CVPR-2016-P0016,CVPR-2016-A000071,4
CVPR-2016-P0016,CVPR-2016-A000072,5
CVPR-2016-P0017,CVPR-2016-A000073,1
CVPR-2016-P0017,CVPR-2016-A000074,2
CVPR-2016-P0017,CVPR-2016-A000075,3
CVPR-2016-P0017,CVPR-2016-A000076,4
CVPR-2016-P0018,CVPR-2016-A000077,1
CVPR-2016-P0018,CVPR-2016-A000078,2
CVPR-2016-P0018,CVPR-2016-A000079,3
CVPR-2016-P0019,CVPR-2016-A000080,1
CVPR-2016-P0019,CVPR-2016-A000081,2
CVPR-2016-P0019,CVPR-2016-A000082,3
CVPR-2016-P0020,CVPR-2016-A000083,1
CVPR-2016-P0020,CVPR-2016-A000084,2
CVPR-2016-P0020,CVPR-2016-A000085,3
CVPR-2016-P0020,CVPR-2016-A000086,4
CVPR-2016-P0020,CVPR-2016-A000087,5
CVPR-2016-P0021,CVPR-2016-A000088,1
CVPR-2016-P0021,CVPR-2016-A000089,2
CVPR-2016-P0021,CVPR-2016-A000090,3
CVPR-2016-P0021,CVPR-2016-A000091,4
CVPR-2016-P0021,CVPR-2016-A000092,5
CVPR-2016-P0022,CVPR-2016-A000093,1
CVPR-2016-P0022,CVPR-2016-A000094,2
CVPR-2016-P0022,CVPR-2016-A000095,3
CVPR-2016-P0022,CVPR-2016-A000096,4
CVPR-2016-P0022,CVPR-2016-A000097,5
CVPR-2016-P0023,CVPR-2016-A000098,1
CVPR-2016-P0023,CVPR-2016-A000099,2
CVPR-2016-P0023,CVPR-2016-A000100,3
CVPR-2016-P0023,CVPR-2016-A000101,4
CVPR-2016-P0024,CVPR-2016-A000102,1
CVPR-2016-P0024,CVPR-2016-A000103,2
CVPR-2016-P0024,CVPR-2016-A000104,3
CVPR-2016-P0024,CVPR-2016-A000105,4
CVPR-2016-P0024,CVPR-2016-A000106,5
CVPR-2016-P0024,CVPR-2016-A000107,6
CVPR-2016-P0025,CVPR-2016-A000108,1
CVPR-2016-P0025,CVPR-2016-A000109,2
CVPR-2016-P0026,CVPR-2016-A000110,1
CVPR-2016-P0026,CVPR-2016-A000111,2
CVPR-2016-P0026,CVPR-2016-A000112,3
CVPR-2016-P0026,CVPR-2016-A000113,4
CVPR-2016-P0027,CVPR-2016-A000114,1
CVPR-2016-P0027,CVPR-2016-A000115,2
CVPR-2016-P0027,CVPR-2016-A000116,3
CVPR-2016-P0027,CVPR-2016-A000117,4
CVPR-2016-P0028,CVPR-2016-A000118,1
CVPR-2016-P0028,CVPR-2016-A000119,2
CVPR-2016-P0028,CVPR-2016-A000120,3
CVPR-2016-P0029,CVPR-2016-A000121,1
CVPR-2016-P0029,CVPR-2016-A000122,2
CVPR-2016-P0029,CVPR-2016-A000123,3
CVPR-2016-P0029,CVPR-2016-A000124,4
CVPR-2016-P0029,CVPR-2016-A000125,5
CVPR-2016-P0030,CVPR-2016-A000126,1
CVPR-2016-P0030,CVPR-2016-A000127,2
CVPR-2016-P0030,CVPR-2016-A000128,3
CVPR-2016-P0030,CVPR-2016-A000129,4
CVPR-2016-P0030,CVPR-2016-A000130,5
CVPR-2016-P0030,CVPR-2016-A000131,6
CVPR-2016-P0031,CVPR-2016-A000132,1
CVPR-2016-P0031,CVPR-2016-A000133,2
CVPR-2016-P0031,CVPR-2016-A000134,3
CVPR-2016-P0031,CVPR-2016-A000135,4
CVPR-2016-P0032,CVPR-2016-A000136,1
CVPR-2016-P0032,CVPR-2016-A000137,2
CVPR-2016-P0033,CVPR-2016-A000138,1
CVPR-2016-P0033,CVPR-2016-A000139,2
CVPR-2016-P0033,CVPR-2016-A000140,3
CVPR-2016-P0034,CVPR-2016-A000141,1
CVPR-2016-P0034,CVPR-2016-A000142,2
