paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
ECCV-2020-P0001,ECCV-2020-A000001,Yongheng Zhao,numbered,0,2,6,"University of Padova, Padova, Italy",4,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
ECCV-2020-P0001,ECCV-2020-A000002,Tolga Birdal,numbered,0,2,6,UNKNOWN,-1000,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
ECCV-2020-P0001,ECCV-2020-A000003,Jan Eric Lenssen,numbered,0,2,6,UNKNOWN,-1000,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
ECCV-2020-P0001,ECCV-2020-A000004,Emanuele Menegatti,numbered,0,2,6,"University of Padova, Padova, Italy",4,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
ECCV-2020-P0001,ECCV-2020-A000005,Leonidas Guibas,numbered,0,2,6,UNKNOWN,-1000,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
ECCV-2020-P0001,ECCV-2020-A000006,Federico Tombari,numbered,0,2,6,UNKNOWN,-1000,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
ECCV-2020-P0001,ECCV-2020-A000001,Yongheng Zhao,stacked,2,3,6,UNKNOWN,-1000,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
ECCV-2020-P0001,ECCV-2020-A000002,Tolga Birdal,stacked,2,3,6,UNKNOWN,-1000,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
ECCV-2020-P0001,ECCV-2020-A000003,Jan Eric Lenssen,stacked,2,3,6,UNKNOWN,-1000,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
ECCV-2020-P0001,ECCV-2020-A000004,Emanuele Menegatti,stacked,2,3,6,"University of Padova, Padova, Italy Stanford University, Stanford, USA",4,data/raw/eccv/2020/first_pages/ECCV-2020-P0001.txt,https://link.springer.com/book/10.1007/978-3-030-58452-8
