author_id,author_name,institution,country,conference,year
ECCV-2020-A000001,Yongheng Zhao,"University of Padova, Padova, Italy Stanford University, Stanford, USA",United States | Italy,ECCV,2020
ECCV-2020-A000002,Tolga Birdal,"University of Padova, Padova, Italy Stanford University, Stanford, USA",United States | Italy,ECCV,2020
ECCV-2020-A000003,Jan Eric Lenssen,"University of Padova, Padova, Italy Stanford University, Stanford, USA",United States | Italy,ECCV,2020
ECCV-2020-A000004,Emanuele Menegatti,"University of Padova, Padova, Italy Stanford University, Stanford, USA",United States | Italy,ECCV,2020
ECCV-2020-A000005,Leonidas Guibas,"University of Padova, Padova, Italy Stanford University, Stanford, USA",United States | Italy,ECCV,2020
ECCV-2020-A000006,Federico Tombari,"University of Padova, Padova, Italy Stanford University, Stanford, USA",United States | Italy,ECCV,2020
ECCV-2020-A000007,Yizhak Ben-Shabat,"Australian Centre for Robotic Vision, Australian National University",Australia,ECCV,2020
ECCV-2020-A000008,Stephen Gould,"Australian Centre for Robotic Vision, Australian National University",Australia,ECCV,2020
ECCV-2020-A000009,Zhichao Lu,"Michigan State University, East Lansing, MI , USA",United States,ECCV,2020
ECCV-2020-A000010,Kalyanmoy Deb,"Michigan State University, East Lansing, MI , USA",United States,ECCV,2020
ECCV-2020-A000011,Erik Goodman,"Michigan State University, East Lansing, MI , USA",United States,ECCV,2020
ECCV-2020-A000012,Wolfgang Banzhaf,"Michigan State University, East Lansing, MI , USA",United States,ECCV,2020
ECCV-2020-A000013,Vishnu Naresh Boddeti,"Michigan State University, East Lansing, MI , USA",United States,ECCV,2020
ECCV-2020-A000014,Chenyun Wu,"University of Massachusetts Amherst, Amherst, USA",United States,ECCV,2020
ECCV-2020-A000015,Mikayla Timm,"University of Massachusetts Amherst, Amherst, USA",United States,ECCV,2020
ECCV-2020-A000016,Subhransu Maji,"University of Massachusetts Amherst, Amherst, USA",United States,ECCV,2020
ECCV-2020-A000017,Rizard Renanda Adhi Pramono,"National Taiwan University of Science and Technology, Taipei, Taiwan",Taiwan,ECCV,2020
ECCV-2020-A000018,Yie Tarng Chen,"National Taiwan University of Science and Technology, Taipei, Taiwan",Taiwan,ECCV,2020
ECCV-2020-A000019,Wen Hsien Fang,"National Taiwan University of Science and Technology, Taipei, Taiwan",Taiwan,ECCV,2020
ECCV-2020-A000020,Shi Chen,"University of Minnesota, Minneapolis, MN , USA",United States,ECCV,2020
ECCV-2020-A000021,Ming Jiang,"University of Minnesota, Minneapolis, MN , USA",United States,ECCV,2020
ECCV-2020-A000022,Jinhui Yang,"University of Minnesota, Minneapolis, MN , USA",United States,ECCV,2020
ECCV-2020-A000023,Qi Zhao,"University of Minnesota, Minneapolis, MN , USA",United States,ECCV,2020
ECCV-2020-A000024,Gu Wang,"BNRist, Tsinghua University, Beijing, China",China,ECCV,2020
ECCV-2020-A000025,Fabian Manhardt,"BNRist, Tsinghua University, Beijing, China",China,ECCV,2020
ECCV-2020-A000026,Jianzhun Shao,"BNRist, Tsinghua University, Beijing, China",China,ECCV,2020
ECCV-2020-A000027,Xiangyang Ji,"BNRist, Tsinghua University, Beijing, China",China,ECCV,2020
ECCV-2020-A000028,Nassir Navab,"BNRist, Tsinghua University, Beijing, China",China,ECCV,2020
ECCV-2020-A000029,Federico Tombari,"BNRist, Tsinghua University, Beijing, China",China,ECCV,2020
ECCV-2020-A000030,Mingqing Xiao,"Peking University, Beijing, China",China,ECCV,2020
