paper_id,author_id,author_position
AAAI-2016-P0001,AAAI-2016-A000001,1
AAAI-2016-P0001,AAAI-2016-A000002,2
AAAI-2016-P0001,AAAI-2016-A000003,3
AAAI-2016-P0001,AAAI-2016-A000004,4
AAAI-2016-P0002,AAAI-2016-A000005,1
AAAI-2016-P0002,AAAI-2016-A000006,2
AAAI-2016-P0003,AAAI-2016-A000007,1
AAAI-2016-P0003,AAAI-2016-A000008,2
AAAI-2016-P0003,AAAI-2016-A000009,3
AAAI-2016-P0003,AAAI-2016-A000010,4
AAAI-2016-P0003,AAAI-2016-A000011,5
AAAI-2016-P0003,AAAI-2016-A000012,6
AAAI-2016-P0004,AAAI-2016-A000013,1
AAAI-2016-P0004,AAAI-2016-A000014,2
AAAI-2016-P0004,AAAI-2016-A000015,3
AAAI-2016-P0005,AAAI-2016-A000016,1
AAAI-2016-P0005,AAAI-2016-A000017,2
AAAI-2016-P0005,AAAI-2016-A000018,3
AAAI-2016-P0006,AAAI-2016-A000019,1
AAAI-2016-P0006,AAAI-2016-A000020,2
AAAI-2016-P0006,AAAI-2016-A000021,3
AAAI-2016-P0006,AAAI-2016-A000022,4
AAAI-2016-P0006,AAAI-2016-A000023,5
AAAI-2016-P0007,AAAI-2016-A000024,1
AAAI-2016-P0007,AAAI-2016-A000025,2
AAAI-2016-P0007,AAAI-2016-A000026,3
AAAI-2016-P0008,AAAI-2016-A000027,1
AAAI-2016-P0008,AAAI-2016-A000028,2
AAAI-2016-P0008,AAAI-2016-A000029,3
AAAI-2016-P0008,AAAI-2016-A000030,4
AAAI-2016-P0009,AAAI-2016-A000031,1
AAAI-2016-P0009,AAAI-2016-A000032,2
AAAI-2016-P0010,AAAI-2016-A000033,1
AAAI-2016-P0010,AAAI-2016-A000034,2
AAAI-2016-P0010,AAAI-2016-A000035,3
AAAI-2016-P0010,AAAI-2016-A000036,4
AAAI-2016-P0010,AAAI-2016-A000037,5
AAAI-2016-P0011,AAAI-2016-A000038,1
AAAI-2016-P0011,AAAI-2016-A000039,2
AAAI-2016-P0011,AAAI-2016-A000040,3
AAAI-2016-P0011,AAAI-2016-A000041,4
AAAI-2016-P0011,AAAI-2016-A000042,5
AAAI-2016-P0012,AAAI-2016-A000043,1
AAAI-2016-P0012,AAAI-2016-A000044,2
AAAI-2016-P0012,AAAI-2016-A000045,3
AAAI-2016-P0012,AAAI-2016-A000046,4
AAAI-2016-P0012,AAAI-2016-A000047,5
AAAI-2016-P0013,AAAI-2016-A000048,1
AAAI-2016-P0013,AAAI-2016-A000049,2
AAAI-2016-P0013,AAAI-2016-A000050,3
AAAI-2016-P0013,AAAI-2016-A000051,4
AAAI-2016-P0014,AAAI-2016-A000052,1
AAAI-2016-P0014,AAAI-2016-A000053,2
AAAI-2016-P0014,AAAI-2016-A000054,3
AAAI-2016-P0014,AAAI-2016-A000055,4
AAAI-2016-P0015,AAAI-2016-A000056,1
AAAI-2016-P0015,AAAI-2016-A000057,2
AAAI-2016-P0015,AAAI-2016-A000058,3
AAAI-2016-P0015,AAAI-2016-A000059,4
AAAI-2016-P0015,AAAI-2016-A000060,5
AAAI-2016-P0015,AAAI-2016-A000061,6
AAAI-2016-P0016,AAAI-2016-A000062,1
AAAI-2016-P0016,AAAI-2016-A000063,2
AAAI-2016-P0017,AAAI-2016-A000064,1
AAAI-2016-P0017,AAAI-2016-A000065,2
AAAI-2016-P0017,AAAI-2016-A000066,3
AAAI-2016-P0017,AAAI-2016-A000067,4
AAAI-2016-P0018,AAAI-2016-A000068,1
AAAI-2016-P0018,AAAI-2016-A000069,2
AAAI-2016-P0018,AAAI-2016-A000070,3
AAAI-2016-P0018,AAAI-2016-A000071,4
AAAI-2016-P0019,AAAI-2016-A000072,1
AAAI-2016-P0019,AAAI-2016-A000073,2
AAAI-2016-P0019,AAAI-2016-A000074,3
AAAI-2016-P0019,AAAI-2016-A000075,4
AAAI-2016-P0019,AAAI-2016-A000076,5
AAAI-2016-P0019,AAAI-2016-A000077,6
AAAI-2016-P0019,AAAI-2016-A000078,7
AAAI-2016-P0020,AAAI-2016-A000079,1
AAAI-2016-P0020,AAAI-2016-A000080,2
AAAI-2016-P0020,AAAI-2016-A000081,3
AAAI-2016-P0020,AAAI-2016-A000082,4
AAAI-2016-P0020,AAAI-2016-A000083,5
AAAI-2016-P0021,AAAI-2016-A000084,1
AAAI-2016-P0021,AAAI-2016-A000085,2
AAAI-2016-P0021,AAAI-2016-A000086,3
AAAI-2016-P0021,AAAI-2016-A000087,4
AAAI-2016-P0021,AAAI-2016-A000088,5
AAAI-2016-P0022,AAAI-2016-A000089,1
AAAI-2016-P0022,AAAI-2016-A000090,2
AAAI-2016-P0022,AAAI-2016-A000091,3
AAAI-2016-P0022,AAAI-2016-A000092,4
AAAI-2016-P0022,AAAI-2016-A000093,5
AAAI-2016-P0023,AAAI-2016-A000094,1
AAAI-2016-P0023,AAAI-2016-A000095,2
AAAI-2016-P0023,AAAI-2016-A000096,3
AAAI-2016-P0023,AAAI-2016-A000097,4
AAAI-2016-P0023,AAAI-2016-A000098,5
AAAI-2016-P0023,AAAI-2016-A000099,6
AAAI-2016-P0024,AAAI-2016-A000100,1
AAAI-2016-P0024,AAAI-2016-A000101,2
AAAI-2016-P0024,AAAI-2016-A000102,3
AAAI-2016-P0025,AAAI-2016-A000103,1
AAAI-2016-P0025,AAAI-2016-A000104,2
AAAI-2016-P0025,AAAI-2016-A000105,3
AAAI-2016-P0025,AAAI-2016-A000106,4
