author_id,author_name,institution,country,conference,year
ICML-2018-A000001,Marc Abeille,"Criteo, Paris, France",France,ICML,2018
ICML-2018-A000002,Alessandro Lazaric,"Facebook AI Research, Paris, France.",France,ICML,2018
ICML-2018-A000003,David Abel,"Department of Computer Science, Brown University.",UNKNOWN,ICML,2018
ICML-2018-A000004,Dilip Arumugam,"Department of Computer Science, Brown University.",UNKNOWN,ICML,2018
ICML-2018-A000005,Lucas Lehnert,"Department of Computer Science, Brown University.",UNKNOWN,ICML,2018
ICML-2018-A000006,Michael Littman,"Department of Computer Science, Brown University.",UNKNOWN,ICML,2018
ICML-2018-A000007,David Abel,"Department of Computer Science, Brown University, Providence, RI .",UNKNOWN,ICML,2018
ICML-2018-A000008,Yuu Jinnai,"Department of Computer Science, Brown University, Providence, RI .",UNKNOWN,ICML,2018
ICML-2018-A000009,Sophie Yue Guo,"Department of Computer Science, Brown University, Providence, RI .",UNKNOWN,ICML,2018
ICML-2018-A000010,George Konidaris,"Department of Computer Science, Brown University, Providence, RI .",UNKNOWN,ICML,2018
ICML-2018-A000011,Michael Littman,"Department of Computer Science, Brown University, Providence, RI .",UNKNOWN,ICML,2018
ICML-2018-A000012,Jayadev Acharya,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000013,Gautam Kamath,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000014,Ziteng Sun,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000015,Huanyu Zhang,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000016,Panos Achlioptas,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000017,Olga Diamanti,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000018,Ioannis Mitliagkas,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000019,Leonidas Guibas,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000020,Tameem Adel,"University of Cambridge, UK",United Kingdom,ICML,2018
ICML-2018-A000021,Zoubin Ghahramani,"University of Cambridge, UK",United Kingdom,ICML,2018
ICML-2018-A000022,Adrian Weller,"University of Cambridge, UK",United Kingdom,ICML,2018
ICML-2018-A000023,Alekh Agarwal,"Microsoft Research, New York",UNKNOWN,ICML,2018
ICML-2018-A000024,Alina Beygelzimer,"Yahoo! Research, New York.",UNKNOWN,ICML,2018
ICML-2018-A000025,Miroslav Dudik,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000026,John Langford,"Microsoft Research, New York",UNKNOWN,ICML,2018
ICML-2018-A000027,Hanna Wallach,"Microsoft Research, New York",UNKNOWN,ICML,2018
ICML-2018-A000028,Arpit Agarwal,"Department of Computer and Information Science, University of Pennsylvania, Philadelphia, USA.",United States,ICML,2018
ICML-2018-A000029,Prathamesh Patil,"Department of Computer and Information Science, University of Pennsylvania, Philadelphia, USA.",United States,ICML,2018
ICML-2018-A000030,Shivani Agarwal,"Department of Computer and Information Science, University of Pennsylvania, Philadelphia, USA.",United States,ICML,2018
ICML-2018-A000031,Amirali Aghazadeh,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000032,Ryan Spring,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000033,Daniel Lejeune,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000034,Gautam Dasarathy,Department of Electrical and Computer,UNKNOWN,ICML,2018
ICML-2018-A000035,Anshumali Shrivastava,"Department of Computer Science, Rice University, Houston, Texas",UNKNOWN,ICML,2018
ICML-2018-A000036,baraniuk,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000037,Raj Agrawal,Computer Science and Artificial Intelligence Laboratory,UNKNOWN,ICML,2018
ICML-2018-A000038,Caroline Uhler,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000039,Tamara Broderick,Computer Science and Artificial Intelligence Laboratory,UNKNOWN,ICML,2018
ICML-2018-A000040,Shipra Agrawal,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000041,Morteza Zadimoghaddam,Google Research.,UNKNOWN,ICML,2018
ICML-2018-A000042,Vahab Mirrokni,Google Research.,UNKNOWN,ICML,2018
ICML-2018-A000043,Sungsoo Ahn,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000044,Michael Chertkov,"Theoretical Division, T- & Center for Nonlinear Studies",UNKNOWN,ICML,2018
ICML-2018-A000045,Adrian Weller,"University of Cambridge, UK",United Kingdom,ICML,2018
ICML-2018-A000046,Jinwoo Shin,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000047,Samuel K. Ainsworth,"Paul G. Allen School of Computer Science and Engineering, University of Washington",UNKNOWN,ICML,2018
ICML-2018-A000048,Nicholas J. Foti,"Paul G. Allen School of Computer Science and Engineering, University of Washington",UNKNOWN,ICML,2018
ICML-2018-A000049,Adrian K. C. Lee,Institute for Learning &,UNKNOWN,ICML,2018
ICML-2018-A000050,Emily B. Fox,"Paul G. Allen School of Computer Science and Engineering, University of Washington",UNKNOWN,ICML,2018
ICML-2018-A000051,Ahmed Alaa,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000052,Mihaela Schaar,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000053,Ahmed Alaa,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000054,Mihaela Schaar,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000055,Ibrahim Alabdulmohsin,Ibrahim Alabdulmohsin,UNKNOWN,ICML,2018
ICML-2018-A000056,Alexander Alemi,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000057,Ben Poole,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000058,Ian Fischer,Google AI,UNKNOWN,ICML,2018
ICML-2018-A000059,Joshua Dillon,UNKNOWN,UNKNOWN,ICML,2018
ICML-2018-A000060,Rif A. Saurous,Google AI,UNKNOWN,ICML,2018
ICML-2018-A000061,Kevin Murphy,Google AI,UNKNOWN,ICML,2018
ICML-2018-A000062,Maryam Aliakbarpour,"USA Department of Computer Science, USC, Los Angeles, CA",United States,ICML,2018
