paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
ICML-2016-P0001,ICML-2016-A000001,Nihar Shah,stacked,2,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0001.txt,http://proceedings.mlr.press/v48/shaha16.pdf
ICML-2016-P0001,ICML-2016-A000002,Dengyong Zhou,stacked,2,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0001.txt,http://proceedings.mlr.press/v48/shaha16.pdf
ICML-2016-P0001,ICML-2016-A000001,Nihar Shah,shared,3,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0001.txt,http://proceedings.mlr.press/v48/shaha16.pdf
ICML-2016-P0001,ICML-2016-A000002,Dengyong Zhou,shared,3,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0001.txt,http://proceedings.mlr.press/v48/shaha16.pdf
ICML-2016-P0002,ICML-2016-A000003,Nihar Shah,symbol,1,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000004,Sivaraman Balakrishnan,symbol,1,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000005,Aditya Guntuboyina,symbol,1,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000006,Martin Wainwright,symbol,1,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000003,Nihar Shah,stacked,2,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000004,Sivaraman Balakrishnan,stacked,2,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000005,Aditya Guntuboyina,stacked,2,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000006,Martin Wainwright,stacked,2,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000003,Nihar Shah,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000004,Sivaraman Balakrishnan,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000005,Aditya Guntuboyina,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0002,ICML-2016-A000006,Martin Wainwright,shared,3,0,4,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0002.txt,http://proceedings.mlr.press/v48/shahb16.pdf
ICML-2016-P0003,ICML-2016-A000007,Adrian Weller,symbol,1,0,1,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0003.txt,http://proceedings.mlr.press/v48/weller16.pdf
ICML-2016-P0003,ICML-2016-A000007,Adrian Weller,stacked,2,0,1,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0003.txt,http://proceedings.mlr.press/v48/weller16.pdf
ICML-2016-P0003,ICML-2016-A000007,Adrian Weller,shared,3,0,1,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0003.txt,http://proceedings.mlr.press/v48/weller16.pdf
ICML-2016-P0004,ICML-2016-A000008,Uri Shaham,stacked,2,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000009,Xiuyuan Cheng,stacked,2,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000010,Omer Dror,stacked,2,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000011,Ariel Jaffe,stacked,2,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000012,Boaz Nadler,stacked,2,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000013,Joseph Chang,stacked,2,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000014,Yuval Kluger,stacked,2,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000008,Uri Shaham,shared,3,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000009,Xiuyuan Cheng,shared,3,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000010,Omer Dror,shared,3,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000011,Ariel Jaffe,shared,3,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000012,Boaz Nadler,shared,3,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000013,Joseph Chang,shared,3,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0004,ICML-2016-A000014,Yuval Kluger,shared,3,0,7,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0004.txt,http://proceedings.mlr.press/v48/shaham16.pdf
ICML-2016-P0005,ICML-2016-A000015,Zhilin Yang,stacked,2,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0005.txt,http://proceedings.mlr.press/v48/yanga16.pdf
ICML-2016-P0005,ICML-2016-A000016,William Cohen,stacked,2,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0005.txt,http://proceedings.mlr.press/v48/yanga16.pdf
ICML-2016-P0005,ICML-2016-A000017,Ruslan Salakhudinov,stacked,2,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0005.txt,http://proceedings.mlr.press/v48/yanga16.pdf
ICML-2016-P0005,ICML-2016-A000015,Zhilin Yang,shared,3,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0005.txt,http://proceedings.mlr.press/v48/yanga16.pdf
ICML-2016-P0005,ICML-2016-A000016,William Cohen,shared,3,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0005.txt,http://proceedings.mlr.press/v48/yanga16.pdf
ICML-2016-P0005,ICML-2016-A000017,Ruslan Salakhudinov,shared,3,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0005.txt,http://proceedings.mlr.press/v48/yanga16.pdf
ICML-2016-P0006,ICML-2016-A000018,Chelsea Finn,stacked,2,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0006.txt,http://proceedings.mlr.press/v48/finn16.pdf
ICML-2016-P0006,ICML-2016-A000019,Sergey Levine,stacked,2,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0006.txt,http://proceedings.mlr.press/v48/finn16.pdf
ICML-2016-P0006,ICML-2016-A000020,Pieter Abbeel,stacked,2,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0006.txt,http://proceedings.mlr.press/v48/finn16.pdf
ICML-2016-P0006,ICML-2016-A000018,Chelsea Finn,shared,3,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0006.txt,http://proceedings.mlr.press/v48/finn16.pdf
ICML-2016-P0006,ICML-2016-A000019,Sergey Levine,shared,3,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0006.txt,http://proceedings.mlr.press/v48/finn16.pdf
ICML-2016-P0006,ICML-2016-A000020,Pieter Abbeel,shared,3,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0006.txt,http://proceedings.mlr.press/v48/finn16.pdf
ICML-2016-P0007,ICML-2016-A000021,Pengtao Xie,symbol,1,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0007.txt,http://proceedings.mlr.press/v48/xiea16.pdf
ICML-2016-P0007,ICML-2016-A000022,Jun Zhu,symbol,1,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0007.txt,http://proceedings.mlr.press/v48/xiea16.pdf
ICML-2016-P0007,ICML-2016-A000023,Eric Xing,symbol,1,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0007.txt,http://proceedings.mlr.press/v48/xiea16.pdf
ICML-2016-P0007,ICML-2016-A000021,Pengtao Xie,stacked,2,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0007.txt,http://proceedings.mlr.press/v48/xiea16.pdf
ICML-2016-P0007,ICML-2016-A000022,Jun Zhu,stacked,2,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0007.txt,http://proceedings.mlr.press/v48/xiea16.pdf
ICML-2016-P0007,ICML-2016-A000023,Eric Xing,stacked,2,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0007.txt,http://proceedings.mlr.press/v48/xiea16.pdf
ICML-2016-P0007,ICML-2016-A000021,Pengtao Xie,shared,3,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0007.txt,http://proceedings.mlr.press/v48/xiea16.pdf
ICML-2016-P0007,ICML-2016-A000022,Jun Zhu,shared,3,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0007.txt,http://proceedings.mlr.press/v48/xiea16.pdf
ICML-2016-P0007,ICML-2016-A000023,Eric Xing,shared,3,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0007.txt,http://proceedings.mlr.press/v48/xiea16.pdf
ICML-2016-P0008,ICML-2016-A000024,Kirthevasan Kandasamy,symbol,1,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0008.txt,http://proceedings.mlr.press/v48/kandasamy16.pdf
ICML-2016-P0008,ICML-2016-A000025,Yaoliang Yu,symbol,1,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0008.txt,http://proceedings.mlr.press/v48/kandasamy16.pdf
ICML-2016-P0008,ICML-2016-A000024,Kirthevasan Kandasamy,stacked,2,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0008.txt,http://proceedings.mlr.press/v48/kandasamy16.pdf
ICML-2016-P0008,ICML-2016-A000025,Yaoliang Yu,stacked,2,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0008.txt,http://proceedings.mlr.press/v48/kandasamy16.pdf
ICML-2016-P0008,ICML-2016-A000024,Kirthevasan Kandasamy,shared,3,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0008.txt,http://proceedings.mlr.press/v48/kandasamy16.pdf
ICML-2016-P0008,ICML-2016-A000025,Yaoliang Yu,shared,3,0,2,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0008.txt,http://proceedings.mlr.press/v48/kandasamy16.pdf
ICML-2016-P0009,ICML-2016-A000026,Young Lee,symbol,1,0,3,UNKNOWN,-1000,data/raw/icml/2016/first_pages/ICML-2016-P0009.txt,http://proceedings.mlr.press/v48/leea16.pdf
