paper_id,author_id,author_position
NEURIPS-2018-P0001,NEURIPS-2018-A000001,1
NEURIPS-2018-P0001,NEURIPS-2018-A000002,2
NEURIPS-2018-P0001,NEURIPS-2018-A000003,3
NEURIPS-2018-P0001,NEURIPS-2018-A000004,4
NEURIPS-2018-P0002,NEURIPS-2018-A000005,1
NEURIPS-2018-P0002,NEURIPS-2018-A000006,2
NEURIPS-2018-P0002,NEURIPS-2018-A000007,3
NEURIPS-2018-P0002,NEURIPS-2018-A000008,4
NEURIPS-2018-P0003,NEURIPS-2018-A000009,1
NEURIPS-2018-P0003,NEURIPS-2018-A000010,2
NEURIPS-2018-P0004,NEURIPS-2018-A000011,1
NEURIPS-2018-P0004,NEURIPS-2018-A000012,2
NEURIPS-2018-P0005,NEURIPS-2018-A000013,1
NEURIPS-2018-P0005,NEURIPS-2018-A000014,2
NEURIPS-2018-P0005,NEURIPS-2018-A000015,3
NEURIPS-2018-P0006,NEURIPS-2018-A000016,1
NEURIPS-2018-P0006,NEURIPS-2018-A000017,2
NEURIPS-2018-P0006,NEURIPS-2018-A000018,3
NEURIPS-2018-P0006,NEURIPS-2018-A000019,4
NEURIPS-2018-P0007,NEURIPS-2018-A000020,1
NEURIPS-2018-P0007,NEURIPS-2018-A000021,2
NEURIPS-2018-P0007,NEURIPS-2018-A000022,3
NEURIPS-2018-P0008,NEURIPS-2018-A000023,1
NEURIPS-2018-P0008,NEURIPS-2018-A000024,2
NEURIPS-2018-P0009,NEURIPS-2018-A000025,1
NEURIPS-2018-P0009,NEURIPS-2018-A000026,2
NEURIPS-2018-P0009,NEURIPS-2018-A000027,3
NEURIPS-2018-P0009,NEURIPS-2018-A000028,4
NEURIPS-2018-P0010,NEURIPS-2018-A000029,1
NEURIPS-2018-P0011,NEURIPS-2018-A000030,1
NEURIPS-2018-P0011,NEURIPS-2018-A000031,2
NEURIPS-2018-P0012,NEURIPS-2018-A000032,1
NEURIPS-2018-P0012,NEURIPS-2018-A000033,2
NEURIPS-2018-P0012,NEURIPS-2018-A000034,3
NEURIPS-2018-P0013,NEURIPS-2018-A000035,1
NEURIPS-2018-P0013,NEURIPS-2018-A000036,2
NEURIPS-2018-P0013,NEURIPS-2018-A000037,3
NEURIPS-2018-P0013,NEURIPS-2018-A000038,4
NEURIPS-2018-P0014,NEURIPS-2018-A000039,1
NEURIPS-2018-P0014,NEURIPS-2018-A000040,2
NEURIPS-2018-P0014,NEURIPS-2018-A000041,3
NEURIPS-2018-P0014,NEURIPS-2018-A000042,4
NEURIPS-2018-P0015,NEURIPS-2018-A000043,1
NEURIPS-2018-P0015,NEURIPS-2018-A000044,2
NEURIPS-2018-P0015,NEURIPS-2018-A000045,3
NEURIPS-2018-P0016,NEURIPS-2018-A000046,1
NEURIPS-2018-P0016,NEURIPS-2018-A000047,2
NEURIPS-2018-P0017,NEURIPS-2018-A000048,1
NEURIPS-2018-P0017,NEURIPS-2018-A000049,2
NEURIPS-2018-P0017,NEURIPS-2018-A000050,3
NEURIPS-2018-P0017,NEURIPS-2018-A000051,4
NEURIPS-2018-P0017,NEURIPS-2018-A000052,5
NEURIPS-2018-P0017,NEURIPS-2018-A000053,6
NEURIPS-2018-P0018,NEURIPS-2018-A000054,1
NEURIPS-2018-P0018,NEURIPS-2018-A000055,2
NEURIPS-2018-P0018,NEURIPS-2018-A000056,3
NEURIPS-2018-P0018,NEURIPS-2018-A000057,4
NEURIPS-2018-P0019,NEURIPS-2018-A000058,1
