author_id,author_name,country,institution,conference,year,source_url,source_note
ICML-2018-A000001,Marc Abeille,France,"Criteo, Paris, France",ICML,2018,http://proceedings.mlr.press/v80/abeille18a/abeille18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICML-2018-A000002,Alessandro Lazaric,France,"Facebook AI Research, Paris, France.",ICML,2018,http://proceedings.mlr.press/v80/abeille18a/abeille18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICML-2018-A000003,David Abel,United States,"Department of Computer Science, Brown University.",ICML,2018,http://proceedings.mlr.press/v80/abel18a/abel18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000004,Dilip Arumugam,United States,"Department of Computer Science, Brown University.",ICML,2018,http://proceedings.mlr.press/v80/abel18a/abel18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000005,Lucas Lehnert,United States,"Department of Computer Science, Brown University.",ICML,2018,http://proceedings.mlr.press/v80/abel18a/abel18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000006,Michael Littman,United States,"Department of Computer Science, Brown University.",ICML,2018,http://proceedings.mlr.press/v80/abel18a/abel18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000007,David Abel,United States,"Department of Computer Science, Brown University, Providence, RI .",ICML,2018,http://proceedings.mlr.press/v80/abel18b/abel18b.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000008,Yuu Jinnai,United States,"Department of Computer Science, Brown University, Providence, RI .",ICML,2018,http://proceedings.mlr.press/v80/abel18b/abel18b.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000009,Sophie Yue Guo,United States,"Department of Computer Science, Brown University, Providence, RI .",ICML,2018,http://proceedings.mlr.press/v80/abel18b/abel18b.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000010,George Konidaris,United States,"Department of Computer Science, Brown University, Providence, RI .",ICML,2018,http://proceedings.mlr.press/v80/abel18b/abel18b.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000011,Michael Littman,United States,"Department of Computer Science, Brown University, Providence, RI .",ICML,2018,http://proceedings.mlr.press/v80/abel18b/abel18b.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000012,Jayadev Acharya,United States,UNKNOWN,ICML,2018,https://proceedings.mlr.press/v80/acharya18a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
ICML-2018-A000013,Gautam Kamath,United States,UNKNOWN,ICML,2018,https://proceedings.mlr.press/v80/acharya18a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
ICML-2018-A000014,Ziteng Sun,United States,UNKNOWN,ICML,2018,https://proceedings.mlr.press/v80/acharya18a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
ICML-2018-A000015,Huanyu Zhang,United States,UNKNOWN,ICML,2018,https://proceedings.mlr.press/v80/acharya18a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
ICML-2018-A000016,Panos Achlioptas,United States,UNKNOWN,ICML,2018,https://proceedings.mlr.press/v80/achlioptas18a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
ICML-2018-A000017,Olga Diamanti,Canada,UNKNOWN,ICML,2018,https://proceedings.mlr.press/v80/achlioptas18a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
ICML-2018-A000018,Ioannis Mitliagkas,UNKNOWN,UNKNOWN,ICML,2018,https://proceedings.mlr.press/v80/achlioptas18a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2018-A000019,Leonidas Guibas,United States,UNKNOWN,ICML,2018,https://proceedings.mlr.press/v80/achlioptas18a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
ICML-2018-A000020,Tameem Adel,United Kingdom,"University of Cambridge, UK",ICML,2018,http://proceedings.mlr.press/v80/adel18a/adel18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICML-2018-A000021,Zoubin Ghahramani,United Kingdom,"University of Cambridge, UK",ICML,2018,http://proceedings.mlr.press/v80/adel18a/adel18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICML-2018-A000022,Adrian Weller,United Kingdom,"University of Cambridge, UK",ICML,2018,http://proceedings.mlr.press/v80/adel18a/adel18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICML-2018-A000023,Alekh Agarwal,United States,"Microsoft Research, New York",ICML,2018,http://proceedings.mlr.press/v80/agarwal18a/agarwal18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000024,Alina Beygelzimer,United States,"Yahoo! Research, New York.",ICML,2018,http://proceedings.mlr.press/v80/agarwal18a/agarwal18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000025,Miroslav Dudik,UNKNOWN,UNKNOWN,ICML,2018,https://proceedings.mlr.press/v80/agarwal18a.html,Parsed from PMLR proceedings page; affiliation enrichment pending from PDF first pages
ICML-2018-A000026,John Langford,United States,"Microsoft Research, New York",ICML,2018,http://proceedings.mlr.press/v80/agarwal18a/agarwal18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000027,Hanna Wallach,United States,"Microsoft Research, New York",ICML,2018,http://proceedings.mlr.press/v80/agarwal18a/agarwal18a.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
ICML-2018-A000028,Arpit Agarwal,United States,"Department of Computer and Information Science, University of Pennsylvania, Philadelphia, USA.",ICML,2018,http://proceedings.mlr.press/v80/agarwal18b/agarwal18b.pdf,Affiliation parsed from local first-page text extracted from paper PDF
ICML-2018-A000029,Prathamesh Patil,United States,"Department of Computer and Information Science, University of Pennsylvania, Philadelphia, USA.",ICML,2018,http://proceedings.mlr.press/v80/agarwal18b/agarwal18b.pdf,Affiliation parsed from local first-page text extracted from paper PDF
