author_id,author_name,country,institution,conference,year,source_url,source_note
AAAI-2015-A000001,Jun Li,China,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",AAAI,2015,https://cdn.aaai.org/ojs/9786/9786-13-13314-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000002,Heyou Chang,China,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",AAAI,2015,https://cdn.aaai.org/ojs/9786/9786-13-13314-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000003,Jian Yang,China,"School of Computer Science and Technology Nanjing University of Science and Technology, Nanjing, China.",AAAI,2015,https://cdn.aaai.org/ojs/9786/9786-13-13314-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000004,Xi Peng,China | Singapore,"Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Singapore College of Computer Science, Sichuan University, Chengdu , P.R. China.",AAAI,2015,https://cdn.aaai.org/ojs/9788/9788-13-13316-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000005,Zhang Yi,China | Singapore,"Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Singapore College of Computer Science, Sichuan University, Chengdu , P.R. China.",AAAI,2015,https://cdn.aaai.org/ojs/9788/9788-13-13316-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000006,Huajin Tang,China | Singapore,"Institute for Infocomm Research, Agency for Science, Technology and Research (A*STAR), Singapore College of Computer Science, Sichuan University, Chengdu , P.R. China.",AAAI,2015,https://cdn.aaai.org/ojs/9788/9788-13-13316-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000007,Wenhan Luo,UNKNOWN,UNKNOWN,AAAI,2015,https://aaai.org/papers/9789-automatic-topic-discovery-for-multi-object-tracking/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2015-A000008,Björn Stenger,UNKNOWN,UNKNOWN,AAAI,2015,https://aaai.org/papers/9789-automatic-topic-discovery-for-multi-object-tracking/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2015-A000009,Xiaowei Zhao,UNKNOWN,UNKNOWN,AAAI,2015,https://aaai.org/papers/9789-automatic-topic-discovery-for-multi-object-tracking/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2015-A000010,Tae-Kyun Kim,South Korea,UNKNOWN,AAAI,2015,https://aaai.org/papers/9789-automatic-topic-discovery-for-multi-object-tracking/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000011,Yuchen Guo,China,"School of Software, Tsinghua University, Beijing , China",AAAI,2015,https://cdn.aaai.org/ojs/9792/9792-13-13320-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000012,Guiguang Ding,China,"School of Software, Tsinghua University, Beijing , China",AAAI,2015,https://cdn.aaai.org/ojs/9792/9792-13-13320-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000013,Xiaoming Jin,China,"School of Software, Tsinghua University, Beijing , China",AAAI,2015,https://cdn.aaai.org/ojs/9792/9792-13-13320-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000014,Jianmin Wang,China,"School of Software, Tsinghua University, Beijing , China",AAAI,2015,https://cdn.aaai.org/ojs/9792/9792-13-13320-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000015,Haonan Yu,United States,UNKNOWN,AAAI,2015,https://aaai.org/papers/9790-learning-to-describe-video-with-weak-supervision-by-exploiting-negative-sentential-information/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000016,Jeffrey Siskind,United States,UNKNOWN,AAAI,2015,https://aaai.org/papers/9790-learning-to-describe-video-with-weak-supervision-by-exploiting-negative-sentential-information/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000017,Junchi Yan,China,UNKNOWN,AAAI,2015,https://aaai.org/papers/9791-multi-view-point-registration-via-alternating-optimization/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000018,Jun Wang,United States | China,UNKNOWN,AAAI,2015,https://aaai.org/papers/9791-multi-view-point-registration-via-alternating-optimization/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000019,Hongyuan Zha,United States | China,UNKNOWN,AAAI,2015,https://aaai.org/papers/9791-multi-view-point-registration-via-alternating-optimization/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000020,Xiaokang Yang,China,UNKNOWN,AAAI,2015,https://aaai.org/papers/9791-multi-view-point-registration-via-alternating-optimization/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000021,Stephen Chu,China,UNKNOWN,AAAI,2015,https://aaai.org/papers/9791-multi-view-point-registration-via-alternating-optimization/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000022,Tarek El-Gaaly,United States,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",AAAI,2015,https://cdn.aaai.org/ojs/9793/9793-13-13321-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000023,Vicky Froyen,United States,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",AAAI,2015,https://cdn.aaai.org/ojs/9793/9793-13-13321-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000024,Ahmed Elgammal,United States,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",AAAI,2015,https://cdn.aaai.org/ojs/9793/9793-13-13321-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000025,Jacob Feldman,United States,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",AAAI,2015,https://cdn.aaai.org/ojs/9793/9793-13-13321-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000026,Manish Singh,United States,"Department of Computer Science, Rutgers University Piscataway, NJ , USA Center for Cognitive Science, Department of Psychology, Rutgers University Piscataway, NJ , USA",AAAI,2015,https://cdn.aaai.org/ojs/9793/9793-13-13321-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000027,Jun Guo,China,"Sun Yat-sen University, Guangzhou, P.R.China Microsoft Research, Beijing, P.R.China Sun Yat-sen University, Guangzhou, P.R.China",AAAI,2015,https://cdn.aaai.org/ojs/9794/9794-13-13322-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000028,Changhu Wang,China,"Sun Yat-sen University, Guangzhou, P.R.China Microsoft Research, Beijing, P.R.China Sun Yat-sen University, Guangzhou, P.R.China",AAAI,2015,https://cdn.aaai.org/ojs/9794/9794-13-13322-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000029,Hongyang Chao,China,"Sun Yat-sen University, Guangzhou, P.R.China Microsoft Research, Beijing, P.R.China Sun Yat-sen University, Guangzhou, P.R.China",AAAI,2015,https://cdn.aaai.org/ojs/9794/9794-13-13322-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000030,Shuo Yang,China,"Department of Information Engineering, The Chinese University of Hong Kong",AAAI,2015,https://cdn.aaai.org/ojs/9796/9796-13-13324-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
AAAI-2015-A000031,Ping Luo,China | Hong Kong,"Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology | Department of Information Engineering, The Chinese University of Hong Kong",AAAI,2015,https://cdn.aaai.org/ojs/9796/9796-13-13324-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
AAAI-2015-A000032,Chen Change Loy,China,"Department of Information Engineering, The Chinese University of Hong Kong | Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology",AAAI,2015,https://cdn.aaai.org/ojs/9796/9796-13-13324-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
AAAI-2015-A000033,Kenneth W. Shum,China,"Department of Information Engineering, The Chinese University of Hong Kong",AAAI,2015,https://cdn.aaai.org/ojs/9796/9796-13-13324-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
AAAI-2015-A000034,Xiaoou Tang,China,"Department of Information Engineering, The Chinese University of Hong Kong | Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology",AAAI,2015,https://cdn.aaai.org/ojs/9796/9796-13-13324-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
AAAI-2015-A000035,Erjin Zhou,China,"Tsinghua University, Beijing, China",AAAI,2015,https://cdn.aaai.org/ojs/9795/9795-13-13323-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000036,Haoqiang Fan,China,"Tsinghua University, Beijing, China",AAAI,2015,https://cdn.aaai.org/ojs/9795/9795-13-13323-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000037,Zhimin Cao,China,"Tsinghua University, Beijing, China",AAAI,2015,https://cdn.aaai.org/ojs/9795/9795-13-13323-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000038,Yuning Jiang,China,"Tsinghua University, Beijing, China",AAAI,2015,https://cdn.aaai.org/ojs/9795/9795-13-13323-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000039,Qi Yin,China,"Tsinghua University, Beijing, China",AAAI,2015,https://cdn.aaai.org/ojs/9795/9795-13-13323-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000040,Chaochao Lu,China,Department of Information Engineering The Chinese University of Hong Kong,AAAI,2015,https://cdn.aaai.org/ojs/9797/9797-13-13325-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
AAAI-2015-A000041,Xiaoou Tang,China,Department of Information Engineering The Chinese University of Hong Kong,AAAI,2015,https://cdn.aaai.org/ojs/9797/9797-13-13325-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
AAAI-2015-A000042,Chao Zhu,China,"Institute of Computer Science and Technology, Peking University Beijing , China",AAAI,2015,https://cdn.aaai.org/ojs/9798/9798-13-13326-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000043,Yuxin Peng,China,"Institute of Computer Science and Technology, Peking University Beijing , China",AAAI,2015,https://cdn.aaai.org/ojs/9798/9798-13-13326-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000044,Jayanta Dutta,United States,UNKNOWN,AAAI,2015,https://aaai.org/papers/9799-online-detection-of-abnormal-events-using-incremental-coding-length/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000045,Bonny Banerjee,United States,UNKNOWN,AAAI,2015,https://aaai.org/papers/9799-online-detection-of-abnormal-events-using-incremental-coding-length/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages; Country inferred from full first-page text using local Ollama model
AAAI-2015-A000046,Chuang Gan,China,"Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China",AAAI,2015,https://cdn.aaai.org/ojs/9800/9800-13-13328-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000047,Ming Lin,United States,"School of Computer Science, Carnegie Mellon University, Pittsburgh, USA",AAAI,2015,https://cdn.aaai.org/ojs/9800/9800-13-13328-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000048,Yi Yang,Australia,"Centre for Quantum Computation and Intelligent Systems, University of Technology Sydney, Sydney, Australia",AAAI,2015,https://cdn.aaai.org/ojs/9800/9800-13-13328-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000049,Yueting Zhuang,China,"College of Computer Science, Zhejiang University, Zhejiang, China",AAAI,2015,https://cdn.aaai.org/ojs/9800/9800-13-13328-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF
AAAI-2015-A000050,Alexander G.Hauptmann,UNKNOWN,UNKNOWN,AAAI,2015,https://aaai.org/papers/9800-exploring-semantic-inter-class-relationships-sir-for-zero-shot-action-recognition/,Parsed from AAAI track pages or OJS issues; affiliation enrichment pending from PDF first pages
AAAI-2015-A000051,Bonnie Dorr,United States,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",AAAI,2015,https://cdn.aaai.org/ojs/9766/9766-13-13294-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
AAAI-2015-A000052,Lucian Galescu,United States,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",AAAI,2015,https://cdn.aaai.org/ojs/9766/9766-13-13294-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
AAAI-2015-A000053,Ian Perera,United States,"Institute for Human and Machine Cognition, SE Osceola Avenue, Ocala, FL",AAAI,2015,https://cdn.aaai.org/ojs/9766/9766-13-13294-1-2-20201228.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
