paper_id,author_id,author_position
AAAI-2015-P0001,AAAI-2015-A000001,1
AAAI-2015-P0001,AAAI-2015-A000002,2
AAAI-2015-P0001,AAAI-2015-A000003,3
AAAI-2015-P0002,AAAI-2015-A000004,1
AAAI-2015-P0002,AAAI-2015-A000005,2
AAAI-2015-P0002,AAAI-2015-A000006,3
AAAI-2015-P0003,AAAI-2015-A000007,1
AAAI-2015-P0003,AAAI-2015-A000008,2
AAAI-2015-P0003,AAAI-2015-A000009,3
AAAI-2015-P0003,AAAI-2015-A000010,4
AAAI-2015-P0004,AAAI-2015-A000011,1
AAAI-2015-P0004,AAAI-2015-A000012,2
AAAI-2015-P0004,AAAI-2015-A000013,3
AAAI-2015-P0004,AAAI-2015-A000014,4
AAAI-2015-P0005,AAAI-2015-A000015,1
AAAI-2015-P0005,AAAI-2015-A000016,2
AAAI-2015-P0006,AAAI-2015-A000017,1
AAAI-2015-P0006,AAAI-2015-A000018,2
AAAI-2015-P0006,AAAI-2015-A000019,3
AAAI-2015-P0006,AAAI-2015-A000020,4
AAAI-2015-P0006,AAAI-2015-A000021,5
AAAI-2015-P0007,AAAI-2015-A000022,1
AAAI-2015-P0007,AAAI-2015-A000023,2
AAAI-2015-P0007,AAAI-2015-A000024,3
AAAI-2015-P0007,AAAI-2015-A000025,4
AAAI-2015-P0007,AAAI-2015-A000026,5
AAAI-2015-P0008,AAAI-2015-A000027,1
AAAI-2015-P0008,AAAI-2015-A000028,2
AAAI-2015-P0008,AAAI-2015-A000029,3
AAAI-2015-P0009,AAAI-2015-A000030,1
AAAI-2015-P0009,AAAI-2015-A000031,2
AAAI-2015-P0009,AAAI-2015-A000032,3
AAAI-2015-P0009,AAAI-2015-A000033,4
AAAI-2015-P0009,AAAI-2015-A000034,5
AAAI-2015-P0010,AAAI-2015-A000035,1
AAAI-2015-P0010,AAAI-2015-A000036,2
AAAI-2015-P0010,AAAI-2015-A000037,3
AAAI-2015-P0010,AAAI-2015-A000038,4
AAAI-2015-P0010,AAAI-2015-A000039,5
AAAI-2015-P0011,AAAI-2015-A000040,1
AAAI-2015-P0011,AAAI-2015-A000041,2
AAAI-2015-P0012,AAAI-2015-A000042,1
AAAI-2015-P0012,AAAI-2015-A000043,2
AAAI-2015-P0013,AAAI-2015-A000044,1
AAAI-2015-P0013,AAAI-2015-A000045,2
AAAI-2015-P0014,AAAI-2015-A000046,1
AAAI-2015-P0014,AAAI-2015-A000047,2
AAAI-2015-P0014,AAAI-2015-A000048,3
