paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,candidate_score,first_page_text_path,source_url
ICML-2021-P0001,ICML-2021-A000001,Majid Abdolshah,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0001.txt,http://proceedings.mlr.press/v139/abdolshah21a/abdolshah21a.pdf
ICML-2021-P0001,ICML-2021-A000002,Hung Le,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0001.txt,http://proceedings.mlr.press/v139/abdolshah21a/abdolshah21a.pdf
ICML-2021-P0001,ICML-2021-A000003,Thommen Karimpanal George,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0001.txt,http://proceedings.mlr.press/v139/abdolshah21a/abdolshah21a.pdf
ICML-2021-P0001,ICML-2021-A000004,Sunil Gupta,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0001.txt,http://proceedings.mlr.press/v139/abdolshah21a/abdolshah21a.pdf
ICML-2021-P0001,ICML-2021-A000005,Santu Rana,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0001.txt,http://proceedings.mlr.press/v139/abdolshah21a/abdolshah21a.pdf
ICML-2021-P0001,ICML-2021-A000006,Svetha Venkatesh,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0001.txt,http://proceedings.mlr.press/v139/abdolshah21a/abdolshah21a.pdf
ICML-2021-P0002,ICML-2021-A000007,Kuruge Darshana Abeyrathna,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0002.txt,http://proceedings.mlr.press/v139/abeyrathna21a/abeyrathna21a.pdf
ICML-2021-P0002,ICML-2021-A000008,Bimal Bhattarai,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0002.txt,http://proceedings.mlr.press/v139/abeyrathna21a/abeyrathna21a.pdf
ICML-2021-P0002,ICML-2021-A000009,Morten Goodwin,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0002.txt,http://proceedings.mlr.press/v139/abeyrathna21a/abeyrathna21a.pdf
ICML-2021-P0002,ICML-2021-A000010,Saeed Rahimi Gorji,numbered,no_viable_candidate,UNKNOWN,-1000,data/raw/icml/2021/first_pages/ICML-2021-P0002.txt,http://proceedings.mlr.press/v139/abeyrathna21a/abeyrathna21a.pdf
