paper_id,author_id,author_position
AAAI-2018-P0001,AAAI-2018-A000001,1
AAAI-2018-P0001,AAAI-2018-A000002,2
AAAI-2018-P0001,AAAI-2018-A000003,3
AAAI-2018-P0001,AAAI-2018-A000004,4
AAAI-2018-P0001,AAAI-2018-A000005,5
AAAI-2018-P0002,AAAI-2018-A000006,1
AAAI-2018-P0002,AAAI-2018-A000007,2
AAAI-2018-P0003,AAAI-2018-A000008,1
AAAI-2018-P0003,AAAI-2018-A000009,2
AAAI-2018-P0003,AAAI-2018-A000010,3
AAAI-2018-P0003,AAAI-2018-A000011,4
AAAI-2018-P0003,AAAI-2018-A000012,5
AAAI-2018-P0004,AAAI-2018-A000013,1
AAAI-2018-P0004,AAAI-2018-A000014,2
AAAI-2018-P0004,AAAI-2018-A000015,3
AAAI-2018-P0005,AAAI-2018-A000016,1
AAAI-2018-P0005,AAAI-2018-A000017,2
AAAI-2018-P0005,AAAI-2018-A000018,3
AAAI-2018-P0005,AAAI-2018-A000019,4
AAAI-2018-P0005,AAAI-2018-A000020,5
AAAI-2018-P0006,AAAI-2018-A000021,1
AAAI-2018-P0006,AAAI-2018-A000022,2
AAAI-2018-P0006,AAAI-2018-A000023,3
AAAI-2018-P0006,AAAI-2018-A000024,4
AAAI-2018-P0006,AAAI-2018-A000025,5
AAAI-2018-P0007,AAAI-2018-A000026,1
AAAI-2018-P0007,AAAI-2018-A000027,2
AAAI-2018-P0008,AAAI-2018-A000028,1
AAAI-2018-P0008,AAAI-2018-A000029,2
AAAI-2018-P0008,AAAI-2018-A000030,3
AAAI-2018-P0008,AAAI-2018-A000031,4
AAAI-2018-P0009,AAAI-2018-A000032,1
AAAI-2018-P0009,AAAI-2018-A000033,2
AAAI-2018-P0009,AAAI-2018-A000034,3
AAAI-2018-P0009,AAAI-2018-A000035,4
AAAI-2018-P0010,AAAI-2018-A000036,1
AAAI-2018-P0010,AAAI-2018-A000037,2
AAAI-2018-P0010,AAAI-2018-A000038,3
AAAI-2018-P0010,AAAI-2018-A000039,4
AAAI-2018-P0010,AAAI-2018-A000040,5
AAAI-2018-P0010,AAAI-2018-A000041,6
AAAI-2018-P0011,AAAI-2018-A000042,1
AAAI-2018-P0011,AAAI-2018-A000043,2
AAAI-2018-P0011,AAAI-2018-A000044,3
AAAI-2018-P0011,AAAI-2018-A000045,4
AAAI-2018-P0011,AAAI-2018-A000046,5
AAAI-2018-P0012,AAAI-2018-A000047,1
AAAI-2018-P0012,AAAI-2018-A000048,2
AAAI-2018-P0013,AAAI-2018-A000049,1
AAAI-2018-P0013,AAAI-2018-A000050,2
AAAI-2018-P0013,AAAI-2018-A000051,3
AAAI-2018-P0013,AAAI-2018-A000052,4
AAAI-2018-P0013,AAAI-2018-A000053,5
AAAI-2018-P0013,AAAI-2018-A000054,6
AAAI-2018-P0014,AAAI-2018-A000055,1
AAAI-2018-P0014,AAAI-2018-A000056,2
AAAI-2018-P0014,AAAI-2018-A000057,3
AAAI-2018-P0014,AAAI-2018-A000058,4
AAAI-2018-P0014,AAAI-2018-A000059,5
AAAI-2018-P0014,AAAI-2018-A000060,6
AAAI-2018-P0015,AAAI-2018-A000061,1
AAAI-2018-P0015,AAAI-2018-A000062,2
AAAI-2018-P0015,AAAI-2018-A000063,3
AAAI-2018-P0016,AAAI-2018-A000064,1
AAAI-2018-P0016,AAAI-2018-A000065,2
AAAI-2018-P0017,AAAI-2018-A000066,1
AAAI-2018-P0017,AAAI-2018-A000067,2
AAAI-2018-P0017,AAAI-2018-A000068,3
AAAI-2018-P0017,AAAI-2018-A000069,4
AAAI-2018-P0017,AAAI-2018-A000070,5
AAAI-2018-P0017,AAAI-2018-A000071,6
AAAI-2018-P0018,AAAI-2018-A000072,1
AAAI-2018-P0018,AAAI-2018-A000073,2
AAAI-2018-P0018,AAAI-2018-A000074,3
AAAI-2018-P0019,AAAI-2018-A000075,1
AAAI-2018-P0019,AAAI-2018-A000076,2
AAAI-2018-P0019,AAAI-2018-A000077,3
AAAI-2018-P0020,AAAI-2018-A000078,1
AAAI-2018-P0020,AAAI-2018-A000079,2
AAAI-2018-P0020,AAAI-2018-A000080,3
AAAI-2018-P0020,AAAI-2018-A000081,4
AAAI-2018-P0020,AAAI-2018-A000082,5
AAAI-2018-P0020,AAAI-2018-A000083,6
AAAI-2018-P0021,AAAI-2018-A000084,1
AAAI-2018-P0021,AAAI-2018-A000085,2
AAAI-2018-P0021,AAAI-2018-A000086,3
AAAI-2018-P0021,AAAI-2018-A000087,4
