paper_id,title,author_ids,conference,year,source_url
NEURIPS-2016-P0001,Eliciting Categorical Data for Optimal Aggregation,NEURIPS-2016-A000001|NEURIPS-2016-A000002|NEURIPS-2016-A000003,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/018b59ce1fd616d874afad0f44ba338d-Abstract.html
NEURIPS-2016-P0002,A Locally Adaptive Normal Distribution,NEURIPS-2016-A000004|NEURIPS-2016-A000005|NEURIPS-2016-A000006,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/01931a6925d3de09e5f87419d9d55055-Abstract.html
NEURIPS-2016-P0003,Tagger: Deep Unsupervised Perceptual Grouping,NEURIPS-2016-A000007|NEURIPS-2016-A000008|NEURIPS-2016-A000009|NEURIPS-2016-A000010|NEURIPS-2016-A000011|NEURIPS-2016-A000012,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/01eee509ee2f68dc6014898c309e86bf-Abstract.html
NEURIPS-2016-P0004,Online Bayesian Moment Matching for Topic Modeling with Unknown Number of Topics,NEURIPS-2016-A000013|NEURIPS-2016-A000014,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/0233f3bb964cf325a30f8b1c2ed2da93-Abstract.html
NEURIPS-2016-P0005,Conditional Generative Moment-Matching Networks,NEURIPS-2016-A000015|NEURIPS-2016-A000016|NEURIPS-2016-A000017|NEURIPS-2016-A000018,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/0245952ecff55018e2a459517fdb40e3-Abstract.html
NEURIPS-2016-P0006,Collaborative Recurrent Autoencoder: Recommend while Learning to Fill in the Blanks,NEURIPS-2016-A000019|NEURIPS-2016-A000020|NEURIPS-2016-A000021,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/0266e33d3f546cb5436a10798e657d97-Abstract.html
NEURIPS-2016-P0007,Bayesian Intermittent Demand Forecasting for Large Inventories,NEURIPS-2016-A000022|NEURIPS-2016-A000023|NEURIPS-2016-A000024,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/03255088ed63354a54e0e5ed957e9008-Abstract.html
NEURIPS-2016-P0008,Visual Dynamics: Probabilistic Future Frame Synthesis via Cross Convolutional Networks,NEURIPS-2016-A000025|NEURIPS-2016-A000026|NEURIPS-2016-A000027|NEURIPS-2016-A000028,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/03afdbd66e7929b125f8597834fa83a4-Abstract.html
NEURIPS-2016-P0009,Achieving budget-optimality with adaptive schemes in crowdsourcing,NEURIPS-2016-A000029|NEURIPS-2016-A000030,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/03e7ef47cee6fa4ae7567394b99912b7-Abstract.html
NEURIPS-2016-P0010,Stochastic Gradient Richardson-Romberg Markov Chain Monte Carlo,NEURIPS-2016-A000031|NEURIPS-2016-A000032|NEURIPS-2016-A000033|NEURIPS-2016-A000034|NEURIPS-2016-A000035,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/03f544613917945245041ea1581df0c2-Abstract.html
NEURIPS-2016-P0011,Generating Videos with Scene Dynamics,NEURIPS-2016-A000036|NEURIPS-2016-A000037|NEURIPS-2016-A000038,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/04025959b191f8f9de3f924f0940515f-Abstract.html
NEURIPS-2016-P0012,Approximate maximum entropy principles via Goemans-Williamson with applications to provable variational methods,NEURIPS-2016-A000039|NEURIPS-2016-A000040,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/046ddf96c233a273fd390c3d0b1a9aa4-Abstract.html
NEURIPS-2016-P0013,Convolutional Neural Networks on Graphs with Fast Localized Spectral Filtering,NEURIPS-2016-A000041|NEURIPS-2016-A000042|NEURIPS-2016-A000043,NeurIPS,2016,https://proceedings.neurips.cc/paper_files/paper/2016/hash/04df4d434d481c5bb723be1b6df1ee65-Abstract.html
