paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
ECCV-2024-P0001,ECCV-2024-A000001,Jacopo Bonato,stacked,2,3,3,"Leonardo Labs, Rome, Italy",4,data/raw/eccv/2024/first_pages/ECCV-2024-P0001.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0001,ECCV-2024-A000002,Marco Cotogni,stacked,2,3,3,"Leonardo Labs, Rome, Italy",4,data/raw/eccv/2024/first_pages/ECCV-2024-P0001.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0001,ECCV-2024-A000003,Luigi Sabetta,stacked,2,3,3,"Leonardo Labs, Rome, Italy",4,data/raw/eccv/2024/first_pages/ECCV-2024-P0001.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0001,ECCV-2024-A000001,Jacopo Bonato,shared,3,3,3,"Leonardo Labs, Rome, Italy",4,data/raw/eccv/2024/first_pages/ECCV-2024-P0001.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0001,ECCV-2024-A000002,Marco Cotogni,shared,3,3,3,"Leonardo Labs, Rome, Italy",4,data/raw/eccv/2024/first_pages/ECCV-2024-P0001.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0001,ECCV-2024-A000003,Luigi Sabetta,shared,3,3,3,"Leonardo Labs, Rome, Italy",4,data/raw/eccv/2024/first_pages/ECCV-2024-P0001.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000004,Jingkang Yang,numbered,0,3,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",6,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000005,Yuhao Dong,numbered,0,3,6,UNKNOWN,-1000,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000006,Shuai Liu,numbered,0,3,6,UNKNOWN,-1000,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000007,Bo Li,numbered,0,3,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000008,Ziyue Wang,numbered,0,3,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000009,Haoran Tan et al.,numbered,0,3,6,UNKNOWN,-1000,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000004,Jingkang Yang,stacked,2,5,6,"Haoran Tan4 , Chencheng Jiang5 , Jiamu Kang3 , Yuanhan Zhang1 , Kaiyang Zhou6 , and Ziwei Liu1(B) S-Lab, Nanyang Technological University, Singapore, Singapore",6,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000005,Yuhao Dong,stacked,2,5,6,"Haoran Tan4 , Chencheng Jiang5 , Jiamu Kang3 , Yuanhan Zhang1 , Kaiyang Zhou6 , and Ziwei Liu1(B) S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000006,Shuai Liu,stacked,2,5,6,"Haoran Tan4 , Chencheng Jiang5 , Jiamu Kang3 , Yuanhan Zhang1 , Kaiyang Zhou6 , and Ziwei Liu1(B) S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000007,Bo Li,stacked,2,5,6,"Haoran Tan4 , Chencheng Jiang5 , Jiamu Kang3 , Yuanhan Zhang1 , Kaiyang Zhou6 , and Ziwei Liu1(B) S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000008,Ziyue Wang,stacked,2,5,6,"Haoran Tan4 , Chencheng Jiang5 , Jiamu Kang3 , Yuanhan Zhang1 , Kaiyang Zhou6 , and Ziwei Liu1(B) S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000009,Haoran Tan et al.,stacked,2,5,6,UNKNOWN,-1000,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000004,Jingkang Yang,shared,3,6,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",6,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000005,Yuhao Dong,shared,3,6,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000006,Shuai Liu,shared,3,6,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000007,Bo Li,shared,3,6,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000008,Ziyue Wang,shared,3,6,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0002,ECCV-2024-A000009,Haoran Tan et al.,shared,3,6,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0002.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000010,Binzhu Xie,numbered,0,5,6,"Beijing University of Posts and Telecommunications, Beijing, China",4,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000011,Sicheng Zhang,numbered,0,5,6,"Khalifa University, Abu Dhabi, UAE",2,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000012,Zitang Zhou,numbered,0,5,6,"Beijing University of Posts and Telecommunications, Beijing, China",4,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000013,Bo Li,numbered,0,5,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",6,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000014,Yuanhan Zhang,numbered,0,5,6,"S-Lab, Nanyang Technological University, Singapore, Singapore",6,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000015,Jack Hessel et al.,numbered,0,5,6,UNKNOWN,-1000,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000010,Binzhu Xie,stacked,2,5,6,"Jack Hessel4 , Jingkang Yang3 , and Ziwei Liu3(B) Beijing University of Posts and Telecommunications, Beijing, China Khalifa University, Abu Dhabi, UAE S-Lab, Nanyang Technological University, Singapore, Singapore",1,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000011,Sicheng Zhang,stacked,2,5,6,"Jack Hessel4 , Jingkang Yang3 , and Ziwei Liu3(B) Beijing University of Posts and Telecommunications, Beijing, China Khalifa University, Abu Dhabi, UAE S-Lab, Nanyang Technological University, Singapore, Singapore",1,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000012,Zitang Zhou,stacked,2,5,6,"Jack Hessel4 , Jingkang Yang3 , and Ziwei Liu3(B) Beijing University of Posts and Telecommunications, Beijing, China Khalifa University, Abu Dhabi, UAE S-Lab, Nanyang Technological University, Singapore, Singapore",1,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
ECCV-2024-P0003,ECCV-2024-A000013,Bo Li,stacked,2,5,6,"Jack Hessel4 , Jingkang Yang3 , and Ziwei Liu3(B) Beijing University of Posts and Telecommunications, Beijing, China Khalifa University, Abu Dhabi, UAE S-Lab, Nanyang Technological University, Singapore, Singapore",1,data/raw/eccv/2024/first_pages/ECCV-2024-P0003.txt,https://link.springer.com/book/9783031732317
