author_id,author_name,institution,country,conference,year
AAAI-2019-A000001,Yu-Hang Zhou,"Alibaba Group, Hangzhou, China",China,AAAI,2019
AAAI-2019-A000002,Chen Liang,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000003,Nan Li,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000004,Cheng Yang,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000005,Shenghuo Zhu,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000006,Rong Jin,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000007,Quoc-Tuan Truong,School of Information Systems Singapore Management University,Singapore,AAAI,2019
AAAI-2019-A000008,Hady W. Lauw,School of Information Systems Singapore Management University,Singapore,AAAI,2019
AAAI-2019-A000009,Chun-Hsiang Wang,"Department of Computer Science, National Chengchi University, Taiwan Research Center for Information Technology Innovation, Academia Sinica, Taiwan MOST Joint Research Center for AI Technology and All Vista Healthcare, Taiwan",Taiwan,AAAI,2019
AAAI-2019-A000010,Kang-Chun Fan,"Department of Computer Science, National Chengchi University, Taiwan Research Center for Information Technology Innovation, Academia Sinica, Taiwan MOST Joint Research Center for AI Technology and All Vista Healthcare, Taiwan",Taiwan,AAAI,2019
AAAI-2019-A000011,Chuan-Ju Wang,"Department of Computer Science, National Chengchi University, Taiwan Research Center for Information Technology Innovation, Academia Sinica, Taiwan MOST Joint Research Center for AI Technology and All Vista Healthcare, Taiwan",Taiwan,AAAI,2019
AAAI-2019-A000012,Ming-Feng Tsai,"Department of Computer Science, National Chengchi University, Taiwan Research Center for Information Technology Innovation, Academia Sinica, Taiwan MOST Joint Research Center for AI Technology and All Vista Healthcare, Taiwan",Taiwan,AAAI,2019
AAAI-2019-A000013,Yingkui Wang,"College of Intelligence and Computing, Tianjin University, Tianjin , China",China,AAAI,2019
AAAI-2019-A000014,Di Jin,"College of Intelligence and Computing, Tianjin University, Tianjin , China",China,AAAI,2019
AAAI-2019-A000015,Katarzyna Musial,"Advanced Analytics Institute, School of Software, University of Technology Sydney, Australia",Australia,AAAI,2019
AAAI-2019-A000016,Jianwu Dang,"College of Intelligence and Computing, Tianjin University, Tianjin , China | School of Information Science, Japan Advanced Institute of Science and Technology, Japan",China | Japan,AAAI,2019
AAAI-2019-A000017,Zhuo Wang,"Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China | School of Cyber Security, University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2019
AAAI-2019-A000018,Weiping Wang,"Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China",China,AAAI,2019
AAAI-2019-A000019,Chaokun Wang,"School of Software, Tsinghua University, Beijing, China",China,AAAI,2019
AAAI-2019-A000020,Xiaoyan Gu,"Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China",China,AAAI,2019
AAAI-2019-A000021,Bo Li,"Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China",China,AAAI,2019
AAAI-2019-A000022,Dan Meng,"Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China",China,AAAI,2019
AAAI-2019-A000023,Hong Wen,Alibaba Group Hangzhou Dianzi University University of Technology Sydney,China | Australia,AAAI,2019
AAAI-2019-A000024,Jing Zhang,Alibaba Group Hangzhou Dianzi University University of Technology Sydney,China | Australia,AAAI,2019
AAAI-2019-A000025,Quan Lin,Alibaba Group Hangzhou Dianzi University University of Technology Sydney,China | Australia,AAAI,2019
AAAI-2019-A000026,Keping Yang,Alibaba Group Hangzhou Dianzi University University of Technology Sydney,China | Australia,AAAI,2019
AAAI-2019-A000027,Pipei Huang,Alibaba Group Hangzhou Dianzi University University of Technology Sydney,China | Australia,AAAI,2019
AAAI-2019-A000028,Shu Wu,Center for Research on Intelligent Perception and Computing | University of Chinese Academy of Sciences,China,AAAI,2019
AAAI-2019-A000029,Yuyuan Tang,"School of Computer and Communication Engineering, University of Science and Technology Beijing",China,AAAI,2019
AAAI-2019-A000030,Yanqiao Zhu,"School of Software Engineering, Tongji University",China,AAAI,2019
AAAI-2019-A000031,Liang Wang,Center for Research on Intelligent Perception and Computing | University of Chinese Academy of Sciences,China,AAAI,2019
AAAI-2019-A000032,Xing Xie,Microsoft Research Asia,China,AAAI,2019
AAAI-2019-A000033,Tieniu Tan,Center for Research on Intelligent Perception and Computing | University of Chinese Academy of Sciences,China,AAAI,2019
AAAI-2019-A000034,Jing Xiao,"National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, China | Collaborative Innovation Center of Geospatial Technology, China | Research Institute of Wuhan University in Jiangsu, Jiangsu, China",China,AAAI,2019
AAAI-2019-A000035,Liang Liao,"National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, China | Collaborative Innovation Center of Geospatial Technology, China | Research Institute of Wuhan University in Jiangsu, Jiangsu, China",China,AAAI,2019
AAAI-2019-A000036,Qiegen Liu,"School of Electronic Information Engineering, Nanchang University, China",China,AAAI,2019
AAAI-2019-A000037,Ruimin Hu,"National Engineering Research Center for Multimedia Software, School of Computer Science, Wuhan University, China | Collaborative Innovation Center of Geospatial Technology, China",China,AAAI,2019
AAAI-2019-A000038,Haitao Xiong,"School of Computer and Information Engineering, Beijing Technology and Business University, Beijing, China",China,AAAI,2019
AAAI-2019-A000039,Hongfu Liu,"Michtom School of Computer Science, Brandeis University, Waltham, USA",United States,AAAI,2019
AAAI-2019-A000040,Bineng Zhong,"chool of Computer Science and Technology, Huaqiao University, Xiamen, China",China,AAAI,2019
AAAI-2019-A000041,Yun Fu,"Department of Electrical and Computer Engineering, Northeastern University, Boston, USA",United States,AAAI,2019
AAAI-2019-A000042,Nan Xu,"Institute of Automation, Chinese Academy of Sciences University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2019
AAAI-2019-A000043,Wenji Mao,"Institute of Automation, Chinese Academy of Sciences University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2019
AAAI-2019-A000044,Guandan Chen,"Institute of Automation, Chinese Academy of Sciences University of Chinese Academy of Sciences, Beijing, China",China,AAAI,2019
AAAI-2019-A000045,Peng Xu,"School of Digital Media, Jiangnan University, China Center of Smart Health, Hong Kong Polytechnic University, Hong Kong Advanced Analytics Institute, University of Technology Sydney, Australia",China | Australia,AAAI,2019
AAAI-2019-A000046,Zhaohong Deng,"School of Digital Media, Jiangnan University, China Center of Smart Health, Hong Kong Polytechnic University, Hong Kong Advanced Analytics Institute, University of Technology Sydney, Australia",China | Australia,AAAI,2019
AAAI-2019-A000047,Kup-Sze Choi,"School of Digital Media, Jiangnan University, China Center of Smart Health, Hong Kong Polytechnic University, Hong Kong Advanced Analytics Institute, University of Technology Sydney, Australia",China | Australia,AAAI,2019
AAAI-2019-A000048,Longbing Cao,"School of Digital Media, Jiangnan University, China Center of Smart Health, Hong Kong Polytechnic University, Hong Kong Advanced Analytics Institute, University of Technology Sydney, Australia",China | Australia,AAAI,2019
AAAI-2019-A000049,Shitong Wang,"School of Digital Media, Jiangnan University, China Center of Smart Health, Hong Kong Polytechnic University, Hong Kong Advanced Analytics Institute, University of Technology Sydney, Australia",China | Australia,AAAI,2019
AAAI-2019-A000050,Xiao Yang,"Pennsylvania State University, Apple, Google, Microsoft",United States,AAAI,2019
AAAI-2019-A000051,Madian Khabsa,"Pennsylvania State University, Apple, Google, Microsoft",United States,AAAI,2019
AAAI-2019-A000052,Miaosen Wang,"Pennsylvania State University, Apple, Google, Microsoft",United States,AAAI,2019
AAAI-2019-A000053,Wei Wang,"Pennsylvania State University, Apple, Google, Microsoft",United States,AAAI,2019
AAAI-2019-A000054,Ahmed Hassan Awadallah,"Pennsylvania State University, Apple, Google, Microsoft",United States,AAAI,2019
AAAI-2019-A000055,Daniel Kifer,"Pennsylvania State University, Apple, Google, Microsoft",United States,AAAI,2019
AAAI-2019-A000056,C. Lee Giles,"Pennsylvania State University, Apple, Google, Microsoft",United States,AAAI,2019
AAAI-2019-A000057,Xun Yang,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000058,Yunshan Ma,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000059,Lizi Liao,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000060,Meng Wang,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000061,Tat-Seng Chua,UNKNOWN,UNKNOWN,AAAI,2019
AAAI-2019-A000062,Qian Yu,Department of Systems Engineering and Engineering Management The Chinese University of Hong Kong,China,AAAI,2019
AAAI-2019-A000063,Wai Lam,Department of Systems Engineering and Engineering Management The Chinese University of Hong Kong,China,AAAI,2019
AAAI-2019-A000064,Yujin Yuan,Zhejiang University,China,AAAI,2019
AAAI-2019-A000065,Liyuan Liu,University of Illinois at Urbana Champaign,United States,AAAI,2019
