author_id,author_name,country,institution,conference,year,source_url,source_note
CVPR-2017-A000001,Damien Teney,Australia,Australian Centre for Visual Technologies The University of Adelaide,CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Teney_Graph-Structured_Representations_for_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2017-A000002,Lingqiao Liu,Australia,Australian Centre for Visual Technologies The University of Adelaide,CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Teney_Graph-Structured_Representations_for_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2017-A000003,Anton van den Hengel,Australia,Australian Centre for Visual Technologies The University of Adelaide,CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Teney_Graph-Structured_Representations_for_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2017-A000004,Hao Zhao,China,"Department of Electronic Engineering, Tsinghua University",CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Zhao_Physics_Inspired_Optimization_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
CVPR-2017-A000005,Ming Lu,China,"Department of Electronic Engineering, Tsinghua University",CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Zhao_Physics_Inspired_Optimization_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
CVPR-2017-A000006,Anbang Yao,China,"Cognitive Computing Laboratory, Intel Labs China",CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Zhao_Physics_Inspired_Optimization_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2017-A000007,Yiwen Guo,China,"Cognitive Computing Laboratory, Intel Labs China",CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Zhao_Physics_Inspired_Optimization_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2017-A000008,Yurong Chen,China,"Cognitive Computing Laboratory, Intel Labs China",CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Zhao_Physics_Inspired_Optimization_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
CVPR-2017-A000009,Li Zhang,China,"Department of Electronic Engineering, Tsinghua University",CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Zhao_Physics_Inspired_Optimization_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF; Country inferred from institution using local Ollama model
CVPR-2017-A000010,Felix Juefei-Xu,United States,Carnegie Mellon University,CVPR,2017,https://openaccess.thecvf.com/content_cvpr_2017/papers/Juefei-Xu_Local_Binary_Convolutional_CVPR_2017_paper.pdf,Affiliation parsed from local first-page text extracted from paper PDF
