paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,institution_normalized,candidate_score,first_page_text_path,source_url
ICML-2023-P0001,ICML-2023-A000001,Anders Aamand,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0001.txt,https://proceedings.mlr.press/v202/aamand23a/aamand23a.pdf
ICML-2023-P0001,ICML-2023-A000002,Alexandr Andoni,numbered,best_scoring_candidate,"Data Science Institute, Columbia","Data Science Institute, Columbia",2,data/raw/icml/2023/first_pages/ICML-2023-P0001.txt,https://proceedings.mlr.press/v202/aamand23a/aamand23a.pdf
ICML-2023-P0001,ICML-2023-A000003,Justin Y. Chen,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0001.txt,https://proceedings.mlr.press/v202/aamand23a/aamand23a.pdf
ICML-2023-P0001,ICML-2023-A000004,Piotr Indyk,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0001.txt,https://proceedings.mlr.press/v202/aamand23a/aamand23a.pdf
ICML-2023-P0001,ICML-2023-A000005,Shyam Narayanan,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0001.txt,https://proceedings.mlr.press/v202/aamand23a/aamand23a.pdf
ICML-2023-P0001,ICML-2023-A000006,Sandeep Silwal,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0001.txt,https://proceedings.mlr.press/v202/aamand23a/aamand23a.pdf
ICML-2023-P0002,ICML-2023-A000007,Ahmed Abbas,numbered,complete_numbered_variant,"MPI for Informatics, Saarland Informatics Campus, Germany","MPI for Informatics, Saarland Informatics Campus, Germany",2,data/raw/icml/2023/first_pages/ICML-2023-P0002.txt,https://proceedings.mlr.press/v202/abbas23a/abbas23a.pdf
ICML-2023-P0002,ICML-2023-A000008,Paul Swoboda,numbered,complete_numbered_variant,"MPI for Informatics, Saarland Informatics Campus, Germany","MPI for Informatics, Saarland Informatics Campus, Germany",2,data/raw/icml/2023/first_pages/ICML-2023-P0002.txt,https://proceedings.mlr.press/v202/abbas23a/abbas23a.pdf
ICML-2023-P0003,ICML-2023-A000009,Emmanuel Abbe,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0003.txt,https://proceedings.mlr.press/v202/abbe23a/abbe23a.pdf
ICML-2023-P0003,ICML-2023-A000010,Samy Bengio,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0003.txt,https://proceedings.mlr.press/v202/abbe23a/abbe23a.pdf
ICML-2023-P0003,ICML-2023-A000011,Aryo Lotfi,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0003.txt,https://proceedings.mlr.press/v202/abbe23a/abbe23a.pdf
ICML-2023-P0003,ICML-2023-A000012,Kevin Rizk,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0003.txt,https://proceedings.mlr.press/v202/abbe23a/abbe23a.pdf
ICML-2023-P0004,ICML-2023-A000013,Amirhesam Abedsoltan,numbered,best_scoring_candidate,"Department of Computer Science and Engineering, and","Department of Computer Science and Engineering, and",2,data/raw/icml/2023/first_pages/ICML-2023-P0004.txt,https://proceedings.mlr.press/v202/abedsoltan23a/abedsoltan23a.pdf
ICML-2023-P0004,ICML-2023-A000014,Mikhail Belkin,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0004.txt,https://proceedings.mlr.press/v202/abedsoltan23a/abedsoltan23a.pdf
ICML-2023-P0004,ICML-2023-A000015,Parthe Pandit,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0004.txt,https://proceedings.mlr.press/v202/abedsoltan23a/abedsoltan23a.pdf
ICML-2023-P0005,ICML-2023-A000016,Axel Abels,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,0,data/raw/icml/2023/first_pages/ICML-2023-P0005.txt,https://proceedings.mlr.press/v202/abels23a/abels23a.pdf
ICML-2023-P0005,ICML-2023-A000017,Tom Lenaerts,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,0,data/raw/icml/2023/first_pages/ICML-2023-P0005.txt,https://proceedings.mlr.press/v202/abels23a/abels23a.pdf
ICML-2023-P0005,ICML-2023-A000018,Vito Trianni,numbered,best_scoring_candidate,"Institute of Cognitive Sciences and Technologies, National Research Council, Rome, Italy.","Institute of Cognitive Sciences and Technologies, National Research Council, Rome, Italy.",6,data/raw/icml/2023/first_pages/ICML-2023-P0005.txt,https://proceedings.mlr.press/v202/abels23a/abels23a.pdf
ICML-2023-P0005,ICML-2023-A000019,Ann Nowe,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/icml/2023/first_pages/ICML-2023-P0005.txt,https://proceedings.mlr.press/v202/abels23a/abels23a.pdf
ICML-2023-P0006,ICML-2023-A000020,Naoufal Acharki,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,0,data/raw/icml/2023/first_pages/ICML-2023-P0006.txt,https://proceedings.mlr.press/v202/acharki23a/acharki23a.pdf
ICML-2023-P0006,ICML-2023-A000021,Ramiro Lugo,numbered,best_scoring_candidate,"TotalEnergies One Tech, Palaiseau, France.","TotalEnergies One Tech, Palaiseau, France.",2,data/raw/icml/2023/first_pages/ICML-2023-P0006.txt,https://proceedings.mlr.press/v202/acharki23a/acharki23a.pdf
ICML-2023-P0006,ICML-2023-A000022,Antoine Bertoncello,numbered,best_scoring_candidate,"TotalEnergies One Tech, Palaiseau, France.","TotalEnergies One Tech, Palaiseau, France.",2,data/raw/icml/2023/first_pages/ICML-2023-P0006.txt,https://proceedings.mlr.press/v202/acharki23a/acharki23a.pdf
ICML-2023-P0006,ICML-2023-A000023,Josselin Garnier,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,0,data/raw/icml/2023/first_pages/ICML-2023-P0006.txt,https://proceedings.mlr.press/v202/acharki23a/acharki23a.pdf
ICML-2023-P0007,ICML-2023-A000024,Steven Adams,numbered,best_scoring_candidate,"Delft Center for Systems and Control, Technical University of Delft, Delft","Delft Center for Systems and Control, Technical University of Delft, Delft",4,data/raw/icml/2023/first_pages/ICML-2023-P0007.txt,https://proceedings.mlr.press/v202/adams23a/adams23a.pdf
