paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,institution_normalized,candidate_score,first_page_text_path,source_url
AAAI-2016-P0001,AAAI-2016-A000001,Suvash Sedhain,symbol,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/aaai/2016/first_pages/AAAI-2016-P0001.txt,https://cdn.aaai.org/ojs/9991/9991-13-13519-1-2-20201228.pdf
AAAI-2016-P0001,AAAI-2016-A000002,Aditya Menon,symbol,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/aaai/2016/first_pages/AAAI-2016-P0001.txt,https://cdn.aaai.org/ojs/9991/9991-13-13519-1-2-20201228.pdf
AAAI-2016-P0001,AAAI-2016-A000003,Scott Sanner,symbol,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/aaai/2016/first_pages/AAAI-2016-P0001.txt,https://cdn.aaai.org/ojs/9991/9991-13-13519-1-2-20201228.pdf
AAAI-2016-P0001,AAAI-2016-A000004,Darius Braziunas,symbol,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/aaai/2016/first_pages/AAAI-2016-P0001.txt,https://cdn.aaai.org/ojs/9991/9991-13-13519-1-2-20201228.pdf
AAAI-2016-P0002,AAAI-2016-A000005,Hancheng Ge,stacked,complete_stacked_variant,"Department of Computer Science and Engineering Texas A&M University, USA","Department of Computer Science and Engineering Texas A&M University, USA",6,data/raw/aaai/2016/first_pages/AAAI-2016-P0002.txt,https://cdn.aaai.org/ojs/9989/9989-13-13517-1-2-20201228.pdf
AAAI-2016-P0002,AAAI-2016-A000006,James Caverlee,stacked,complete_stacked_variant,"Department of Computer Science and Engineering Texas A&M University, USA","Department of Computer Science and Engineering Texas A&M University, USA",6,data/raw/aaai/2016/first_pages/AAAI-2016-P0002.txt,https://cdn.aaai.org/ojs/9989/9989-13-13517-1-2-20201228.pdf
AAAI-2016-P0003,AAAI-2016-A000007,Niket Tandon,numbered,complete_numbered_variant,"Max Planck Institute for Informatics, Germany","Max Planck Institute for Informatics, Germany",4,data/raw/aaai/2016/first_pages/AAAI-2016-P0003.txt,https://cdn.aaai.org/ojs/9992/9992-13-13520-1-2-20201228.pdf
AAAI-2016-P0003,AAAI-2016-A000008,Charles Hariman,numbered,complete_numbered_variant,"Max Planck Institute for Informatics, Germany","Max Planck Institute for Informatics, Germany",4,data/raw/aaai/2016/first_pages/AAAI-2016-P0003.txt,https://cdn.aaai.org/ojs/9992/9992-13-13520-1-2-20201228.pdf
AAAI-2016-P0003,AAAI-2016-A000009,Jacopo Urbani,numbered,complete_numbered_variant,"Max Planck Institute for Informatics, Germany | VU University Amsterdam, Netherlands","Max Planck Institute for Informatics, Germany | VU University Amsterdam, Netherlands",7,data/raw/aaai/2016/first_pages/AAAI-2016-P0003.txt,https://cdn.aaai.org/ojs/9992/9992-13-13520-1-2-20201228.pdf
AAAI-2016-P0003,AAAI-2016-A000010,Anna Rohrbach,numbered,complete_numbered_variant,"Max Planck Institute for Informatics, Germany","Max Planck Institute for Informatics, Germany",4,data/raw/aaai/2016/first_pages/AAAI-2016-P0003.txt,https://cdn.aaai.org/ojs/9992/9992-13-13520-1-2-20201228.pdf
