paper_id,author_id,author_position
CVPR-2022-P0001,CVPR-2022-A000001,1
CVPR-2022-P0001,CVPR-2022-A000002,2
CVPR-2022-P0001,CVPR-2022-A000003,3
CVPR-2022-P0001,CVPR-2022-A000004,4
CVPR-2022-P0001,CVPR-2022-A000005,5
CVPR-2022-P0001,CVPR-2022-A000006,6
CVPR-2022-P0002,CVPR-2022-A000007,1
CVPR-2022-P0002,CVPR-2022-A000008,2
CVPR-2022-P0002,CVPR-2022-A000009,3
CVPR-2022-P0003,CVPR-2022-A000010,1
CVPR-2022-P0003,CVPR-2022-A000011,2
CVPR-2022-P0003,CVPR-2022-A000012,3
CVPR-2022-P0003,CVPR-2022-A000013,4
CVPR-2022-P0004,CVPR-2022-A000014,1
CVPR-2022-P0004,CVPR-2022-A000015,2
CVPR-2022-P0005,CVPR-2022-A000016,1
CVPR-2022-P0005,CVPR-2022-A000017,2
CVPR-2022-P0005,CVPR-2022-A000018,3
CVPR-2022-P0005,CVPR-2022-A000019,4
CVPR-2022-P0005,CVPR-2022-A000020,5
CVPR-2022-P0005,CVPR-2022-A000021,6
CVPR-2022-P0006,CVPR-2022-A000022,1
CVPR-2022-P0006,CVPR-2022-A000023,2
CVPR-2022-P0006,CVPR-2022-A000024,3
CVPR-2022-P0006,CVPR-2022-A000025,4
CVPR-2022-P0006,CVPR-2022-A000026,5
CVPR-2022-P0007,CVPR-2022-A000027,1
CVPR-2022-P0007,CVPR-2022-A000028,2
CVPR-2022-P0007,CVPR-2022-A000029,3
CVPR-2022-P0007,CVPR-2022-A000030,4
CVPR-2022-P0007,CVPR-2022-A000031,5
CVPR-2022-P0008,CVPR-2022-A000032,1
CVPR-2022-P0008,CVPR-2022-A000033,2
CVPR-2022-P0008,CVPR-2022-A000034,3
CVPR-2022-P0008,CVPR-2022-A000035,4
CVPR-2022-P0008,CVPR-2022-A000036,5
CVPR-2022-P0008,CVPR-2022-A000037,6
CVPR-2022-P0008,CVPR-2022-A000038,7
CVPR-2022-P0009,CVPR-2022-A000039,1
CVPR-2022-P0009,CVPR-2022-A000040,2
CVPR-2022-P0010,CVPR-2022-A000041,1
CVPR-2022-P0010,CVPR-2022-A000042,2
CVPR-2022-P0010,CVPR-2022-A000043,3
CVPR-2022-P0010,CVPR-2022-A000044,4
CVPR-2022-P0010,CVPR-2022-A000045,5
CVPR-2022-P0011,CVPR-2022-A000046,1
CVPR-2022-P0011,CVPR-2022-A000047,2
CVPR-2022-P0011,CVPR-2022-A000048,3
CVPR-2022-P0011,CVPR-2022-A000049,4
CVPR-2022-P0011,CVPR-2022-A000050,5
CVPR-2022-P0011,CVPR-2022-A000051,6
CVPR-2022-P0012,CVPR-2022-A000052,1
CVPR-2022-P0012,CVPR-2022-A000053,2
CVPR-2022-P0012,CVPR-2022-A000054,3
CVPR-2022-P0012,CVPR-2022-A000055,4
CVPR-2022-P0013,CVPR-2022-A000056,1
CVPR-2022-P0013,CVPR-2022-A000057,2
CVPR-2022-P0013,CVPR-2022-A000058,3
CVPR-2022-P0013,CVPR-2022-A000059,4
CVPR-2022-P0013,CVPR-2022-A000060,5
CVPR-2022-P0013,CVPR-2022-A000061,6
CVPR-2022-P0013,CVPR-2022-A000062,7
CVPR-2022-P0014,CVPR-2022-A000063,1
CVPR-2022-P0014,CVPR-2022-A000064,2
CVPR-2022-P0014,CVPR-2022-A000065,3
CVPR-2022-P0015,CVPR-2022-A000066,1
CVPR-2022-P0015,CVPR-2022-A000067,2
