paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,institution_normalized,candidate_score,first_page_text_path,source_url
NEURIPS-2019-P0001,NEURIPS-2019-A000001,Coline Devin,shared,complete_shared_variant,"University of California, Berkeley","University of California, Berkeley",4,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0001.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00989c20ff1386dc386d8124ebcba1a5-Paper.pdf
NEURIPS-2019-P0001,NEURIPS-2019-A000002,Daniel Geng,shared,complete_shared_variant,"University of California, Berkeley","University of California, Berkeley",4,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0001.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00989c20ff1386dc386d8124ebcba1a5-Paper.pdf
NEURIPS-2019-P0001,NEURIPS-2019-A000003,Pieter Abbeel,shared,complete_shared_variant,"University of California, Berkeley","University of California, Berkeley",4,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0001.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00989c20ff1386dc386d8124ebcba1a5-Paper.pdf
NEURIPS-2019-P0001,NEURIPS-2019-A000004,Trevor Darrell,shared,complete_shared_variant,"University of California, Berkeley","University of California, Berkeley",4,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0001.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00989c20ff1386dc386d8124ebcba1a5-Paper.pdf
NEURIPS-2019-P0001,NEURIPS-2019-A000005,Sergey Levine,shared,complete_shared_variant,"University of California, Berkeley","University of California, Berkeley",4,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0001.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00989c20ff1386dc386d8124ebcba1a5-Paper.pdf
NEURIPS-2019-P0002,NEURIPS-2019-A000006,LU LIU,numbered,no_viable_candidate,UNKNOWN,UNKNOWN,-1000,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0002.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf
NEURIPS-2019-P0002,NEURIPS-2019-A000007,Tianyi Zhou,numbered,best_scoring_candidate,"Paul G. Allen School of Computer Science & Engineering, University of Washington","Paul G. Allen School of Computer Science & Engineering, University of Washington",4,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0002.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf
NEURIPS-2019-P0002,NEURIPS-2019-A000008,Guodong Long,numbered,best_scoring_candidate,"Center for Artificial Intelligence, University of Technology Sydney","Center for Artificial Intelligence, University of Technology Sydney",4,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0002.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf
NEURIPS-2019-P0002,NEURIPS-2019-A000009,Jing Jiang,numbered,best_scoring_candidate,"Center for Artificial Intelligence, University of Technology Sydney","Center for Artificial Intelligence, University of Technology Sydney",4,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0002.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf
NEURIPS-2019-P0002,NEURIPS-2019-A000010,Chengqi Zhang,numbered,best_scoring_candidate,"Center for Artificial Intelligence, University of Technology Sydney","Center for Artificial Intelligence, University of Technology Sydney",4,data/raw/neurips/2019/first_pages/NEURIPS-2019-P0002.txt,https://proceedings.neurips.cc/paper_files/paper/2019/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf
