paper_id,author_id,author_position
ICML-2022-P0001,ICML-2022-A000001,1
ICML-2022-P0001,ICML-2022-A000002,2
ICML-2022-P0002,ICML-2022-A000003,1
ICML-2022-P0002,ICML-2022-A000004,2
ICML-2022-P0002,ICML-2022-A000005,3
ICML-2022-P0002,ICML-2022-A000006,4
ICML-2022-P0002,ICML-2022-A000007,5
ICML-2022-P0003,ICML-2022-A000008,1
ICML-2022-P0003,ICML-2022-A000009,2
ICML-2022-P0003,ICML-2022-A000010,3
ICML-2022-P0003,ICML-2022-A000011,4
ICML-2022-P0004,ICML-2022-A000012,1
ICML-2022-P0004,ICML-2022-A000013,2
ICML-2022-P0004,ICML-2022-A000014,3
ICML-2022-P0004,ICML-2022-A000015,4
ICML-2022-P0004,ICML-2022-A000016,5
ICML-2022-P0004,ICML-2022-A000017,6
ICML-2022-P0005,ICML-2022-A000018,1
ICML-2022-P0005,ICML-2022-A000019,2
ICML-2022-P0005,ICML-2022-A000020,3
ICML-2022-P0006,ICML-2022-A000021,1
ICML-2022-P0006,ICML-2022-A000022,2
ICML-2022-P0006,ICML-2022-A000023,3
ICML-2022-P0007,ICML-2022-A000024,1
ICML-2022-P0007,ICML-2022-A000025,2
ICML-2022-P0007,ICML-2022-A000026,3
ICML-2022-P0007,ICML-2022-A000027,4
ICML-2022-P0007,ICML-2022-A000028,5
ICML-2022-P0008,ICML-2022-A000029,1
ICML-2022-P0008,ICML-2022-A000030,2
ICML-2022-P0009,ICML-2022-A000031,1
ICML-2022-P0009,ICML-2022-A000032,2
ICML-2022-P0009,ICML-2022-A000033,3
ICML-2022-P0009,ICML-2022-A000034,4
ICML-2022-P0010,ICML-2022-A000035,1
ICML-2022-P0010,ICML-2022-A000036,2
ICML-2022-P0010,ICML-2022-A000037,3
ICML-2022-P0011,ICML-2022-A000038,1
ICML-2022-P0011,ICML-2022-A000039,2
ICML-2022-P0011,ICML-2022-A000040,3
ICML-2022-P0011,ICML-2022-A000041,4
ICML-2022-P0011,ICML-2022-A000042,5
ICML-2022-P0011,ICML-2022-A000043,6
ICML-2022-P0011,ICML-2022-A000044,7
ICML-2022-P0012,ICML-2022-A000045,1
ICML-2022-P0012,ICML-2022-A000046,2
ICML-2022-P0012,ICML-2022-A000047,3
ICML-2022-P0013,ICML-2022-A000048,1
ICML-2022-P0013,ICML-2022-A000049,2
ICML-2022-P0013,ICML-2022-A000050,3
ICML-2022-P0014,ICML-2022-A000051,1
ICML-2022-P0014,ICML-2022-A000052,2
ICML-2022-P0014,ICML-2022-A000053,3
ICML-2022-P0014,ICML-2022-A000054,4
ICML-2022-P0015,ICML-2022-A000055,1
ICML-2022-P0015,ICML-2022-A000056,2
ICML-2022-P0015,ICML-2022-A000057,3
ICML-2022-P0015,ICML-2022-A000058,4
ICML-2022-P0016,ICML-2022-A000059,1
ICML-2022-P0016,ICML-2022-A000060,2
ICML-2022-P0016,ICML-2022-A000061,3
ICML-2022-P0016,ICML-2022-A000062,4
ICML-2022-P0017,ICML-2022-A000063,1
ICML-2022-P0017,ICML-2022-A000064,2
ICML-2022-P0017,ICML-2022-A000065,3
ICML-2022-P0018,ICML-2022-A000066,1
ICML-2022-P0018,ICML-2022-A000067,2
ICML-2022-P0018,ICML-2022-A000068,3
ICML-2022-P0019,ICML-2022-A000069,1
ICML-2022-P0019,ICML-2022-A000070,2
ICML-2022-P0019,ICML-2022-A000071,3
ICML-2022-P0019,ICML-2022-A000072,4
ICML-2022-P0019,ICML-2022-A000073,5
ICML-2022-P0019,ICML-2022-A000074,6
ICML-2022-P0020,ICML-2022-A000075,1
ICML-2022-P0020,ICML-2022-A000076,2
ICML-2022-P0020,ICML-2022-A000077,3
