paper_id,author_id,author_position
ECCV-2018-P0001,ECCV-2018-A000001,1
ECCV-2018-P0001,ECCV-2018-A000002,2
ECCV-2018-P0002,ECCV-2018-A000003,1
ECCV-2018-P0002,ECCV-2018-A000004,2
ECCV-2018-P0002,ECCV-2018-A000005,3
ECCV-2018-P0002,ECCV-2018-A000006,4
ECCV-2018-P0002,ECCV-2018-A000007,5
ECCV-2018-P0002,ECCV-2018-A000008,6
ECCV-2018-P0003,ECCV-2018-A000009,1
ECCV-2018-P0003,ECCV-2018-A000010,2
ECCV-2018-P0003,ECCV-2018-A000011,3
ECCV-2018-P0003,ECCV-2018-A000012,4
ECCV-2018-P0003,ECCV-2018-A000013,5
ECCV-2018-P0004,ECCV-2018-A000014,1
ECCV-2018-P0004,ECCV-2018-A000015,2
ECCV-2018-P0004,ECCV-2018-A000016,3
ECCV-2018-P0004,ECCV-2018-A000017,4
ECCV-2018-P0005,ECCV-2018-A000018,1
ECCV-2018-P0005,ECCV-2018-A000019,2
ECCV-2018-P0005,ECCV-2018-A000020,3
ECCV-2018-P0005,ECCV-2018-A000021,4
ECCV-2018-P0006,ECCV-2018-A000022,1
ECCV-2018-P0006,ECCV-2018-A000023,2
ECCV-2018-P0006,ECCV-2018-A000024,3
ECCV-2018-P0006,ECCV-2018-A000025,4
ECCV-2018-P0007,ECCV-2018-A000026,1
ECCV-2018-P0007,ECCV-2018-A000027,2
ECCV-2018-P0007,ECCV-2018-A000028,3
ECCV-2018-P0007,ECCV-2018-A000029,4
ECCV-2018-P0007,ECCV-2018-A000030,5
ECCV-2018-P0008,ECCV-2018-A000031,1
ECCV-2018-P0008,ECCV-2018-A000032,2
ECCV-2018-P0008,ECCV-2018-A000033,3
ECCV-2018-P0008,ECCV-2018-A000034,4
ECCV-2018-P0008,ECCV-2018-A000035,5
ECCV-2018-P0009,ECCV-2018-A000036,1
ECCV-2018-P0009,ECCV-2018-A000037,2
ECCV-2018-P0010,ECCV-2018-A000038,1
ECCV-2018-P0010,ECCV-2018-A000039,2
ECCV-2018-P0010,ECCV-2018-A000040,3
ECCV-2018-P0010,ECCV-2018-A000041,4
ECCV-2018-P0010,ECCV-2018-A000042,5
ECCV-2018-P0011,ECCV-2018-A000043,1
ECCV-2018-P0011,ECCV-2018-A000044,2
ECCV-2018-P0012,ECCV-2018-A000045,1
ECCV-2018-P0012,ECCV-2018-A000046,2
ECCV-2018-P0012,ECCV-2018-A000047,3
ECCV-2018-P0012,ECCV-2018-A000048,4
ECCV-2018-P0013,ECCV-2018-A000049,1
ECCV-2018-P0013,ECCV-2018-A000050,2
ECCV-2018-P0013,ECCV-2018-A000051,3
ECCV-2018-P0013,ECCV-2018-A000052,4
ECCV-2018-P0014,ECCV-2018-A000053,1
ECCV-2018-P0014,ECCV-2018-A000054,2
ECCV-2018-P0014,ECCV-2018-A000055,3
ECCV-2018-P0014,ECCV-2018-A000056,4
ECCV-2018-P0014,ECCV-2018-A000057,5
ECCV-2018-P0015,ECCV-2018-A000058,1
ECCV-2018-P0015,ECCV-2018-A000059,2
ECCV-2018-P0015,ECCV-2018-A000060,3
ECCV-2018-P0015,ECCV-2018-A000061,4
ECCV-2018-P0015,ECCV-2018-A000062,5
ECCV-2018-P0015,ECCV-2018-A000063,6
ECCV-2018-P0016,ECCV-2018-A000064,1
ECCV-2018-P0016,ECCV-2018-A000065,2
ECCV-2018-P0016,ECCV-2018-A000066,3
ECCV-2018-P0017,ECCV-2018-A000067,1
ECCV-2018-P0017,ECCV-2018-A000068,2
ECCV-2018-P0017,ECCV-2018-A000069,3
ECCV-2018-P0018,ECCV-2018-A000070,1
ECCV-2018-P0018,ECCV-2018-A000071,2
ECCV-2018-P0019,ECCV-2018-A000072,1
ECCV-2018-P0019,ECCV-2018-A000073,2
ECCV-2018-P0019,ECCV-2018-A000074,3
ECCV-2018-P0019,ECCV-2018-A000075,4
ECCV-2018-P0019,ECCV-2018-A000076,5
ECCV-2018-P0020,ECCV-2018-A000077,1
ECCV-2018-P0020,ECCV-2018-A000078,2
ECCV-2018-P0020,ECCV-2018-A000079,3
ECCV-2018-P0020,ECCV-2018-A000080,4
ECCV-2018-P0021,ECCV-2018-A000081,1
ECCV-2018-P0021,ECCV-2018-A000082,2
ECCV-2018-P0021,ECCV-2018-A000083,3
ECCV-2018-P0021,ECCV-2018-A000084,4
ECCV-2018-P0021,ECCV-2018-A000085,5
ECCV-2018-P0021,ECCV-2018-A000086,6
ECCV-2018-P0022,ECCV-2018-A000087,1
ECCV-2018-P0022,ECCV-2018-A000088,2
