author_id,author_name,institution,country,conference,year
NEURIPS-2016-A000001,Chien-Ju Ho,"Harvard University wherein agents have differing quality of information, but also respond to incentives. Our model generalizes both categories and enables the joint exploration of optimal elicitation and aggregation. This model enables our exploration, both amount of information about the underlying true label, the principle wants to elicit workers’ private correctly predicts the underlying true label. Ideally, in order to maximize the probability of correctly predicting the ground truth, the principal probability distribution over labels. However, this is not always practical, e.g., agents might not be able to accurately differentiate % and %. In practice, the principal is often constrained to elicit In this work, we explore the joint problem of eliciting and aggregating information for categorical goal is to maximize the probability of correctly predicting the ground truth while incentivizing agents to 30th Conference on Neural Information Processing Systems (NIPS ), Barcelona, Spain.",Spain,NeurIPS,2016
NEURIPS-2016-A000002,Rafael Frongillo,"Harvard University wherein agents have differing quality of information, but also respond to incentives. Our model generalizes both categories and enables the joint exploration of optimal elicitation and aggregation. This model enables our exploration, both amount of information about the underlying true label, the principle wants to elicit workers’ private correctly predicts the underlying true label. Ideally, in order to maximize the probability of correctly predicting the ground truth, the principal probability distribution over labels. However, this is not always practical, e.g., agents might not be able to accurately differentiate % and %. In practice, the principal is often constrained to elicit In this work, we explore the joint problem of eliciting and aggregating information for categorical goal is to maximize the probability of correctly predicting the ground truth while incentivizing agents to 30th Conference on Neural Information Processing Systems (NIPS ), Barcelona, Spain.",Spain,NeurIPS,2016
NEURIPS-2016-A000003,Yiling Chen,"Harvard University wherein agents have differing quality of information, but also respond to incentives. Our model generalizes both categories and enables the joint exploration of optimal elicitation and aggregation. This model enables our exploration, both amount of information about the underlying true label, the principle wants to elicit workers’ private correctly predicts the underlying true label. Ideally, in order to maximize the probability of correctly predicting the ground truth, the principal probability distribution over labels. However, this is not always practical, e.g., agents might not be able to accurately differentiate % and %. In practice, the principal is often constrained to elicit In this work, we explore the joint problem of eliciting and aggregating information for categorical goal is to maximize the probability of correctly predicting the ground truth while incentivizing agents to 30th Conference on Neural Information Processing Systems (NIPS ), Barcelona, Spain.",Spain,NeurIPS,2016
NEURIPS-2016-A000004,Georgios Arvanitidis,"Technical University of Denmark, Lyngby, Denmark",Denmark,NeurIPS,2016
NEURIPS-2016-A000005,Lars K. Hansen,"Technical University of Denmark, Lyngby, Denmark",Denmark,NeurIPS,2016
NEURIPS-2016-A000006,Søren Hauberg,"Technical University of Denmark, Lyngby, Denmark",Denmark,NeurIPS,2016
NEURIPS-2016-A000007,Klaus Greff,UNKNOWN,UNKNOWN,NeurIPS,2016
NEURIPS-2016-A000008,Antti Rasmus,UNKNOWN,UNKNOWN,NeurIPS,2016
NEURIPS-2016-A000009,Mathias Berglund,UNKNOWN,UNKNOWN,NeurIPS,2016
NEURIPS-2016-A000010,Tele Hao,UNKNOWN,UNKNOWN,NeurIPS,2016
NEURIPS-2016-A000011,Harri Valpola,UNKNOWN,Finland,NeurIPS,2016
NEURIPS-2016-A000012,Jürgen Schmidhuber,UNKNOWN,UNKNOWN,NeurIPS,2016
NEURIPS-2016-A000013,Wei-Shou Hsu,"David R. Cheriton School of Computer Science University of Waterloo Wateroo, ON N2L 3G1",Canada,NeurIPS,2016
NEURIPS-2016-A000014,Pascal Poupart,"David R. Cheriton School of Computer Science University of Waterloo Wateroo, ON N2L 3G1",Canada,NeurIPS,2016
NEURIPS-2016-A000015,Yong Ren,"Dept. of Comp. Sci. & Tech., TNList Lab; Center for Bio-Inspired Computing Research State Key Lab for Intell. Tech. & Systems, Tsinghua University, Beijing, China",China,NeurIPS,2016
NEURIPS-2016-A000016,Jun Zhu,"Dept. of Comp. Sci. & Tech., TNList Lab; Center for Bio-Inspired Computing Research State Key Lab for Intell. Tech. & Systems, Tsinghua University, Beijing, China",China,NeurIPS,2016
NEURIPS-2016-A000017,Jialian Li,"Dept. of Comp. Sci. & Tech., TNList Lab; Center for Bio-Inspired Computing Research State Key Lab for Intell. Tech. & Systems, Tsinghua University, Beijing, China",China,NeurIPS,2016
NEURIPS-2016-A000018,Yucen Luo,"Dept. of Comp. Sci. & Tech., TNList Lab; Center for Bio-Inspired Computing Research State Key Lab for Intell. Tech. & Systems, Tsinghua University, Beijing, China",China,NeurIPS,2016
NEURIPS-2016-A000019,Hao Wang,Hong Kong University of Science and Technology,Hong Kong,NeurIPS,2016
