paper_id,author_id,author_name,selected_variant,selection_reason,institution_raw,candidate_score,first_page_text_path,source_url
ICCV-2015-P0001,ICCV-2015-A000001,Mateusz Malinowski,numbered,complete_numbered_variant,"Max Planck Institute for Informatics, Saarbrücken, Germany",4,data/raw/iccv/2015/first_pages/ICCV-2015-P0001.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Malinowski_Ask_Your_Neurons_ICCV_2015_paper.pdf
ICCV-2015-P0001,ICCV-2015-A000002,Marcus Rohrbach,numbered,complete_numbered_variant,"UC Berkeley EECS and ICSI, Berkeley, CA, United States",2,data/raw/iccv/2015/first_pages/ICCV-2015-P0001.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Malinowski_Ask_Your_Neurons_ICCV_2015_paper.pdf
ICCV-2015-P0001,ICCV-2015-A000003,Mario Fritz,numbered,complete_numbered_variant,"Max Planck Institute for Informatics, Saarbrücken, Germany",4,data/raw/iccv/2015/first_pages/ICCV-2015-P0001.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Malinowski_Ask_Your_Neurons_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000004,Hamid Izadinia,symbol,no_viable_candidate,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000005,Fereshteh Sadeghi,symbol,no_viable_candidate,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000006,Santosh K. Divvala,symbol,no_viable_candidate,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000007,Hannaneh Hajishirzi,symbol,no_viable_candidate,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000008,Yejin Choi,symbol,no_viable_candidate,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000009,Ali Farhadi,symbol,no_viable_candidate,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000010,Yukun Zhu,shared,complete_shared_variant,University of Toronto Massachusetts Institute of Technology,4,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000011,Ryan Kiros,shared,complete_shared_variant,University of Toronto Massachusetts Institute of Technology,4,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
