paper_id,author_id,author_name,variant,variant_priority,variant_coverage,author_count,institution_candidate,candidate_score,first_page_text_path,source_url
ICCV-2015-P0001,ICCV-2015-A000001,Mateusz Malinowski,numbered,0,3,3,"Max Planck Institute for Informatics, Saarbrücken, Germany",4,data/raw/iccv/2015/first_pages/ICCV-2015-P0001.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Malinowski_Ask_Your_Neurons_ICCV_2015_paper.pdf
ICCV-2015-P0001,ICCV-2015-A000002,Marcus Rohrbach,numbered,0,3,3,"UC Berkeley EECS and ICSI, Berkeley, CA, United States",2,data/raw/iccv/2015/first_pages/ICCV-2015-P0001.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Malinowski_Ask_Your_Neurons_ICCV_2015_paper.pdf
ICCV-2015-P0001,ICCV-2015-A000003,Mario Fritz,numbered,0,3,3,"Max Planck Institute for Informatics, Saarbrücken, Germany",4,data/raw/iccv/2015/first_pages/ICCV-2015-P0001.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Malinowski_Ask_Your_Neurons_ICCV_2015_paper.pdf
ICCV-2015-P0001,ICCV-2015-A000001,Mateusz Malinowski,shared,3,3,3,"Max Planck Institute for Informatics, Saarbrücken, Germany",4,data/raw/iccv/2015/first_pages/ICCV-2015-P0001.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Malinowski_Ask_Your_Neurons_ICCV_2015_paper.pdf
ICCV-2015-P0001,ICCV-2015-A000002,Marcus Rohrbach,shared,3,3,3,"Max Planck Institute for Informatics, Saarbrücken, Germany",4,data/raw/iccv/2015/first_pages/ICCV-2015-P0001.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Malinowski_Ask_Your_Neurons_ICCV_2015_paper.pdf
ICCV-2015-P0001,ICCV-2015-A000003,Mario Fritz,shared,3,3,3,"Max Planck Institute for Informatics, Saarbrücken, Germany",4,data/raw/iccv/2015/first_pages/ICCV-2015-P0001.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Malinowski_Ask_Your_Neurons_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000004,Hamid Izadinia,symbol,1,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000005,Fereshteh Sadeghi,symbol,1,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000006,Santosh K. Divvala,symbol,1,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000007,Hannaneh Hajishirzi,symbol,1,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000008,Yejin Choi,symbol,1,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000009,Ali Farhadi,symbol,1,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000004,Hamid Izadinia,stacked,2,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000005,Fereshteh Sadeghi,stacked,2,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000006,Santosh K. Divvala,stacked,2,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000007,Hannaneh Hajishirzi,stacked,2,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000008,Yejin Choi,stacked,2,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000009,Ali Farhadi,stacked,2,0,6,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000004,Hamid Izadinia,shared,3,6,6,"Portrait horse Visual Paraphrasing | = = == | Cat standing up . . . . . . Horse jumping : Chimpanzee lying Horse leaping Relative Similarity Bear running Horse legs Horse standing Horse grazing Horse jumping > Bear Cat standing up standing up : Deer Cat standing up standing up Figure : This paper introduces segment-phrase table as a bi-modal resource of correspondences between textual phrases and visual segments. We show that this table facilitates richer semantic understanding and reasoning that are of great potential for both vision and Natural Language Processing (NLP). It allows linguistic constraints to be incorporated into semantic image segmentation (left), and visual cues to improve entailment and paraphrasing (right).",0,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000005,Fereshteh Sadeghi,shared,3,6,6,"Portrait horse Visual Paraphrasing | = = == | Cat standing up . . . . . . Horse jumping : Chimpanzee lying Horse leaping Relative Similarity Bear running Horse legs Horse standing Horse grazing Horse jumping > Bear Cat standing up standing up : Deer Cat standing up standing up Figure : This paper introduces segment-phrase table as a bi-modal resource of correspondences between textual phrases and visual segments. We show that this table facilitates richer semantic understanding and reasoning that are of great potential for both vision and Natural Language Processing (NLP). It allows linguistic constraints to be incorporated into semantic image segmentation (left), and visual cues to improve entailment and paraphrasing (right).",0,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000006,Santosh K. Divvala,shared,3,6,6,"Portrait horse Visual Paraphrasing | = = == | Cat standing up . . . . . . Horse jumping : Chimpanzee lying Horse leaping Relative Similarity Bear running Horse legs Horse standing Horse grazing Horse jumping > Bear Cat standing up standing up : Deer Cat standing up standing up Figure : This paper introduces segment-phrase table as a bi-modal resource of correspondences between textual phrases and visual segments. We show that this table facilitates richer semantic understanding and reasoning that are of great potential for both vision and Natural Language Processing (NLP). It allows linguistic constraints to be incorporated into semantic image segmentation (left), and visual cues to improve entailment and paraphrasing (right).",0,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000007,Hannaneh Hajishirzi,shared,3,6,6,"Portrait horse Visual Paraphrasing | = = == | Cat standing up . . . . . . Horse jumping : Chimpanzee lying Horse leaping Relative Similarity Bear running Horse legs Horse standing Horse grazing Horse jumping > Bear Cat standing up standing up : Deer Cat standing up standing up Figure : This paper introduces segment-phrase table as a bi-modal resource of correspondences between textual phrases and visual segments. We show that this table facilitates richer semantic understanding and reasoning that are of great potential for both vision and Natural Language Processing (NLP). It allows linguistic constraints to be incorporated into semantic image segmentation (left), and visual cues to improve entailment and paraphrasing (right).",0,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000008,Yejin Choi,shared,3,6,6,"Portrait horse Visual Paraphrasing | = = == | Cat standing up . . . . . . Horse jumping : Chimpanzee lying Horse leaping Relative Similarity Bear running Horse legs Horse standing Horse grazing Horse jumping > Bear Cat standing up standing up : Deer Cat standing up standing up Figure : This paper introduces segment-phrase table as a bi-modal resource of correspondences between textual phrases and visual segments. We show that this table facilitates richer semantic understanding and reasoning that are of great potential for both vision and Natural Language Processing (NLP). It allows linguistic constraints to be incorporated into semantic image segmentation (left), and visual cues to improve entailment and paraphrasing (right).",0,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0002,ICCV-2015-A000009,Ali Farhadi,shared,3,6,6,"Portrait horse Visual Paraphrasing | = = == | Cat standing up . . . . . . Horse jumping : Chimpanzee lying Horse leaping Relative Similarity Bear running Horse legs Horse standing Horse grazing Horse jumping > Bear Cat standing up standing up : Deer Cat standing up standing up Figure : This paper introduces segment-phrase table as a bi-modal resource of correspondences between textual phrases and visual segments. We show that this table facilitates richer semantic understanding and reasoning that are of great potential for both vision and Natural Language Processing (NLP). It allows linguistic constraints to be incorporated into semantic image segmentation (left), and visual cues to improve entailment and paraphrasing (right).",0,data/raw/iccv/2015/first_pages/ICCV-2015-P0002.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Izadinia_Segment-Phrase_Table_for_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000010,Yukun Zhu,numbered,0,4,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000011,Ryan Kiros,numbered,0,4,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000012,Rich Zemel,numbered,0,4,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000013,Ruslan Salakhutdinov,numbered,0,4,7,University of Toronto,2,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000014,Raquel Urtasun,numbered,0,4,7,University of Toronto,2,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000015,Antonio Torralba,numbered,0,4,7,Massachusetts Institute of Technology,2,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000016,Sanja Fidler,numbered,0,4,7,University of Toronto,2,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000010,Yukun Zhu,symbol,1,0,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000011,Ryan Kiros,symbol,1,0,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000012,Rich Zemel,symbol,1,0,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000013,Ruslan Salakhutdinov,symbol,1,0,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000014,Raquel Urtasun,symbol,1,0,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000015,Antonio Torralba,symbol,1,0,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
ICCV-2015-P0003,ICCV-2015-A000016,Sanja Fidler,symbol,1,0,7,UNKNOWN,-1000,data/raw/iccv/2015/first_pages/ICCV-2015-P0003.txt,https://openaccess.thecvf.com/content_iccv_2015/papers/Zhu_Aligning_Books_and_ICCV_2015_paper.pdf
