paper_id,author_id,author_position
NEURIPS-2015-P0001,NEURIPS-2015-A000001,1
NEURIPS-2015-P0001,NEURIPS-2015-A000002,2
NEURIPS-2015-P0001,NEURIPS-2015-A000003,3
NEURIPS-2015-P0002,NEURIPS-2015-A000004,1
NEURIPS-2015-P0002,NEURIPS-2015-A000005,2
NEURIPS-2015-P0003,NEURIPS-2015-A000006,1
NEURIPS-2015-P0003,NEURIPS-2015-A000007,2
NEURIPS-2015-P0003,NEURIPS-2015-A000008,3
NEURIPS-2015-P0003,NEURIPS-2015-A000009,4
NEURIPS-2015-P0004,NEURIPS-2015-A000010,1
NEURIPS-2015-P0004,NEURIPS-2015-A000011,2
NEURIPS-2015-P0005,NEURIPS-2015-A000012,1
NEURIPS-2015-P0005,NEURIPS-2015-A000013,2
NEURIPS-2015-P0005,NEURIPS-2015-A000014,3
NEURIPS-2015-P0006,NEURIPS-2015-A000015,1
NEURIPS-2015-P0006,NEURIPS-2015-A000016,2
NEURIPS-2015-P0007,NEURIPS-2015-A000017,1
NEURIPS-2015-P0007,NEURIPS-2015-A000018,2
NEURIPS-2015-P0007,NEURIPS-2015-A000019,3
NEURIPS-2015-P0007,NEURIPS-2015-A000020,4
NEURIPS-2015-P0008,NEURIPS-2015-A000021,1
NEURIPS-2015-P0008,NEURIPS-2015-A000022,2
NEURIPS-2015-P0008,NEURIPS-2015-A000023,3
NEURIPS-2015-P0009,NEURIPS-2015-A000024,1
NEURIPS-2015-P0009,NEURIPS-2015-A000025,2
NEURIPS-2015-P0009,NEURIPS-2015-A000026,3
NEURIPS-2015-P0010,NEURIPS-2015-A000027,1
NEURIPS-2015-P0010,NEURIPS-2015-A000028,2
NEURIPS-2015-P0010,NEURIPS-2015-A000029,3
NEURIPS-2015-P0011,NEURIPS-2015-A000030,1
NEURIPS-2015-P0011,NEURIPS-2015-A000031,2
NEURIPS-2015-P0011,NEURIPS-2015-A000032,3
NEURIPS-2015-P0012,NEURIPS-2015-A000033,1
NEURIPS-2015-P0012,NEURIPS-2015-A000034,2
NEURIPS-2015-P0012,NEURIPS-2015-A000035,3
NEURIPS-2015-P0013,NEURIPS-2015-A000036,1
NEURIPS-2015-P0013,NEURIPS-2015-A000037,2
NEURIPS-2015-P0013,NEURIPS-2015-A000038,3
NEURIPS-2015-P0013,NEURIPS-2015-A000039,4
NEURIPS-2015-P0013,NEURIPS-2015-A000040,5
NEURIPS-2015-P0014,NEURIPS-2015-A000041,1
NEURIPS-2015-P0014,NEURIPS-2015-A000042,2
NEURIPS-2015-P0014,NEURIPS-2015-A000043,3
NEURIPS-2015-P0014,NEURIPS-2015-A000044,4
NEURIPS-2015-P0014,NEURIPS-2015-A000045,5
NEURIPS-2015-P0015,NEURIPS-2015-A000046,1
NEURIPS-2015-P0015,NEURIPS-2015-A000047,2
NEURIPS-2015-P0015,NEURIPS-2015-A000048,3
NEURIPS-2015-P0015,NEURIPS-2015-A000049,4
NEURIPS-2015-P0015,NEURIPS-2015-A000050,5
NEURIPS-2015-P0015,NEURIPS-2015-A000051,6
NEURIPS-2015-P0016,NEURIPS-2015-A000052,1
NEURIPS-2015-P0016,NEURIPS-2015-A000053,2
NEURIPS-2015-P0016,NEURIPS-2015-A000054,3
NEURIPS-2015-P0016,NEURIPS-2015-A000055,4
NEURIPS-2015-P0017,NEURIPS-2015-A000056,1
NEURIPS-2015-P0017,NEURIPS-2015-A000057,2
NEURIPS-2015-P0017,NEURIPS-2015-A000058,3
NEURIPS-2015-P0018,NEURIPS-2015-A000059,1
NEURIPS-2015-P0018,NEURIPS-2015-A000060,2
NEURIPS-2015-P0018,NEURIPS-2015-A000061,3
NEURIPS-2015-P0018,NEURIPS-2015-A000062,4
NEURIPS-2015-P0018,NEURIPS-2015-A000063,5
NEURIPS-2015-P0019,NEURIPS-2015-A000064,1
NEURIPS-2015-P0019,NEURIPS-2015-A000065,2
NEURIPS-2015-P0020,NEURIPS-2015-A000066,1
NEURIPS-2015-P0020,NEURIPS-2015-A000067,2
NEURIPS-2015-P0020,NEURIPS-2015-A000068,3
NEURIPS-2015-P0020,NEURIPS-2015-A000069,4
NEURIPS-2015-P0021,NEURIPS-2015-A000070,1
NEURIPS-2015-P0021,NEURIPS-2015-A000071,2
NEURIPS-2015-P0021,NEURIPS-2015-A000072,3
NEURIPS-2015-P0021,NEURIPS-2015-A000073,4
NEURIPS-2015-P0022,NEURIPS-2015-A000074,1
NEURIPS-2015-P0022,NEURIPS-2015-A000075,2
NEURIPS-2015-P0022,NEURIPS-2015-A000076,3
NEURIPS-2015-P0023,NEURIPS-2015-A000077,1
NEURIPS-2015-P0023,NEURIPS-2015-A000078,2
NEURIPS-2015-P0023,NEURIPS-2015-A000079,3
NEURIPS-2015-P0024,NEURIPS-2015-A000080,1
NEURIPS-2015-P0024,NEURIPS-2015-A000081,2
NEURIPS-2015-P0024,NEURIPS-2015-A000082,3
NEURIPS-2015-P0024,NEURIPS-2015-A000083,4
NEURIPS-2015-P0025,NEURIPS-2015-A000084,1
NEURIPS-2015-P0025,NEURIPS-2015-A000085,2
NEURIPS-2015-P0025,NEURIPS-2015-A000086,3
NEURIPS-2015-P0025,NEURIPS-2015-A000087,4
NEURIPS-2015-P0025,NEURIPS-2015-A000088,5
NEURIPS-2015-P0026,NEURIPS-2015-A000089,1
NEURIPS-2015-P0026,NEURIPS-2015-A000090,2
NEURIPS-2015-P0026,NEURIPS-2015-A000091,3
NEURIPS-2015-P0026,NEURIPS-2015-A000092,4
NEURIPS-2015-P0027,NEURIPS-2015-A000093,1
NEURIPS-2015-P0027,NEURIPS-2015-A000094,2
NEURIPS-2015-P0027,NEURIPS-2015-A000095,3
NEURIPS-2015-P0028,NEURIPS-2015-A000096,1
NEURIPS-2015-P0028,NEURIPS-2015-A000097,2
NEURIPS-2015-P0029,NEURIPS-2015-A000098,1
NEURIPS-2015-P0029,NEURIPS-2015-A000099,2
NEURIPS-2015-P0029,NEURIPS-2015-A000100,3
NEURIPS-2015-P0029,NEURIPS-2015-A000101,4
NEURIPS-2015-P0029,NEURIPS-2015-A000102,5
NEURIPS-2015-P0030,NEURIPS-2015-A000103,1
NEURIPS-2015-P0030,NEURIPS-2015-A000104,2
NEURIPS-2015-P0030,NEURIPS-2015-A000105,3
NEURIPS-2015-P0030,NEURIPS-2015-A000106,4
NEURIPS-2015-P0031,NEURIPS-2015-A000107,1
NEURIPS-2015-P0031,NEURIPS-2015-A000108,2
NEURIPS-2015-P0031,NEURIPS-2015-A000109,3
NEURIPS-2015-P0031,NEURIPS-2015-A000110,4
NEURIPS-2015-P0031,NEURIPS-2015-A000111,5
NEURIPS-2015-P0032,NEURIPS-2015-A000112,1
NEURIPS-2015-P0032,NEURIPS-2015-A000113,2
