author_id,author_name,institution,country,conference,year
NEURIPS-2017-A000001,Piotr Dabkowski,UNKNOWN,United Kingdom,NeurIPS,2017
NEURIPS-2017-A000002,Yarin Gal,UNKNOWN,United Kingdom,NeurIPS,2017
NEURIPS-2017-A000003,Nicolas Courty,"Lab. Hubert Curien UMR , F-",France,NeurIPS,2017
NEURIPS-2017-A000004,Rémi Flamary,"Lab. Hubert Curien UMR , F-",France,NeurIPS,2017
NEURIPS-2017-A000005,Amaury Habrard,"Lab. Hubert Curien UMR , F-",France,NeurIPS,2017
NEURIPS-2017-A000006,Alain Rakotomamonjy,"Lab. Hubert Curien UMR , F-",France,NeurIPS,2017
NEURIPS-2017-A000007,Feiping Nie,"School of Computer Science, Center for OPTIMAL, Northwestern Polytechnical University, China Department of Electrical and Computer Engineering, University of Pittsburgh, USA School of Electronic Engineering, Xidian University, China",United States | China,NeurIPS,2017
NEURIPS-2017-A000008,Xiaoqian Wang,"School of Computer Science, Center for OPTIMAL, Northwestern Polytechnical University, China Department of Electrical and Computer Engineering, University of Pittsburgh, USA School of Electronic Engineering, Xidian University, China",United States | China,NeurIPS,2017
NEURIPS-2017-A000009,Cheng Deng,"School of Computer Science, Center for OPTIMAL, Northwestern Polytechnical University, China Department of Electrical and Computer Engineering, University of Pittsburgh, USA School of Electronic Engineering, Xidian University, China",United States | China,NeurIPS,2017
NEURIPS-2017-A000010,Heng Huang,"School of Computer Science, Center for OPTIMAL, Northwestern Polytechnical University, China Department of Electrical and Computer Engineering, University of Pittsburgh, USA School of Electronic Engineering, Xidian University, China",United States | China,NeurIPS,2017
NEURIPS-2017-A000011,Mohammad Haris Baig,UNKNOWN,United States,NeurIPS,2017
NEURIPS-2017-A000012,Vladlen Koltun,UNKNOWN,United States,NeurIPS,2017
NEURIPS-2017-A000013,Lorenzo Torresani,UNKNOWN,United States,NeurIPS,2017
NEURIPS-2017-A000014,Robert Mattila,UNKNOWN,Sweden,NeurIPS,2017
