paper_id,author_id,author_position
ECCV-2022-P0001,ECCV-2022-A000001,1
ECCV-2022-P0001,ECCV-2022-A000002,2
ECCV-2022-P0002,ECCV-2022-A000003,1
ECCV-2022-P0002,ECCV-2022-A000004,2
ECCV-2022-P0002,ECCV-2022-A000005,3
ECCV-2022-P0002,ECCV-2022-A000006,4
ECCV-2022-P0003,ECCV-2022-A000007,1
ECCV-2022-P0003,ECCV-2022-A000008,2
ECCV-2022-P0003,ECCV-2022-A000009,3
ECCV-2022-P0004,ECCV-2022-A000010,1
ECCV-2022-P0004,ECCV-2022-A000011,2
ECCV-2022-P0004,ECCV-2022-A000012,3
ECCV-2022-P0004,ECCV-2022-A000013,4
ECCV-2022-P0004,ECCV-2022-A000014,5
ECCV-2022-P0005,ECCV-2022-A000015,1
ECCV-2022-P0005,ECCV-2022-A000016,2
ECCV-2022-P0005,ECCV-2022-A000017,3
ECCV-2022-P0005,ECCV-2022-A000018,4
ECCV-2022-P0005,ECCV-2022-A000019,5
ECCV-2022-P0006,ECCV-2022-A000020,1
ECCV-2022-P0006,ECCV-2022-A000021,2
ECCV-2022-P0006,ECCV-2022-A000022,3
ECCV-2022-P0006,ECCV-2022-A000023,4
ECCV-2022-P0006,ECCV-2022-A000024,5
ECCV-2022-P0006,ECCV-2022-A000025,6
ECCV-2022-P0007,ECCV-2022-A000026,1
ECCV-2022-P0007,ECCV-2022-A000027,2
ECCV-2022-P0007,ECCV-2022-A000028,3
ECCV-2022-P0008,ECCV-2022-A000029,1
ECCV-2022-P0008,ECCV-2022-A000030,2
ECCV-2022-P0008,ECCV-2022-A000031,3
ECCV-2022-P0008,ECCV-2022-A000032,4
ECCV-2022-P0008,ECCV-2022-A000033,5
ECCV-2022-P0008,ECCV-2022-A000034,6
ECCV-2022-P0009,ECCV-2022-A000035,1
ECCV-2022-P0009,ECCV-2022-A000036,2
ECCV-2022-P0009,ECCV-2022-A000037,3
ECCV-2022-P0009,ECCV-2022-A000038,4
ECCV-2022-P0009,ECCV-2022-A000039,5
ECCV-2022-P0010,ECCV-2022-A000040,1
ECCV-2022-P0010,ECCV-2022-A000041,2
ECCV-2022-P0010,ECCV-2022-A000042,3
ECCV-2022-P0010,ECCV-2022-A000043,4
ECCV-2022-P0011,ECCV-2022-A000044,1
ECCV-2022-P0011,ECCV-2022-A000045,2
ECCV-2022-P0011,ECCV-2022-A000046,3
ECCV-2022-P0011,ECCV-2022-A000047,4
ECCV-2022-P0011,ECCV-2022-A000048,5
ECCV-2022-P0011,ECCV-2022-A000049,6
ECCV-2022-P0012,ECCV-2022-A000050,1
ECCV-2022-P0012,ECCV-2022-A000051,2
ECCV-2022-P0012,ECCV-2022-A000052,3
ECCV-2022-P0012,ECCV-2022-A000053,4
ECCV-2022-P0012,ECCV-2022-A000054,5
ECCV-2022-P0012,ECCV-2022-A000055,6
ECCV-2022-P0013,ECCV-2022-A000056,1
ECCV-2022-P0013,ECCV-2022-A000057,2
ECCV-2022-P0013,ECCV-2022-A000058,3
ECCV-2022-P0013,ECCV-2022-A000059,4
ECCV-2022-P0013,ECCV-2022-A000060,5
ECCV-2022-P0013,ECCV-2022-A000061,6
ECCV-2022-P0014,ECCV-2022-A000062,1
ECCV-2022-P0014,ECCV-2022-A000063,2
ECCV-2022-P0014,ECCV-2022-A000064,3
ECCV-2022-P0014,ECCV-2022-A000065,4
ECCV-2022-P0015,ECCV-2022-A000066,1
ECCV-2022-P0015,ECCV-2022-A000067,2
ECCV-2022-P0016,ECCV-2022-A000068,1
ECCV-2022-P0016,ECCV-2022-A000069,2
ECCV-2022-P0016,ECCV-2022-A000070,3
ECCV-2022-P0016,ECCV-2022-A000071,4
ECCV-2022-P0016,ECCV-2022-A000072,5
ECCV-2022-P0017,ECCV-2022-A000073,1
ECCV-2022-P0017,ECCV-2022-A000074,2
ECCV-2022-P0017,ECCV-2022-A000075,3
ECCV-2022-P0017,ECCV-2022-A000076,4
ECCV-2022-P0018,ECCV-2022-A000077,1
ECCV-2022-P0018,ECCV-2022-A000078,2
ECCV-2022-P0018,ECCV-2022-A000079,3
ECCV-2022-P0018,ECCV-2022-A000080,4
ECCV-2022-P0018,ECCV-2022-A000081,5
ECCV-2022-P0019,ECCV-2022-A000082,1
ECCV-2022-P0019,ECCV-2022-A000083,2
ECCV-2022-P0019,ECCV-2022-A000084,3
ECCV-2022-P0019,ECCV-2022-A000085,4
ECCV-2022-P0019,ECCV-2022-A000086,5
ECCV-2022-P0020,ECCV-2022-A000087,1
ECCV-2022-P0020,ECCV-2022-A000088,2
ECCV-2022-P0020,ECCV-2022-A000089,3
ECCV-2022-P0021,ECCV-2022-A000090,1
ECCV-2022-P0021,ECCV-2022-A000091,2
ECCV-2022-P0021,ECCV-2022-A000092,3
ECCV-2022-P0021,ECCV-2022-A000093,4
ECCV-2022-P0022,ECCV-2022-A000094,1
ECCV-2022-P0022,ECCV-2022-A000095,2
ECCV-2022-P0022,ECCV-2022-A000096,3
ECCV-2022-P0022,ECCV-2022-A000097,4
ECCV-2022-P0022,ECCV-2022-A000098,5
ECCV-2022-P0022,ECCV-2022-A000099,6
ECCV-2022-P0023,ECCV-2022-A000100,1
ECCV-2022-P0023,ECCV-2022-A000101,2
ECCV-2022-P0023,ECCV-2022-A000102,3
ECCV-2022-P0023,ECCV-2022-A000103,4
ECCV-2022-P0023,ECCV-2022-A000104,5
ECCV-2022-P0023,ECCV-2022-A000105,6
ECCV-2022-P0024,ECCV-2022-A000106,1
ECCV-2022-P0024,ECCV-2022-A000107,2
ECCV-2022-P0024,ECCV-2022-A000108,3
ECCV-2022-P0024,ECCV-2022-A000109,4
ECCV-2022-P0024,ECCV-2022-A000110,5
ECCV-2022-P0024,ECCV-2022-A000111,6
ECCV-2022-P0025,ECCV-2022-A000112,1
ECCV-2022-P0025,ECCV-2022-A000113,2
ECCV-2022-P0025,ECCV-2022-A000114,3
ECCV-2022-P0025,ECCV-2022-A000115,4
ECCV-2022-P0025,ECCV-2022-A000116,5
ECCV-2022-P0026,ECCV-2022-A000117,1
ECCV-2022-P0026,ECCV-2022-A000118,2
ECCV-2022-P0026,ECCV-2022-A000119,3
ECCV-2022-P0026,ECCV-2022-A000120,4
ECCV-2022-P0026,ECCV-2022-A000121,5
ECCV-2022-P0026,ECCV-2022-A000122,6
ECCV-2022-P0027,ECCV-2022-A000123,1
ECCV-2022-P0027,ECCV-2022-A000124,2
